match_id,datetime,home_team,away_team,home_rest_fatigue,away_rest_fatigue,home_recent_load_carry,away_recent_load_carry,home_travel_fatigue,away_travel_fatigue,home_away_condition_penalty,away_away_condition_penalty,away_travel_distance_km,travel_lookup_status,home_fatigue_score,away_fatigue_score
j1_2026_11251900_水戸_東京V,2026-11-25 19:00:00,水戸,東京Ｖ,0.0,0.0,4.8635,3.8288,0.0,0.0,0.0,4.0,,team_not_found,4.86,7.83
j1_2026_11251900_福岡_横浜FM,2026-11-25 19:00:00,福岡,横浜FM,0.0,0.0,4.5574,3.7624,0.0,0.0,0.0,4.0,,team_not_found,4.56,7.76
j1_2026_11251900_長崎_川崎F,2026-11-25 19:00:00,長崎,川崎Ｆ,0.0,0.0,4.8003,3.5331,0.0,0.0,0.0,4.0,,team_not_found,4.8,7.53
j1_2026_11251930_浦和_C大阪,2026-11-25 19:30:00,浦和,Ｃ大阪,0.0,0.0,5.2604,3.8687,0.0,0.0,0.0,4.0,,team_not_found,5.26,7.87
j1_2026_11281400_京都_C大阪,2026-11-28 14:00:00,京都,Ｃ大阪,0.0,1.0,3.4974,4.4518,0.0,0.0,0.0,4.0,,team_not_found,3.5,9.45
j1_2026_11281400_清水_浦和,2026-11-28 14:00:00,清水,浦和,1.0,1.0,4.8261,4.3301,0.0,0.0,0.0,4.0,,team_not_found,5.83,9.33
j1_2026_11281500_神戸_千葉,2026-11-28 15:00:00,神戸,千葉,0.0,1.0,2.4353,3.1021,0.0,0.0,0.0,4.0,,team_not_found,2.44,8.1
j1_2026_11281500_鹿島_岡山,2026-11-28 15:00:00,鹿島,岡山,0.0,1.0,2.959,3.9105,0.0,0.0,0.0,4.0,,team_not_found,2.96,8.91
j1_2026_11281600_柏_広島,2026-11-28 16:00:00,柏,広島,0.0,1.0,2.4774,4.7858,0.0,0.0,0.0,4.0,,team_not_found,2.48,9.79
j1_2026_11291400_水戸_長崎,2026-11-29 14:00:00,水戸,長崎,0.5,0.5,4.1288,4.0744,0.0,0.0,0.0,4.0,,team_not_found,4.63,8.57
j1_2026_11291400_横浜FM_FC東京,2026-11-29 14:00:00,横浜FM,FC東京,0.5,0.5,4.538,2.9563,0.0,0.0,0.0,4.0,,team_not_found,5.04,7.46
j1_2026_11291500_名古屋_福岡,2026-11-29 15:00:00,名古屋,福岡,0.5,0.5,4.814,3.6728,0.0,0.0,0.0,4.0,,team_not_found,5.31,8.17
j1_2026_11291500_川崎F_G大阪,2026-11-29 15:00:00,川崎Ｆ,Ｇ大阪,0.5,0.0,4.1853,3.3172,0.0,0.0,0.0,4.0,,team_not_found,4.69,7.32
j1_2026_11291600_町田_東京V,2026-11-29 16:00:00,町田,東京Ｖ,0.0,0.5,2.5969,4.4234,0.0,0.0,0.0,4.0,,team_not_found,2.6,8.92
j1_2026_12041830_FC東京_川崎F,2026-12-04 18:30:00,FC東京,川崎Ｆ,0.0,0.0,4.0171,3.5599,0.0,0.0,0.0,4.0,,team_not_found,4.02,7.56
j1_2026_12051300_千葉_鹿島,2026-12-05 13:00:00,千葉,鹿島,0.0,0.0,4.2851,2.4319,0.0,0.0,0.0,4.0,,team_not_found,4.29,6.43
j1_2026_12051400_東京V_京都,2026-12-05 14:00:00,東京Ｖ,京都,0.0,0.0,5.1398,2.8606,0.0,0.0,0.0,4.0,,team_not_found,5.14,6.86
j1_2026_12051400_浦和_名古屋,2026-12-05 14:00:00,浦和,名古屋,0.0,0.0,5.1738,4.2616,0.0,0.0,0.0,4.0,,team_not_found,5.17,8.26
j1_2026_12051500_長崎_清水,2026-12-05 15:00:00,長崎,清水,0.0,0.0,4.7856,4.4482,0.0,0.0,0.0,4.0,,team_not_found,4.79,8.45
j1_2026_12051500_C大阪_水戸,2026-12-05 15:00:00,Ｃ大阪,水戸,0.0,0.0,5.3365,3.4228,0.0,0.0,0.0,4.0,,team_not_found,5.34,7.42
j1_2026_12061400_広島_神戸,2026-12-06 14:00:00,広島,神戸,0.0,0.0,5.5956,1.8922,0.0,0.0,0.0,4.0,,team_not_found,5.6,5.89
j1_2026_12061500_G大阪_横浜FM,2026-12-06 15:00:00,Ｇ大阪,横浜FM,0.0,0.0,3.8925,4.0328,0.0,0.0,0.0,4.0,,team_not_found,3.89,8.03
j1_2026_12061600_柏_福岡,2026-12-06 16:00:00,柏,福岡,0.0,0.0,1.9447,4.5751,0.0,0.0,0.0,4.0,,team_not_found,1.94,8.58
j1_2026_12061600_町田_岡山,2026-12-06 16:00:00,町田,岡山,0.0,0.0,2.039,4.8321,0.0,0.0,0.0,4.0,,team_not_found,2.04,8.83
j1_2026_12121400_C大阪_町田,2026-12-12 14:00:00,Ｃ大阪,町田,0.0,0.0,4.545,1.5794,0.0,0.0,0.0,4.0,,team_not_found,4.55,5.58
j1_2026_12121400_清水_神戸,2026-12-12 14:00:00,清水,神戸,0.0,0.0,4.9454,2.8636,0.0,0.0,0.0,4.0,,team_not_found,4.95,6.86
j1_2026_12121600_G大阪_東京V,2026-12-12 16:00:00,Ｇ大阪,東京Ｖ,0.0,0.0,3.2373,4.3665,0.0,0.0,0.0,4.0,,team_not_found,3.24,8.37
j1_2026_12131300_横浜FM_長崎,2026-12-13 13:00:00,横浜FM,長崎,0.0,0.0,4.5953,3.8698,0.0,0.0,0.0,4.0,,team_not_found,4.6,7.87
j1_2026_12131400_京都_千葉,2026-12-13 14:00:00,京都,千葉,0.0,0.0,3.5384,3.4911,0.0,0.0,0.0,4.0,,team_not_found,3.54,7.49
j1_2026_12131400_岡山_柏,2026-12-13 14:00:00,岡山,柏,0.0,0.0,5.3317,1.5068,0.0,0.0,0.0,4.0,,team_not_found,5.33,5.51
j1_2026_12131400_広島_鹿島,2026-12-13 14:00:00,広島,鹿島,0.0,0.0,4.7451,3.1986,0.0,0.0,0.0,4.0,,team_not_found,4.75,7.2
j1_2026_12131500_名古屋_水戸,2026-12-13 15:00:00,名古屋,水戸,0.0,0.0,4.7792,4.0101,0.0,0.0,0.0,4.0,,team_not_found,4.78,8.01
j1_2026_12131500_浦和_川崎F,2026-12-13 15:00:00,浦和,川崎Ｆ,0.0,0.0,4.2029,4.3363,0.0,0.0,0.0,4.0,,team_not_found,4.2,8.34
j1_2026_12131500_福岡_FC東京,2026-12-13 15:00:00,福岡,FC東京,0.0,0.0,5.0916,3.2632,0.0,0.0,0.0,4.0,,team_not_found,5.09,7.26
j1_2026_12161900_G大阪_柏,2026-12-16 19:00:00,Ｇ大阪,柏,0.0,0.5,2.6433,2.5641,0.0,0.0,0.0,4.0,,team_not_found,2.64,7.06
j1_2026_12161900_鹿島_町田,2026-12-16 19:00:00,鹿島,町田,0.5,0.0,4.1018,2.6203,0.0,0.0,0.0,4.0,,team_not_found,4.6,6.62
j1_2026_12191300_千葉_C大阪,2026-12-19 13:00:00,千葉,Ｃ大阪,0.0,0.0,4.2891,3.6032,0.0,0.0,0.0,4.0,,team_not_found,4.29,7.6
j1_2026_12191300_京都_岡山,2026-12-19 13:00:00,京都,岡山,0.0,0.0,2.9603,4.5236,0.0,0.0,0.0,4.0,,team_not_found,2.96,8.52
j1_2026_12191400_名古屋_広島,2026-12-19 14:00:00,名古屋,広島,0.0,0.0,3.8564,3.7585,0.0,0.0,0.0,4.0,,team_not_found,3.86,7.76
j1_2026_12191400_水戸_FC東京,2026-12-19 14:00:00,水戸,FC東京,0.0,0.0,4.751,4.0911,0.0,0.0,0.0,4.0,,team_not_found,4.75,8.09
j1_2026_12191430_福岡_清水,2026-12-19 14:30:00,福岡,清水,0.0,0.0,4.3144,4.0031,0.0,0.0,0.0,4.0,,team_not_found,4.31,8.0
j1_2026_12191430_長崎_浦和,2026-12-19 14:30:00,長崎,浦和,0.0,0.0,4.569,3.4388,0.0,0.0,0.0,4.0,,team_not_found,4.57,7.44
j1_2026_12191500_神戸_横浜FM,2026-12-19 15:00:00,神戸,横浜FM,0.0,0.0,3.8242,3.7187,0.0,0.0,0.0,4.0,,team_not_found,3.82,7.72
j1_2026_12191500_鹿島_東京V,2026-12-19 15:00:00,鹿島,東京Ｖ,1.0,0.0,3.6935,4.8486,0.0,0.0,0.0,4.0,,team_not_found,4.69,8.85
j1_2026_12191600_川崎F_柏,2026-12-19 16:00:00,川崎Ｆ,柏,0.0,1.0,4.8982,3.7682,0.0,0.0,0.0,4.0,,team_not_found,4.9,8.77
j1_2026_12191600_G大阪_町田,2026-12-19 16:00:00,Ｇ大阪,町田,1.0,1.0,1.9619,3.6369,0.0,0.0,0.0,4.0,,team_not_found,2.96,8.64
j1_2026_02130000_鹿島_水戸,2027-02-13 00:00:00,鹿島,水戸,0.0,0.0,3.283,4.0071,0.0,0.0,0.0,4.0,,team_not_found,3.28,8.01
j1_2026_02130000_長崎_福岡,2027-02-13 00:00:00,長崎,福岡,0.0,0.0,3.6517,3.3859,0.0,0.0,0.0,4.0,,team_not_found,3.65,7.39
j1_2026_02130000_神戸_川崎F,2027-02-13 00:00:00,神戸,川崎Ｆ,0.0,0.0,3.3004,4.1376,0.0,0.0,0.0,4.0,,team_not_found,3.3,8.14
j1_2026_02130000_町田_千葉,2027-02-13 00:00:00,町田,千葉,0.0,0.0,4.9049,3.4279,0.0,0.0,0.0,4.0,,team_not_found,4.9,7.43
j1_2026_02130000_C大阪_G大阪,2027-02-13 00:00:00,Ｃ大阪,Ｇ大阪,0.0,0.0,4.1038,1.889,0.0,0.0,0.0,4.0,,team_not_found,4.1,5.89
j1_2026_02130000_広島_岡山,2027-02-13 00:00:00,広島,岡山,0.0,0.0,4.2241,4.9328,0.0,0.0,0.0,4.0,,team_not_found,4.22,8.93
j1_2026_02130000_名古屋_FC東京,2027-02-13 00:00:00,名古屋,FC東京,0.0,0.0,3.1318,4.6862,0.0,0.0,0.0,4.0,,team_not_found,3.13,8.69
j1_2026_02130000_京都_横浜FM,2027-02-13 00:00:00,京都,横浜FM,0.0,0.0,2.4299,4.4239,0.0,0.0,0.0,4.0,,team_not_found,2.43,8.42
j1_2026_02130000_柏_清水,2027-02-13 00:00:00,柏,清水,0.0,0.0,5.0324,4.635,0.0,0.0,0.0,4.0,,team_not_found,5.03,8.64
j1_2026_02140000_東京V_浦和,2027-02-14 00:00:00,東京Ｖ,浦和,0.0,0.0,5.2843,3.9615,0.0,0.0,0.0,4.0,,team_not_found,5.28,7.96
j1_2026_02200000_福岡_名古屋,2027-02-20 00:00:00,福岡,名古屋,0.0,0.0,3.9571,2.3453,0.0,0.0,0.0,4.0,,team_not_found,3.96,6.35
j1_2026_02200000_清水_京都,2027-02-20 00:00:00,清水,京都,0.0,0.0,5.1174,1.7964,0.0,0.0,0.0,4.0,,team_not_found,5.12,5.8
j1_2026_02200000_浦和_鹿島,2027-02-20 00:00:00,浦和,鹿島,0.0,0.0,4.6946,2.5479,0.0,0.0,0.0,4.0,,team_not_found,4.69,6.55
j1_2026_02200000_水戸_柏,2027-02-20 00:00:00,水戸,柏,0.0,0.0,4.5537,4.2214,0.0,0.0,0.0,4.0,,team_not_found,4.55,8.22
j1_2026_02200000_横浜FM_町田,2027-02-20 00:00:00,横浜FM,町田,0.0,0.0,4.9517,4.1061,0.0,0.0,0.0,4.0,,team_not_found,4.95,8.11
j1_2026_02200000_広島_東京V,2027-02-20 00:00:00,広島,東京Ｖ,0.0,0.0,3.5046,4.4559,0.0,0.0,0.0,4.0,,team_not_found,3.5,8.46
j1_2026_02200000_岡山_G大阪,2027-02-20 00:00:00,岡山,Ｇ大阪,0.0,0.0,5.3644,2.9179,0.0,0.0,0.0,4.0,,team_not_found,5.36,6.92
j1_2026_02200000_千葉_川崎F,2027-02-20 00:00:00,千葉,川崎Ｆ,0.0,0.0,4.2067,4.6614,0.0,0.0,0.0,4.0,,team_not_found,4.21,8.66
j1_2026_02200000_FC東京_長崎,2027-02-20 00:00:00,FC東京,長崎,0.0,0.0,5.3847,2.9789,0.0,0.0,0.0,4.0,,team_not_found,5.38,6.98
j1_2026_02200000_C大阪_神戸,2027-02-20 00:00:00,Ｃ大阪,神戸,0.0,0.0,3.4115,2.6064,0.0,0.0,0.0,4.0,,team_not_found,3.41,6.61
j1_2026_02270000_長崎_柏,2027-02-27 00:00:00,長崎,柏,0.0,0.0,3.6298,4.7608,0.0,0.0,0.0,4.0,,team_not_found,3.63,8.76
j1_2026_02270000_清水_広島,2027-02-27 00:00:00,清水,広島,0.0,0.0,4.3184,2.8473,0.0,0.0,0.0,4.0,,team_not_found,4.32,6.85
j1_2026_02270000_水戸_神戸,2027-02-27 00:00:00,水戸,神戸,0.0,0.0,3.6703,3.3547,0.0,0.0,0.0,4.0,,team_not_found,3.67,7.35
j1_2026_02270000_横浜FM_C大阪,2027-02-27 00:00:00,横浜FM,Ｃ大阪,0.0,0.0,4.1897,2.7751,0.0,0.0,0.0,4.0,,team_not_found,4.19,6.78
j1_2026_02270000_岡山_鹿島,2027-02-27 00:00:00,岡山,鹿島,0.0,0.0,4.5164,3.4177,0.0,0.0,0.0,4.0,,team_not_found,4.52,7.42
j1_2026_02270000_名古屋_浦和,2027-02-27 00:00:00,名古屋,浦和,0.0,0.0,3.2329,3.9793,0.0,0.0,0.0,4.0,,team_not_found,3.23,7.98
j1_2026_02270000_千葉_FC東京,2027-02-27 00:00:00,千葉,FC東京,0.0,0.0,3.3868,4.431,0.0,0.0,0.0,4.0,,team_not_found,3.39,8.43
j1_2026_02270000_京都_東京V,2027-02-27 00:00:00,京都,東京Ｖ,0.0,0.0,2.8107,4.9013,0.0,0.0,0.0,4.0,,team_not_found,2.81,8.9
j1_2026_02270000_川崎F_町田,2027-02-27 00:00:00,川崎Ｆ,町田,0.0,0.0,5.1489,4.6818,0.0,0.0,0.0,4.0,,team_not_found,5.15,8.68
j1_2026_02270000_G大阪_福岡,2027-02-27 00:00:00,Ｇ大阪,福岡,0.0,0.0,3.8953,3.2936,0.0,0.0,0.0,4.0,,team_not_found,3.9,7.29
j1_2026_03060000_東京V_横浜FM,2027-03-06 00:00:00,東京Ｖ,横浜FM,0.0,0.0,5.335,3.2991,0.0,0.0,0.0,4.0,,team_not_found,5.34,7.3
j1_2026_03060000_C大阪_広島,2027-03-06 00:00:00,Ｃ大阪,広島,0.0,0.0,3.464,3.5199,0.0,0.0,0.0,4.0,,team_not_found,3.46,7.52
j1_2026_03060000_G大阪_名古屋,2027-03-06 00:00:00,Ｇ大阪,名古屋,0.0,0.0,3.3358,2.7137,0.0,0.0,0.0,4.0,,team_not_found,3.34,6.71
j1_2026_03060000_京都_FC東京,2027-03-06 00:00:00,京都,FC東京,0.0,0.0,2.386,4.8964,0.0,0.0,0.0,4.0,,team_not_found,2.39,8.9
j1_2026_03060000_川崎F_浦和,2027-03-06 00:00:00,川崎Ｆ,浦和,0.0,0.0,4.3482,4.5278,0.0,0.0,0.0,4.0,,team_not_found,4.35,8.53
j1_2026_03060000_町田_清水,2027-03-06 00:00:00,町田,清水,0.0,0.0,5.1504,3.3984,0.0,0.0,0.0,4.0,,team_not_found,5.15,7.4
j1_2026_03060000_神戸_岡山,2027-03-06 00:00:00,神戸,岡山,0.0,0.0,4.2255,3.5469,0.0,0.0,0.0,4.0,,team_not_found,4.23,7.55
j1_2026_03060000_福岡_柏,2027-03-06 00:00:00,福岡,柏,0.0,0.0,4.0828,5.2138,0.0,0.0,0.0,4.0,,team_not_found,4.08,9.21
j1_2026_03060000_長崎_水戸,2027-03-06 00:00:00,長崎,水戸,0.0,0.0,3.0314,2.9961,0.0,0.0,0.0,4.0,,team_not_found,3.03,7.0
j1_2026_03060000_鹿島_千葉,2027-03-06 00:00:00,鹿島,千葉,0.0,0.0,4.2341,2.7695,0.0,0.0,0.0,4.0,,team_not_found,4.23,6.77
j1_2026_03100000_清水_川崎F,2027-03-10 00:00:00,清水,川崎Ｆ,0.0,0.0,3.9649,3.4178,0.0,0.0,0.0,4.0,,team_not_found,3.96,7.42
j1_2026_03100000_神戸_G大阪,2027-03-10 00:00:00,神戸,Ｇ大阪,0.0,0.0,3.6105,2.6384,0.0,0.0,0.0,4.0,,team_not_found,3.61,6.64
j1_2026_03100000_浦和_FC東京,2027-03-10 00:00:00,浦和,FC東京,0.0,0.0,5.0501,5.3384,0.0,0.0,0.0,4.0,,team_not_found,5.05,9.34
j1_2026_03100000_町田_鹿島,2027-03-10 00:00:00,町田,鹿島,0.0,0.0,4.3496,3.6203,0.0,0.0,0.0,4.0,,team_not_found,4.35,7.62
j1_2026_03100000_水戸_C大阪,2027-03-10 00:00:00,水戸,Ｃ大阪,0.0,0.0,3.6381,2.9086,0.0,0.0,0.0,4.0,,team_not_found,3.64,6.91
j1_2026_03100000_広島_福岡,2027-03-10 00:00:00,広島,福岡,0.0,0.0,4.3519,3.2834,0.0,0.0,0.0,4.0,,team_not_found,4.35,7.28
j1_2026_03100000_岡山_横浜FM,2027-03-10 00:00:00,岡山,横浜FM,0.0,0.0,4.0811,3.8878,0.0,0.0,0.0,4.0,,team_not_found,4.08,7.89
j1_2026_03100000_名古屋_長崎,2027-03-10 00:00:00,名古屋,長崎,0.0,0.0,3.6309,2.4848,0.0,0.0,0.0,4.0,,team_not_found,3.63,6.48
j1_2026_03100000_千葉_東京V,2027-03-10 00:00:00,千葉,東京Ｖ,0.0,0.0,3.4674,4.4931,0.0,0.0,0.0,4.0,,team_not_found,3.47,8.49
j1_2026_03100000_柏_京都,2027-03-10 00:00:00,柏,京都,0.0,0.0,5.7991,1.9769,0.0,0.0,0.0,4.0,,team_not_found,5.8,5.98
j1_2026_03130000_鹿島_広島,2027-03-13 00:00:00,鹿島,広島,0.5,0.5,4.2557,3.7119,0.0,0.0,0.0,4.0,,team_not_found,4.76,8.21
j1_2026_03130000_神戸_清水,2027-03-13 00:00:00,神戸,清水,0.5,0.5,2.8442,3.2992,0.0,0.0,0.0,4.0,,team_not_found,3.34,7.8
j1_2026_03130000_町田_名古屋,2027-03-13 00:00:00,町田,名古屋,0.5,0.5,3.4206,2.9369,0.0,0.0,0.0,4.0,,team_not_found,3.92,7.44
j1_2026_03130000_横浜FM_福岡,2027-03-13 00:00:00,横浜FM,福岡,0.5,0.5,4.6395,4.0951,0.0,0.0,0.0,4.0,,team_not_found,5.14,8.6
j1_2026_03130000_柏_岡山,2027-03-13 00:00:00,柏,岡山,0.5,0.5,4.7485,3.3894,0.0,0.0,0.0,4.0,,team_not_found,5.25,7.89
j1_2026_03130000_東京V_水戸,2027-03-13 00:00:00,東京Ｖ,水戸,0.5,0.5,4.9297,3.0396,0.0,0.0,0.0,4.0,,team_not_found,5.43,7.54
j1_2026_03130000_京都_川崎F,2027-03-13 00:00:00,京都,川崎Ｆ,0.5,0.5,2.8502,3.9807,0.0,0.0,0.0,4.0,,team_not_found,3.35,8.48
j1_2026_03130000_G大阪_長崎,2027-03-13 00:00:00,Ｇ大阪,長崎,0.5,0.5,3.3801,3.239,0.0,0.0,0.0,4.0,,team_not_found,3.88,7.74
j1_2026_03130000_FC東京_C大阪,2027-03-13 00:00:00,FC東京,Ｃ大阪,0.5,0.5,5.8908,3.7883,0.0,0.0,0.0,4.0,,team_not_found,6.39,8.29
j1_2026_03140000_千葉_浦和,2027-03-14 00:00:00,千葉,浦和,0.0,0.0,2.9062,4.271,0.0,0.0,0.0,4.0,,team_not_found,2.91,8.27
j1_2026_03200000_長崎_岡山,2027-03-20 00:00:00,長崎,岡山,0.0,0.0,4.3087,4.3322,0.0,0.0,0.0,4.0,,team_not_found,4.31,8.33
j1_2026_03200000_町田_水戸,2027-03-20 00:00:00,町田,水戸,0.0,0.0,2.7572,4.0661,0.0,0.0,0.0,4.0,,team_not_found,2.76,8.07
j1_2026_03200000_横浜FM_浦和,2027-03-20 00:00:00,横浜FM,浦和,0.0,0.0,4.1063,4.7576,0.0,0.0,0.0,4.0,,team_not_found,4.11,8.76
j1_2026_03200000_福岡_千葉,2027-03-20 00:00:00,福岡,千葉,0.0,0.0,4.8732,2.3876,0.0,0.0,0.0,4.0,,team_not_found,4.87,6.39
j1_2026_03200000_広島_G大阪,2027-03-20 00:00:00,広島,Ｇ大阪,0.0,0.0,4.4965,3.0193,0.0,0.0,0.0,4.0,,team_not_found,4.5,7.02
j1_2026_03200000_川崎F_FC東京,2027-03-20 00:00:00,川崎Ｆ,FC東京,0.0,0.0,4.8866,4.9941,0.0,0.0,0.0,4.0,,team_not_found,4.89,8.99
j1_2026_03200000_名古屋_神戸,2027-03-20 00:00:00,名古屋,神戸,0.0,0.0,4.0005,2.3151,0.0,0.0,0.0,4.0,,team_not_found,4.0,6.32
j1_2026_03200000_C大阪_京都,2027-03-20 00:00:00,Ｃ大阪,京都,0.0,0.0,4.629,2.6065,0.0,0.0,0.0,4.0,,team_not_found,4.63,6.61
j1_2026_03200000_柏_東京V,2027-03-20 00:00:00,柏,東京Ｖ,0.0,0.0,3.9182,4.1325,0.0,0.0,0.0,4.0,,team_not_found,3.92,8.13
j1_2026_03210000_清水_鹿島,2027-03-21 00:00:00,清水,鹿島,0.0,0.0,4.2625,3.6119,0.0,0.0,0.0,4.0,,team_not_found,4.26,7.61
j1_2026_04030000_鹿島_横浜FM,2027-04-03 00:00:00,鹿島,横浜FM,0.0,0.0,4.3773,3.2539,0.0,0.0,0.0,4.0,,team_not_found,4.38,7.25
j1_2026_04030000_神戸_広島,2027-04-03 00:00:00,神戸,広島,0.0,0.0,3.2402,3.6513,0.0,0.0,0.0,4.0,,team_not_found,3.24,7.65
j1_2026_04030000_水戸_千葉,2027-04-03 00:00:00,水戸,千葉,0.0,0.0,4.6948,3.1636,0.0,0.0,0.0,4.0,,team_not_found,4.69,7.16
j1_2026_04030000_柏_C大阪,2027-04-03 00:00:00,柏,Ｃ大阪,0.0,0.0,3.001,3.9687,0.0,0.0,0.0,4.0,,team_not_found,3.0,7.97
j1_2026_04030000_浦和_清水,2027-04-03 00:00:00,浦和,清水,0.0,0.0,5.2244,3.4482,0.0,0.0,0.0,4.0,,team_not_found,5.22,7.45
j1_2026_04030000_岡山_名古屋,2027-04-03 00:00:00,岡山,名古屋,0.0,0.0,4.9023,3.2506,0.0,0.0,0.0,4.0,,team_not_found,4.9,7.25
j1_2026_04030000_京都_長崎,2027-04-03 00:00:00,京都,長崎,0.0,0.0,3.58,3.7043,0.0,0.0,0.0,4.0,,team_not_found,3.58,7.7
j1_2026_04030000_G大阪_川崎F,2027-04-03 00:00:00,Ｇ大阪,川崎Ｆ,0.0,0.0,3.8966,4.1482,0.0,0.0,0.0,4.0,,team_not_found,3.9,8.15
j1_2026_04030000_FC東京_福岡,2027-04-03 00:00:00,FC東京,福岡,0.0,0.0,5.36,4.153,0.0,0.0,0.0,4.0,,team_not_found,5.36,8.15
j1_2026_04030000_東京V_町田,2027-04-03 00:00:00,東京Ｖ,町田,0.0,0.0,4.7816,2.1841,0.0,0.0,0.0,4.0,,team_not_found,4.78,6.18
j1_2026_04090000_C大阪_福岡,2027-04-09 00:00:00,Ｃ大阪,福岡,0.0,0.0,4.5437,4.6877,0.0,0.0,0.0,4.0,,team_not_found,4.54,8.69
j1_2026_04100000_FC東京_岡山,2027-04-10 00:00:00,FC東京,岡山,0.0,0.0,4.3139,4.1712,0.0,0.0,0.0,4.0,,team_not_found,4.31,8.17
j1_2026_04100000_千葉_京都,2027-04-10 00:00:00,千葉,京都,0.0,0.0,4.0754,2.9093,0.0,0.0,0.0,4.0,,team_not_found,4.08,6.91
j1_2026_04100000_名古屋_鹿島,2027-04-10 00:00:00,名古屋,鹿島,0.0,0.0,4.0815,3.53,0.0,0.0,0.0,4.0,,team_not_found,4.08,7.53
j1_2026_04100000_川崎F_長崎,2027-04-10 00:00:00,川崎Ｆ,長崎,0.0,0.0,4.6773,4.3322,0.0,0.0,0.0,4.0,,team_not_found,4.68,8.33
j1_2026_04100000_東京V_G大阪,2027-04-10 00:00:00,東京Ｖ,Ｇ大阪,0.0,0.0,3.8431,3.1557,0.0,0.0,0.0,4.0,,team_not_found,3.84,7.16
j1_2026_04100000_横浜FM_広島,2027-04-10 00:00:00,横浜FM,広島,0.0,0.0,3.8741,4.3985,0.0,0.0,0.0,4.0,,team_not_found,3.87,8.4
j1_2026_04100000_浦和_柏,2027-04-10 00:00:00,浦和,柏,0.0,0.0,4.4072,2.3588,0.0,0.0,0.0,4.0,,team_not_found,4.41,6.36
j1_2026_04100000_清水_水戸,2027-04-10 00:00:00,清水,水戸,0.0,0.0,4.2393,4.0104,0.0,0.0,0.0,4.0,,team_not_found,4.24,8.01
j1_2026_04100000_町田_神戸,2027-04-10 00:00:00,町田,神戸,0.0,0.0,3.1079,2.7315,0.0,0.0,0.0,4.0,,team_not_found,3.11,6.73
j1_2026_04141900_京都_神戸,2027-04-14 19:00:00,京都,神戸,0.0,0.0,3.7949,3.6356,0.0,0.0,0.0,4.0,,team_not_found,3.79,7.64
j1_2026_04160000_広島_FC東京,2027-04-16 00:00:00,広島,FC東京,0.0,0.0,4.9194,3.4813,0.0,0.0,0.0,4.0,,team_not_found,4.92,7.48
j1_2026_04170000_長崎_神戸,2027-04-17 00:00:00,長崎,神戸,0.0,1.0,4.888,4.3428,0.0,0.0,0.0,4.0,,team_not_found,4.89,9.34
j1_2026_04170000_福岡_町田,2027-04-17 00:00:00,福岡,町田,0.0,0.0,5.1586,2.6003,0.0,0.0,0.0,4.0,,team_not_found,5.16,6.6
j1_2026_04170000_清水_名古屋,2027-04-17 00:00:00,清水,名古屋,0.0,0.0,3.3997,3.2787,0.0,0.0,0.0,4.0,,team_not_found,3.4,7.28
j1_2026_04170000_水戸_京都,2027-04-17 00:00:00,水戸,京都,0.0,1.0,4.5492,3.0681,0.0,0.0,0.0,4.0,,team_not_found,4.55,8.07
j1_2026_04170000_C大阪_鹿島,2027-04-17 00:00:00,Ｃ大阪,鹿島,0.0,0.0,3.6469,4.2722,0.0,0.0,0.0,4.0,,team_not_found,3.65,8.27
j1_2026_04170000_川崎F_東京V,2027-04-17 00:00:00,川崎Ｆ,東京Ｖ,0.0,0.0,3.7554,3.1146,0.0,0.0,0.0,4.0,,team_not_found,3.76,7.11
j1_2026_04170000_G大阪_千葉,2027-04-17 00:00:00,Ｇ大阪,千葉,0.0,0.0,3.9857,3.4979,0.0,0.0,0.0,4.0,,team_not_found,3.99,7.5
j1_2026_04170000_横浜FM_柏,2027-04-17 00:00:00,横浜FM,柏,0.0,0.0,3.2173,3.2176,0.0,0.0,0.0,4.0,,team_not_found,3.22,7.22
j1_2026_04170000_岡山_浦和,2027-04-17 00:00:00,岡山,浦和,0.0,0.0,4.6736,3.4631,0.0,0.0,0.0,4.0,,team_not_found,4.67,7.46
j1_2026_04240000_FC東京_横浜FM,2027-04-24 00:00:00,FC東京,横浜FM,0.0,0.0,4.0172,2.6263,0.0,0.0,0.0,4.0,,team_not_found,4.02,6.63
j1_2026_04240000_名古屋_川崎F,2027-04-24 00:00:00,名古屋,川崎Ｆ,0.0,0.0,4.0889,3.0647,0.0,0.0,0.0,4.0,,team_not_found,4.09,7.06
j1_2026_04240000_岡山_C大阪,2027-04-24 00:00:00,岡山,Ｃ大阪,0.0,0.0,3.7602,2.982,0.0,0.0,0.0,4.0,,team_not_found,3.76,6.98
j1_2026_04240000_広島_町田,2027-04-24 00:00:00,広島,町田,0.0,0.0,4.1666,3.5501,0.0,0.0,0.0,4.0,,team_not_found,4.17,7.55
j1_2026_04240000_東京V_清水,2027-04-24 00:00:00,東京Ｖ,清水,0.0,0.0,3.7369,2.7826,0.0,0.0,0.0,4.0,,team_not_found,3.74,6.78
j1_2026_04240000_浦和_水戸,2027-04-24 00:00:00,浦和,水戸,0.0,0.0,4.016,3.6638,0.0,0.0,0.0,4.0,,team_not_found,4.02,7.66
