節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result,elo_diff_for_prob,round_key,P1_label,P2_label,P3_label,P1_prob,P2_prob,P3_prob,maxP,margin12,is_close,pred_label,elo_abs,p_draw,actual_norm,p_actual,surprise
第１３節第１日,j2_2026_04291400_宮崎_北九州,2026-04-29 14:00:00,宮崎,北九州,,,3.0,True,,,,,,0.0,,3.0,第１３節第１日,H,D,A,,,,,,False,,3.0,,,,
第１３節第１日,j2_2026_04291400_鹿児島_鳥栖,2026-04-29 14:00:00,鹿児島,鳥栖,,,1.5,True,,,,,,0.0,,1.5,第１３節第１日,H,D,A,,,,,,False,,1.5,,,,
第１４節第１日,j2_2026_05021400_仙台_秋田,2026-05-02 14:00:00,仙台,秋田,,,-3.0,False,0.188,0.22,0.592,A,,0.0,A,-3.0,第１４節第１日,A,D,H,0.592,0.22,0.188,0.592,0.372,False,A,3.0,0.22,,,
第１４節第１日,j2_2026_05021400_横浜FC_相模原,2026-05-02 14:00:00,横浜FC,相模原,,,0.0,False,,,,,,0.0,,0.0,第１４節第１日,H,D,A,,,,,,False,,0.0,,,,
第１４節第１日,j2_2026_05021400_湘南_栃木Ｃ,2026-05-02 14:00:00,湘南,栃木Ｃ,,,1.5,True,,,,,,0.0,,1.5,第１４節第１日,H,D,A,,,,,,False,,1.5,,,,
第１４節第１日,j2_2026_05021400_磐田_いわき,2026-05-02 14:00:00,磐田,いわき,,,0.0,False,0.196,0.222,0.582,D,,0.0,D,0.0,第１４節第１日,A,D,H,0.582,0.222,0.196,0.582,0.36,False,A,0.0,0.222,,,
第１４節第１日,j2_2026_05021400_岐阜_札幌,2026-05-02 14:00:00,岐阜,札幌,,,3.0,True,,,,,,0.0,,3.0,第１４節第１日,H,D,A,,,,,,False,,3.0,,,,
第１４節第１日,j2_2026_05021800_長野_藤枝,2026-05-02 18:00:00,長野,藤枝,,,0.0,False,,,,,,0.0,,0.0,第１４節第１日,H,D,A,,,,,,False,,0.0,,,,
第１４節第１日,j2_2026_05021400_徳島_愛媛,2026-05-02 14:00:00,徳島,愛媛,,,3.0,True,0.789,0.163,0.048,H,,0.0,H,3.0,第１４節第１日,H,D,A,0.789,0.163,0.048,0.789,0.626,False,H,3.0,0.163,,,
第１４節第１日,j2_2026_05021400_高知_FC大阪,2026-05-02 14:00:00,高知,FC大阪,,,3.0,True,,,,,,0.0,,3.0,第１４節第１日,H,D,A,,,,,,False,,3.0,,,,
第１４節第１日,j2_2026_05021400_鳥栖_宮崎,2026-05-02 14:00:00,鳥栖,宮崎,,,-3.0,False,,,,,,0.0,,-3.0,第１４節第１日,H,D,A,,,,,,False,,3.0,,,,
第１４節第１日,j2_2026_05021500_鳥取_山口,2026-05-02 15:00:00,鳥取,山口,,,0.0,False,,,,,,0.0,,0.0,第１４節第１日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031300_八戸_群馬,2026-05-03 13:00:00,八戸,群馬,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031400_山形_栃木SC,2026-05-03 14:00:00,山形,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031300_松本_甲府,2026-05-03 13:00:00,松本,甲府,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031400_福島_大宮,2026-05-03 14:00:00,福島,大宮,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031400_新潟_讃岐,2026-05-03 14:00:00,新潟,讃岐,,,-3.0,False,,,,,,0.0,,-3.0,第１４節第２日,H,D,A,,,,,,False,,3.0,,,,
第１４節第２日,j2_2026_05031400_金沢_富山,2026-05-03 14:00:00,金沢,富山,,,-1.5,False,,,,,,0.0,,-1.5,第１４節第２日,H,D,A,,,,,,False,,1.5,,,,
第１４節第２日,j2_2026_05031400_今治_奈良,2026-05-03 14:00:00,今治,奈良,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031400_北九州_大分,2026-05-03 14:00:00,北九州,大分,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１４節第２日,j2_2026_05031400_熊本_滋賀,2026-05-03 14:00:00,熊本,滋賀,,,3.0,True,,,,,,0.0,,3.0,第１４節第２日,H,D,A,,,,,,False,,3.0,,,,
第１４節第２日,j2_2026_05031800_琉球_鹿児島,2026-05-03 18:00:00,琉球,鹿児島,,,0.0,False,,,,,,0.0,,0.0,第１４節第２日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_八戸_湘南,2026-05-06 14:00:00,八戸,湘南,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_仙台_栃木SC,2026-05-06 14:00:00,仙台,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_山形_群馬,2026-05-06 14:00:00,山形,群馬,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_栃木Ｃ_横浜FC,2026-05-06 14:00:00,栃木Ｃ,横浜FC,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061500_秋田_相模原,2026-05-06 15:00:00,秋田,相模原,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_札幌_長野,2026-05-06 14:00:00,札幌,長野,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_大宮_いわき,2026-05-06 14:00:00,大宮,いわき,,,3.0,True,0.571,0.224,0.205,H,,0.0,H,3.0,第１５節第１日,H,D,A,0.571,0.224,0.205,0.571,0.347,False,H,3.0,0.224,,,
第１５節第１日,j2_2026_05061400_甲府_磐田,2026-05-06 14:00:00,甲府,磐田,,,3.0,True,0.739,0.182,0.079,H,,0.0,H,3.0,第１５節第１日,H,D,A,0.739,0.182,0.079,0.739,0.5569999999999999,False,H,3.0,0.182,,,
第１５節第１日,j2_2026_05061400_藤枝_福島,2026-05-06 14:00:00,藤枝,福島,,,1.5,True,,,,,,0.0,,1.5,第１５節第１日,H,D,A,,,,,,False,,1.5,,,,
第１５節第１日,j2_2026_05061900_岐阜_松本,2026-05-06 19:00:00,岐阜,松本,,,3.0,True,,,,,,0.0,,3.0,第１５節第１日,H,D,A,,,,,,False,,3.0,,,,
第１５節第１日,j2_2026_05061400_新潟_徳島,2026-05-06 14:00:00,新潟,徳島,,,-3.0,False,,,,,,0.0,,-3.0,第１５節第１日,H,D,A,,,,,,False,,3.0,,,,
第１５節第１日,j2_2026_05061400_富山_讃岐,2026-05-06 14:00:00,富山,讃岐,,,-3.0,False,,,,,,0.0,,-3.0,第１５節第１日,H,D,A,,,,,,False,,3.0,,,,
第１５節第１日,j2_2026_05061400_金沢_愛媛,2026-05-06 14:00:00,金沢,愛媛,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_奈良_FC大阪,2026-05-06 14:00:00,奈良,FC大阪,,,1.5,True,,,,,,0.0,,1.5,第１５節第１日,H,D,A,,,,,,False,,1.5,,,,
第１５節第１日,j2_2026_05061400_今治_高知,2026-05-06 14:00:00,今治,高知,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_滋賀_山口,2026-05-06 14:00:00,滋賀,山口,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_北九州_熊本,2026-05-06 14:00:00,北九州,熊本,,,0.0,False,,,,,,0.0,,0.0,第１５節第１日,H,D,A,,,,,,False,,0.0,,,,
第１５節第１日,j2_2026_05061400_鳥栖_鳥取,2026-05-06 14:00:00,鳥栖,鳥取,,,-1.5,False,,,,,,0.0,,-1.5,第１５節第１日,H,D,A,,,,,,False,,1.5,,,,
第１５節第１日,j2_2026_05061400_宮崎_琉球,2026-05-06 14:00:00,宮崎,琉球,,,3.0,True,,,,,,0.0,,3.0,第１５節第１日,H,D,A,,,,,,False,,3.0,,,,
第１５節第１日,j2_2026_05061400_鹿児島_大分,2026-05-06 14:00:00,鹿児島,大分,,,1.5,True,,,,,,0.0,,1.5,第１５節第１日,H,D,A,,,,,,False,,1.5,,,,
第１６節第１日,j2_2026_05091400_群馬_栃木Ｃ,2026-05-09 14:00:00,群馬,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第１６節第１日,H,D,A,,,,,,False,,0.0,,,,
第１６節第１日,j2_2026_05091400_札幌_大宮,2026-05-09 14:00:00,札幌,大宮,,,0.0,False,0.136,0.205,0.659,A,,0.0,A,0.0,第１６節第１日,A,D,H,0.659,0.205,0.136,0.659,0.45400000000000007,False,A,0.0,0.205,,,
第１６節第１日,j2_2026_05091400_いわき_甲府,2026-05-09 14:00:00,いわき,甲府,,,3.0,True,0.562,0.226,0.212,H,,0.0,H,3.0,第１６節第１日,H,D,A,0.562,0.226,0.212,0.562,0.3360000000000001,False,H,3.0,0.226,,,
第１６節第１日,j2_2026_05091800_長野_岐阜,2026-05-09 18:00:00,長野,岐阜,,,-3.0,False,,,,,,0.0,,-3.0,第１６節第１日,H,D,A,,,,,,False,,3.0,,,,
第１６節第１日,j2_2026_05091400_FC大阪_今治,2026-05-09 14:00:00,FC大阪,今治,,,0.0,False,,,,,,0.0,,0.0,第１６節第１日,H,D,A,,,,,,False,,0.0,,,,
第１６節第１日,j2_2026_05091400_山口_宮崎,2026-05-09 14:00:00,山口,宮崎,,,0.0,False,,,,,,0.0,,0.0,第１６節第１日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_八戸_仙台,2026-05-10 14:00:00,八戸,仙台,,,-3.0,False,,,,,,0.0,,-3.0,第１６節第２日,H,D,A,,,,,,False,,3.0,,,,
第１６節第２日,j2_2026_05101400_山形_相模原,2026-05-10 14:00:00,山形,相模原,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_栃木SC_秋田,2026-05-10 14:00:00,栃木SC,秋田,,,-3.0,False,,,,,,0.0,,-3.0,第１６節第２日,H,D,A,,,,,,False,,3.0,,,,
第１６節第２日,j2_2026_05101400_湘南_横浜FC,2026-05-10 14:00:00,湘南,横浜FC,,,1.5,True,,,,,,0.0,,1.5,第１６節第２日,H,D,A,,,,,,False,,1.5,,,,
第１６節第２日,j2_2026_05101400_福島_磐田,2026-05-10 14:00:00,福島,磐田,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_松本_藤枝,2026-05-10 14:00:00,松本,藤枝,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101330_金沢_新潟,2026-05-10 13:30:00,金沢,新潟,,,-1.5,False,,,,,,0.0,,-1.5,第１６節第２日,H,D,A,,,,,,False,,1.5,,,,
第１６節第２日,j2_2026_05101400_讃岐_高知,2026-05-10 14:00:00,讃岐,高知,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_徳島_奈良,2026-05-10 14:00:00,徳島,奈良,,,3.0,True,,,,,,0.0,,3.0,第１６節第２日,H,D,A,,,,,,False,,3.0,,,,
第１６節第２日,j2_2026_05101500_愛媛_富山,2026-05-10 15:00:00,愛媛,富山,,,-1.5,False,0.14,0.206,0.654,A,,0.0,A,-1.5,第１６節第２日,A,D,H,0.654,0.206,0.14,0.654,0.44800000000000006,False,A,1.5,0.206,,,
第１６節第２日,j2_2026_05101400_滋賀_鹿児島,2026-05-10 14:00:00,滋賀,鹿児島,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_鳥取_北九州,2026-05-10 14:00:00,鳥取,北九州,,,0.0,False,,,,,,0.0,,0.0,第１６節第２日,H,D,A,,,,,,False,,0.0,,,,
第１６節第２日,j2_2026_05101400_熊本_琉球,2026-05-10 14:00:00,熊本,琉球,,,3.0,True,,,,,,0.0,,3.0,第１６節第２日,H,D,A,,,,,,False,,3.0,,,,
第１６節第２日,j2_2026_05101400_大分_鳥栖,2026-05-10 14:00:00,大分,鳥栖,,,3.0,True,0.637,0.21,0.152,H,,0.0,H,3.0,第１６節第２日,H,D,A,0.637,0.21,0.152,0.637,0.42700000000000005,False,H,3.0,0.21,,,
第１７節第１日,j2_2026_05161400_栃木Ｃ_山形,2026-05-16 14:00:00,栃木Ｃ,山形,,,-3.0,False,,,,,,0.0,,-3.0,第１７節第１日,H,D,A,,,,,,False,,3.0,,,,
第１７節第１日,j2_2026_05161400_湘南_仙台,2026-05-16 14:00:00,湘南,仙台,,,-1.5,False,,,,,,0.0,,-1.5,第１７節第１日,H,D,A,,,,,,False,,1.5,,,,
第１７節第１日,j2_2026_05161400_相模原_八戸,2026-05-16 14:00:00,相模原,八戸,,,-3.0,False,,,,,,0.0,,-3.0,第１７節第１日,H,D,A,,,,,,False,,3.0,,,,
第１７節第１日,j2_2026_05161400_福島_札幌,2026-05-16 14:00:00,福島,札幌,,,0.0,False,,,,,,0.0,,0.0,第１７節第１日,H,D,A,,,,,,False,,0.0,,,,
第１７節第１日,j2_2026_05161430_磐田_藤枝,2026-05-16 14:30:00,磐田,藤枝,,,0.0,False,0.327,0.251,0.422,A,,0.0,A,0.0,第１７節第１日,A,H,D,0.422,0.327,0.251,0.422,0.09499999999999997,False,A,0.0,0.251,,,
第１７節第１日,j2_2026_05161600_甲府_岐阜,2026-05-16 16:00:00,甲府,岐阜,,,0.0,False,,,,,,0.0,,0.0,第１７節第１日,H,D,A,,,,,,False,,0.0,,,,
第１７節第１日,j2_2026_05161400_新潟_奈良,2026-05-16 14:00:00,新潟,奈良,,,0.0,False,,,,,,0.0,,0.0,第１７節第１日,H,D,A,,,,,,False,,0.0,,,,
第１７節第１日,j2_2026_05161400_鳥栖_山口,2026-05-16 14:00:00,鳥栖,山口,,,0.0,False,0.371,0.26,0.369,D,,0.0,D,0.0,第１７節第１日,H,A,D,0.371,0.369,0.26,0.371,0.0020000000000000018,True,H,0.0,0.26,,,
第１７節第２日,j2_2026_05171400_秋田_群馬,2026-05-17 14:00:00,秋田,群馬,,,0.0,False,,,,,,0.0,,0.0,第１７節第２日,H,D,A,,,,,,False,,0.0,,,,
第１７節第２日,j2_2026_05171400_横浜FC_栃木SC,2026-05-17 14:00:00,横浜FC,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第１７節第２日,H,D,A,,,,,,False,,0.0,,,,
第１７節第２日,j2_2026_05171400_いわき_松本,2026-05-17 14:00:00,いわき,松本,,,3.0,True,,,,,,0.0,,3.0,第１７節第２日,H,D,A,,,,,,False,,3.0,,,,
第１７節第２日,j2_2026_05171400_大宮_長野,2026-05-17 14:00:00,大宮,長野,,,3.0,True,,,,,,0.0,,3.0,第１７節第２日,H,D,A,,,,,,False,,3.0,,,,
第１７節第２日,j2_2026_05171400_富山_徳島,2026-05-17 14:00:00,富山,徳島,,,-3.0,False,0.095,0.19,0.715,A,,0.0,A,-3.0,第１７節第２日,A,D,H,0.715,0.19,0.095,0.715,0.5249999999999999,False,A,3.0,0.19,,,
第１７節第２日,j2_2026_05171400_FC大阪_金沢,2026-05-17 14:00:00,FC大阪,金沢,,,0.0,False,,,,,,0.0,,0.0,第１７節第２日,H,D,A,,,,,,False,,0.0,,,,
第１７節第２日,j2_2026_05171400_今治_讃岐,2026-05-17 14:00:00,今治,讃岐,,,-3.0,False,,,,,,0.0,,-3.0,第１７節第２日,H,D,A,,,,,,False,,3.0,,,,
第１７節第２日,j2_2026_05171400_高知_愛媛,2026-05-17 14:00:00,高知,愛媛,,,3.0,True,,,,,,0.0,,3.0,第１７節第２日,H,D,A,,,,,,False,,3.0,,,,
第１７節第２日,j2_2026_05171400_大分_宮崎,2026-05-17 14:00:00,大分,宮崎,,,0.0,False,,,,,,0.0,,0.0,第１７節第２日,H,D,A,,,,,,False,,0.0,,,,
第１７節第２日,j2_2026_05171400_鹿児島_熊本,2026-05-17 14:00:00,鹿児島,熊本,,,1.5,True,,,,,,0.0,,1.5,第１７節第２日,H,D,A,,,,,,False,,1.5,,,,
第１７節第２日,j2_2026_05171800_琉球_鳥取,2026-05-17 18:00:00,琉球,鳥取,,,-1.5,False,,,,,,0.0,,-1.5,第１７節第２日,H,D,A,,,,,,False,,1.5,,,,
第１７節第２日,,,滋賀,北九州,,,0.0,False,,,,,,0.0,,0.0,第１７節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_仙台_横浜FC,2026-05-23 14:00:00,仙台,横浜FC,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_群馬_相模原,2026-05-23 14:00:00,群馬,相模原,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_札幌_磐田,2026-05-23 14:00:00,札幌,磐田,,,0.0,False,0.298,0.245,0.457,A,,0.0,A,0.0,第１８節第１日,A,H,D,0.457,0.298,0.245,0.457,0.15900000000000003,False,A,0.0,0.245,,,
第１８節第１日,j2_2026_05231400_藤枝_いわき,2026-05-23 14:00:00,藤枝,いわき,,,1.5,True,0.286,0.243,0.471,A,,0.0,A,1.5,第１８節第１日,A,H,D,0.471,0.286,0.243,0.471,0.185,False,A,1.5,0.243,,,
第１８節第１日,j2_2026_05231400_岐阜_大宮,2026-05-23 14:00:00,岐阜,大宮,,,3.0,True,,,,,,0.0,,3.0,第１８節第１日,H,D,A,,,,,,False,,3.0,,,,
第１８節第１日,j2_2026_05231600_長野_甲府,2026-05-23 16:00:00,長野,甲府,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_新潟_愛媛,2026-05-23 14:00:00,新潟,愛媛,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_奈良_富山,2026-05-23 14:00:00,奈良,富山,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第１日,j2_2026_05231400_山口_熊本,2026-05-23 14:00:00,山口,熊本,,,3.0,True,0.443,0.248,0.31,D,,0.0,D,3.0,第１８節第１日,H,A,D,0.443,0.31,0.248,0.443,0.133,False,H,3.0,0.248,,,
第１８節第１日,j2_2026_05231400_鳥栖_琉球,2026-05-23 14:00:00,鳥栖,琉球,,,0.0,False,,,,,,0.0,,0.0,第１８節第１日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241300_八戸_栃木SC,2026-05-24 13:00:00,八戸,栃木SC,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_秋田_栃木Ｃ,2026-05-24 14:00:00,秋田,栃木Ｃ,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_山形_湘南,2026-05-24 14:00:00,山形,湘南,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_松本_福島,2026-05-24 14:00:00,松本,福島,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_金沢_高知,2026-05-24 14:00:00,金沢,高知,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_讃岐_FC大阪,2026-05-24 14:00:00,讃岐,FC大阪,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_徳島_今治,2026-05-24 14:00:00,徳島,今治,,,3.0,True,0.807,0.154,0.038,H,,0.0,H,3.0,第１８節第２日,H,D,A,0.807,0.154,0.038,0.807,0.653,False,H,3.0,0.154,,,
第１８節第２日,j2_2026_05241400_鳥取_大分,2026-05-24 14:00:00,鳥取,大分,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_北九州_鹿児島,2026-05-24 14:00:00,北九州,鹿児島,,,0.0,False,,,,,,0.0,,0.0,第１８節第２日,H,D,A,,,,,,False,,0.0,,,,
第１８節第２日,j2_2026_05241400_宮崎_滋賀,2026-05-24 14:00:00,宮崎,滋賀,,,3.0,True,,,,,,0.0,,3.0,第１８節第２日,H,D,A,,,,,,False,,3.0,,,,
