節,match_id,datetime,stadium,home_team,away_team,home_score,away_score,home_fatigue_score,away_fatigue_score,home_acl_fatigue,away_acl_fatigue,home_acl_last_date,away_acl_last_date,home_acl_days_since,away_acl_days_since,home_acl_travel_type,away_acl_travel_type,home_total_fatigue_score,away_total_fatigue_score,datetime_weather,stadium_weather,is_rain,is_heavy_rain,is_strong_wind,temperature,wind_speed,last_updated_at,__weather_asof,__weather_source,weather_missing,stats_1試合平均シュート数_home,stats_1試合平均枠内シュート数_home,stats_シュート決定率_home,stats_1試合平均得点数_home,stats_1試合平均パス数_home,stats_パス成功率_home,stats_1試合平均ドリブル数_home,stats_ドリブル成功率_home,stats_1試合平均スルーパス数_home,stats_スルーパス成功率_home,stats_1試合平均クロス数_home,stats_1試合平均空中戦勝利数_home,stats_空中戦勝率_home,stats_平均ボール支配率_home,stats_1試合平均チャンスクリエイト数_home,stats_1試合平均1vs1勝利数_home,stats_1試合平均こぼれ球奪取数_home,stats_ゴール期待値_home,stats_1試合平均走行距離_home,stats_1試合平均スプリント回数_home,stats_1試合平均Atスプリント回数_home,stats_1試合平均Mtスプリント回数_home,stats_1試合平均Dtスプリント回数_home,stats_1試合平均ポゼッション時の走行距離_home,stats_1試合平均ポゼッション時のスプリント回数_home,stats_1試合平均被シュート数_home,stats_1試合平均被枠内シュート数_home,stats_1試合平均失点数_home,stats_1試合平均クリア数_home,stats_1試合平均タックル数_home,stats_タックル成功率_home,stats_1試合平均ブロック数_home,stats_1試合平均インターセプト数_home,stats_被ゴール期待値_home,stats_1試合平均被ゴール期待値_home,stats_被ゴール期待値 ※PKを除く_home,stats_クリーンシート総数_home,stats_1試合平均シュート数_away,stats_1試合平均枠内シュート数_away,stats_シュート決定率_away,stats_1試合平均得点数_away,stats_1試合平均パス数_away,stats_パス成功率_away,stats_1試合平均ドリブル数_away,stats_ドリブル成功率_away,stats_1試合平均スルーパス数_away,stats_スルーパス成功率_away,stats_1試合平均クロス数_away,stats_1試合平均空中戦勝利数_away,stats_空中戦勝率_away,stats_平均ボール支配率_away,stats_1試合平均チャンスクリエイト数_away,stats_1試合平均1vs1勝利数_away,stats_1試合平均こぼれ球奪取数_away,stats_ゴール期待値_away,stats_1試合平均走行距離_away,stats_1試合平均スプリント回数_away,stats_1試合平均Atスプリント回数_away,stats_1試合平均Mtスプリント回数_away,stats_1試合平均Dtスプリント回数_away,stats_1試合平均ポゼッション時の走行距離_away,stats_1試合平均ポゼッション時のスプリント回数_away,stats_1試合平均被シュート数_away,stats_1試合平均被枠内シュート数_away,stats_1試合平均失点数_away,stats_1試合平均クリア数_away,stats_1試合平均タックル数_away,stats_タックル成功率_away,stats_1試合平均ブロック数_away,stats_1試合平均インターセプト数_away,stats_被ゴール期待値_away,stats_1試合平均被ゴール期待値_away,stats_被ゴール期待値 ※PKを除く_away,stats_クリーンシート総数_away,management_manager_name_home,management_recent_injuries_suspensions_count_home,management_weather_influence_score_home,management_motivation_score_home,management_manager_name_away,management_recent_injuries_suspensions_count_away,management_weather_influence_score_away,management_motivation_score_away,rankmot_rank_latest_home,rankmot_points_latest_home,rankmot_season_home,rankmot_fetched_date_home,rankmot_rank_latest_away,rankmot_points_latest_away,rankmot_season_away,rankmot_fetched_date_away,absence_impact_total_home,absence_impact_attack_home,absence_impact_defense_home,absence_players_count_home,absence_impact_total_away,absence_impact_attack_away,absence_impact_defense_away,absence_players_count_away,absence_missing_home,absence_missing_away,absence_effective_total_home,absence_effective_attack_home,absence_effective_defense_home,absence_effective_total_away,absence_effective_attack_away,absence_effective_defense_away,absence_cap_applied_home,absence_cap_applied_away,league,stats_asof,stats_source_csv,home_elo_at_prediction,away_elo_at_prediction,home_advantage_diff,home_advantage_profile_diff,hfa_applied_elo,hfa_added_to_diff,hfa_clip_min,hfa_clip_max,elo_diff_scale_factor,elo_diff_before_hfa,elo_diff_after_hfa,diff_raw_no_hfa,elo_diff_scaled,elo_diff_for_prob,elo_diff_used_for_prob,expected_home_two_way,is_home_advantage_positive,prob_home_win_raw,prob_draw_raw,prob_away_win_raw,draw_tweak_mode,base_prob_home,base_prob_draw,base_prob_away,prob_home_win_before_signfix,prob_away_win_before_signfix,elo_sign_fix_applied,elo_sign_fix_reason,prob_home_raw,prob_away_raw,final_prob_home,final_prob_draw,final_prob_away,prob_delta_home,prob_delta_draw,prob_delta_away,residue_detected,prob_home_win,prob_draw,prob_away_win,prob_home,prob_away,final_result,predicted_result,decision_reason,force_draw_applied,argmax_result,argmax_max_prob,argmax_raw_result,argmax_raw_max_prob,d_scaled,decision_draw_expectation_multiplier,decision_draw_assign_enabled,predicted_highest_prob_result,actual_result,is_correct,stats_home_missing,stats_away_missing,management_missing,data_quality_warn,narrow_draw_override_applied,narrow_draw_override_reason,j1_away_restore_override_applied,j1_away_restore_override_reason,draw_candidate_gap,draw_candidate_prob_draw,draw_candidate_flag,draw_candidate_rule_result,draw_candidate_reason
第２１節第２日,j1_2025_06221833_Ｇ大阪_FC東京,2025-06-22 18:33:00,パナスタ,Ｇ大阪,FC東京,2,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,13.2,4.1,10.6,1.4,497.1,79.7,10.5,48.6,13.5,47.4,13.1,13.7,46.6,52.4,11.8,18.1,34.4,50.6,111.0,110.0,41.0,35.0,34.0,30.0,54.0,11.9,4.4,1.4,22.7,19.1,68.1,17.9,1.3,47.4,1.2,44.2,11.0,12.1,3.7,8.9,1.1,458.3,77.7,11.5,46.6,12.1,46.3,12.3,14.9,49.4,50.9,10.2,16.8,31.4,50.2,115.0,135.0,54.0,45.0,36.0,33.0,68.0,12.8,4.0,1.3,23.4,18.1,63.4,17.1,2.3,47.6,1.2,43.5,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,9,57,2025,20260214,11,50,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1486,1470,0.7895,0.7895,26.0,26.0,,,1.1,15.1982,41.1982,15.1982,30.212,30.212,30.212,0.529,True,0.3216435606889185,0.37150210823982033,0.3068543310712613,off,0.3167832451496692,0.36588838643648475,0.3173283684138461,0.3216435606889185,0.3068543310712613,False,,0.3216435606889185,0.3068543310712613,0.3167832451496692,0.36588838643648475,0.3173283684138461,0.0,0.0,0.0,False,0.3167832451496692,0.36588838643648475,0.3173283684138461,0.3167832451496692,0.3173283684138461,A,A,J1_AWAY_RESTORE_OVERRIDE,False,D,0.36588838643648475,D,0.37150210823982033,30.211987833075565,1.0,False,D,H,False,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,True,pred=D and away~home while draw only slightly above away,-0.04856001802263865,0.36588838643648475,True,D,prob_draw>=0.33 & gap<=0.02
第１５節第３日,j1_2025_06251903_川崎Ｆ_新潟,2025-06-25 19:03:00,Ｕ等々力,川崎Ｆ,新潟,3,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,13.0,4.6,13.6,1.8,472.3,79.8,11.2,49.8,12.7,52.0,12.6,12.4,47.5,50.3,12.4,15.8,32.7,55.2,111.0,113.0,46.0,35.0,32.0,29.0,56.0,11.7,3.6,1.5,20.9,15.8,65.0,19.6,2.0,46.3,1.2,43.0,8.0,11.4,3.1,8.3,0.9,530.2,81.5,10.7,53.4,11.4,50.2,12.3,12.4,43.5,53.7,10.1,16.1,31.1,41.7,117.0,108.0,42.0,33.0,33.0,35.0,51.0,12.8,4.0,1.8,22.2,16.6,62.8,19.1,1.2,54.8,1.4,51.5,5.0,,0.0,0.0,0.0,,0.0,,,8,57,2025,20260214,20,24,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1531,1462,1.1053,1.1053,26.0,26.0,,,1.1,68.8584,94.8584,68.8584,69.5628,69.5628,69.5628,0.5663,True,0.39219447943383057,0.2933772556168753,0.31442826494929427,off,0.3861240634672713,0.28883634015245324,0.3250395963802755,0.39219447943383057,0.31442826494929427,False,,0.39219447943383057,0.31442826494929427,0.3861240634672713,0.28883634015245324,0.3250395963802755,0.0,0.0,0.0,False,0.3861240634672713,0.28883634015245324,0.3250395963802755,0.3861240634672713,0.3250395963802755,H,H,ARGMAX,False,H,0.3861240634672713,H,0.39219447943383057,69.56281102205325,1.0,False,H,H,True,False,False,True,True,False,,False,,0.09728772331481805,0.28883634015245324,False,H,
第１５節第３日,j1_2025_06251933_横浜FM_FC東京,2025-06-25 19:33:00,日産ス,横浜FM,FC東京,0,3,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,10.7,3.4,11.3,1.2,427.9,77.4,10.2,53.1,10.9,40.7,12.4,12.4,42.9,49.2,9.5,15.5,31.4,41.8,115.0,116.0,40.0,35.0,40.0,31.0,52.0,13.0,4.4,1.2,24.4,15.9,63.2,17.6,1.4,49.2,1.2,45.9,11.0,12.1,3.7,8.9,1.1,458.3,77.7,11.5,46.6,12.1,46.3,12.3,14.9,49.4,50.9,10.2,16.8,31.4,50.2,115.0,135.0,54.0,45.0,36.0,33.0,68.0,12.8,4.0,1.3,23.4,18.1,63.4,17.1,2.3,47.6,1.2,43.5,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,15,43,2025,20260214,11,50,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1432,1461,0.2105,0.2105,26.0,26.0,,,1.1,-28.7599,-2.7599,-28.7599,-2.0239,-2.0239,-2.0239,0.4981,True,0.2734691944965631,0.4314320374136937,0.2950987680897433,off,0.26949284418023367,0.42515884484586997,0.3053483109738964,0.2734691944965631,0.2950987680897433,False,,0.2734691944965631,0.2950987680897433,0.26949284418023367,0.42515884484586997,0.3053483109738964,0.0,0.0,0.0,False,0.26949284418023367,0.42515884484586997,0.3053483109738964,0.26949284418023367,0.3053483109738964,D,D,NARROW_DRAW_OVERRIDE,False,D,0.42515884484586997,D,0.4314320374136937,2.023921830934569,1.0,False,D,A,False,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,False,,-0.11981053387197355,0.42515884484586997,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第２日,j1_2025_06281803_鹿島_岡山,2025-06-28 18:03:00,カシマ,鹿島,岡山,1,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,11.8,4.2,12.9,1.5,449.7,76.9,9.1,47.5,12.2,46.8,13.1,17.7,54.3,50.2,10.2,14.8,33.2,47.6,112.0,122.0,48.0,39.0,35.0,30.0,56.0,11.7,3.6,0.8,23.1,17.4,60.2,18.4,1.5,47.3,1.2,44.8,16.0,11.2,3.3,8.0,0.9,338.8,67.2,9.8,48.9,10.9,39.0,15.6,20.0,49.0,43.4,9.2,16.2,33.7,41.3,116.0,128.0,45.0,41.0,43.0,27.0,51.0,12.8,3.9,1.1,26.4,18.7,61.3,22.1,1.7,50.9,1.3,49.3,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1,76,2025,20260214,13,45,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1551,1488,1.2105,1.2105,26.0,26.0,,,1.1,62.5156,88.5156,62.5156,64.9115,64.9115,64.9115,0.562,True,0.38375605788668743,0.3021901817421672,0.31405376037114546,off,0.3778232177718486,0.29751834400643634,0.3246584382217151,0.38375605788668743,0.31405376037114546,False,,0.38375605788668743,0.31405376037114546,0.3778232177718486,0.29751834400643634,0.3246584382217151,0.0,0.0,0.0,False,0.3778232177718486,0.29751834400643634,0.3246584382217151,0.3778232177718486,0.3246584382217151,H,H,ARGMAX,False,H,0.3778232177718486,H,0.38375605788668743,64.91146944927203,1.0,False,H,A,False,False,False,False,True,False,,False,,0.08030487376541223,0.29751834400643634,False,H,
第２２節第２日,j1_2025_06281833_清水_柏,2025-06-28 18:33:00,アイスタ,清水,柏,0,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.5,3.2,8.7,1.1,476.3,79.2,12.7,43.9,16.1,47.9,14.3,13.9,47.6,50.5,11.4,15.3,33.1,51.2,113.0,118.0,46.0,37.0,35.0,30.0,60.0,13.7,4.7,1.3,23.2,14.7,66.4,18.3,2.2,54.9,1.4,51.6,12.0,12.6,4.2,12.6,1.6,609.2,82.7,12.6,46.0,19.0,49.7,14.1,14.0,51.1,59.3,13.7,17.1,31.0,51.3,119.0,137.0,60.0,45.0,32.0,40.0,71.0,11.1,3.0,0.9,23.7,16.6,68.1,19.3,2.0,43.2,1.1,40.0,19.0,,0.0,0.0,0.0,,0.0,0.0,0.0,14,44,2025,20260214,2,75,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1490,1548,-0.4737,-0.4737,26.0,26.0,,,1.1,-57.415,-31.415,-57.415,-23.0376,-23.0376,-23.0376,0.4779,False,0.3097489978139618,0.39004433808098893,0.3002066641050492,off,0.3051683196522939,0.3842762239171365,0.31055545643056953,0.3097489978139618,0.3002066641050492,False,,0.3097489978139618,0.3002066641050492,0.3051683196522939,0.3842762239171365,0.31055545643056953,0.0,0.0,0.0,False,0.3051683196522939,0.3842762239171365,0.31055545643056953,0.3051683196522939,0.31055545643056953,A,A,J1_AWAY_RESTORE_OVERRIDE,False,D,0.3842762239171365,D,0.39004433808098893,23.037647342805837,1.0,False,D,A,True,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,True,pred=D and away~home while draw only slightly above away,-0.07372076748656697,0.3842762239171365,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第２日,j1_2025_06281903_FC東京_横浜FC,2025-06-28 19:03:00,味スタ,FC東京,横浜FC,2,1,0.5,10.0,0.0,0.0,,,,,,,0.5,10.0,,,False,False,False,15.0,3.0,,,,True,12.1,3.7,8.9,1.1,458.3,77.7,11.5,46.6,12.1,46.3,12.3,14.9,49.4,50.9,10.2,16.8,31.4,50.2,115.0,135.0,54.0,45.0,36.0,33.0,68.0,12.8,4.0,1.3,23.4,18.1,63.4,17.1,2.3,47.6,1.2,43.5,11.0,9.5,2.5,7.5,0.7,343.4,68.0,9.8,44.2,8.0,44.1,13.3,18.8,52.6,43.2,7.4,15.8,34.0,36.7,110.0,116.0,39.0,41.0,35.0,25.0,53.0,12.1,3.1,1.2,22.3,18.0,63.8,20.7,2.2,47.4,1.2,41.6,12.0,,0.0,0.0,0.0,,0.0,,,11,50,2025,20260214,18,35,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1470,1447,0.7895,0.7895,26.0,26.0,,,1.1,23.3223,49.3223,23.3223,36.1697,36.1697,36.1697,0.5346,True,0.3321467929761018,0.35921396578750103,0.30863924123639724,off,0.3270990134106893,0.35375483460075674,0.3191461519885539,0.3321467929761018,0.30863924123639724,False,,0.3321467929761018,0.30863924123639724,0.3270990134106893,0.35375483460075674,0.3191461519885539,0.0,0.0,0.0,False,0.3270990134106893,0.35375483460075674,0.3191461519885539,0.3270990134106893,0.3191461519885539,A,A,J1_AWAY_RESTORE_OVERRIDE,False,D,0.35375483460075674,D,0.35921396578750103,36.169687311946355,1.0,False,D,H,False,False,False,True,True,True,prob_draw>=0.335 & gap<=0.010,True,pred=D and away~home while draw only slightly above away,-0.02665582119006743,0.35375483460075674,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第２日,j1_2025_06281903_京都_Ｇ大阪,2025-06-28 19:03:00,サンガＳ,京都,Ｇ大阪,3,1,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,11.6,4.4,14.0,1.6,365.9,68.7,7.5,46.5,12.5,42.6,14.0,19.3,46.9,48.7,10.2,14.1,33.5,49.6,117.0,145.0,50.0,44.0,51.0,28.0,58.0,12.7,3.8,1.1,24.9,16.9,62.6,18.7,1.6,52.5,1.3,49.2,10.0,13.2,4.1,10.6,1.4,497.1,79.7,10.5,48.6,13.5,47.4,13.1,13.7,46.6,52.4,11.8,18.1,34.4,50.6,111.0,110.0,41.0,35.0,34.0,30.0,54.0,11.9,4.4,1.4,22.7,19.1,68.1,17.9,1.3,47.4,1.2,44.2,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3,68,2025,20260214,9,57,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1529,1495,0.6842,0.6842,26.0,26.0,,,1.1,33.8265,59.8265,33.8265,43.8727,43.8727,43.8727,0.542,True,0.3458476281063767,0.3435396631138455,0.3106127087797778,off,0.3405585376130729,0.3382858686142361,0.3211555937726911,0.3458476281063767,0.3106127087797778,False,,0.3458476281063767,0.3106127087797778,0.3405585376130729,0.3382858686142361,0.3211555937726911,0.0,0.0,0.0,False,0.3405585376130729,0.3382858686142361,0.3211555937726911,0.3405585376130729,0.3211555937726911,D,D,NARROW_DRAW_OVERRIDE,False,H,0.3405585376130729,H,0.3458476281063767,43.87273312789823,1.0,False,H,H,False,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,False,,0.0022726689988368243,0.3382858686142361,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第２日,j1_2025_06281903_広島_名古屋,2025-06-28 19:03:00,Ｅピース,広島,名古屋,1,2,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,14.3,4.1,8.5,1.2,458.5,75.0,10.3,46.5,15.3,48.6,19.0,20.8,52.4,50.2,12.7,16.9,36.7,59.8,111.0,121.0,50.0,40.0,31.0,29.0,61.0,10.1,2.8,0.7,18.3,18.0,67.3,19.4,1.9,39.3,1.0,36.0,15.0,11.7,3.5,9.9,1.1,403.0,73.9,7.1,46.5,10.0,42.7,13.2,18.6,54.4,47.2,9.3,13.4,31.1,47.9,114.0,120.0,45.0,40.0,35.0,29.0,56.0,11.7,4.0,1.5,24.9,16.1,62.6,17.8,1.4,43.8,1.1,43.8,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4,68,2025,20260214,16,43,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1540,1485,1.0526,1.0526,26.0,26.0,,,1.1,54.9035,80.9035,54.9035,59.3293,59.3293,59.3293,0.5567,True,0.37364770222038673,0.31293236742267927,0.313419930356934,off,0.36788261504110137,0.3081040696205217,0.3240133153383771,0.37364770222038673,0.313419930356934,False,,0.37364770222038673,0.313419930356934,0.36788261504110137,0.3081040696205217,0.3240133153383771,0.0,0.0,0.0,False,0.36788261504110137,0.3081040696205217,0.3240133153383771,0.36788261504110137,0.3240133153383771,H,H,ARGMAX,False,H,0.36788261504110137,H,0.37364770222038673,59.329255524902756,1.0,False,H,A,False,False,False,False,True,False,,False,,0.05977854542057964,0.3081040696205217,False,H,
第２２節第２日,j1_2025_06281903_湘南_横浜FM,2025-06-28 19:03:00,レモンＳ,湘南,横浜FM,1,1,0.0,10.5,0.0,0.0,,,,,,,0.0,10.5,,,False,False,False,15.0,3.0,,,,True,10.9,3.5,8.7,0.9,447.8,76.9,10.0,53.0,13.6,47.4,14.1,12.7,46.4,50.4,10.1,17.4,32.5,39.2,117.0,131.0,49.0,46.0,36.0,33.0,64.0,13.2,4.5,1.6,22.9,19.3,62.6,21.4,1.7,57.3,1.5,49.1,6.0,10.7,3.4,11.3,1.2,427.9,77.4,10.2,53.1,10.9,40.7,12.4,12.4,42.9,49.2,9.5,15.5,31.4,41.8,115.0,116.0,40.0,35.0,40.0,31.0,52.0,13.0,4.4,1.2,24.4,15.9,63.2,17.6,1.4,49.2,1.2,45.9,11.0,,0.0,,,,0.0,0.0,0.0,19,32,2025,20260214,15,43,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1459,1423,0.2105,0.2105,26.0,26.0,,,1.1,36.1154,62.1154,36.1154,45.5513,45.5513,45.5513,0.5436,True,0.34884883069649786,0.34015890561067813,0.31099226369282407,off,0.3435074231406085,0.3349505540590782,0.3215420228003133,0.34884883069649786,0.31099226369282407,False,,0.34884883069649786,0.31099226369282407,0.3435074231406085,0.3349505540590782,0.3215420228003133,0.0,0.0,0.0,False,0.3435074231406085,0.3349505540590782,0.3215420228003133,0.3435074231406085,0.3215420228003133,H,H,ARGMAX,False,H,0.3435074231406085,H,0.34884883069649786,45.55127492481185,1.0,False,H,D,False,False,False,True,True,False,,False,,0.008556869081530305,0.3349505540590782,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第２日,j1_2025_06281903_福岡_神戸,2025-06-28 19:03:00,ベススタ,福岡,神戸,0,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,12.9,3.9,6.9,0.9,396.8,76.0,9.4,48.3,9.7,50.4,13.1,19.9,55.2,47.3,10.9,13.9,31.4,47.3,115.0,108.0,39.0,37.0,32.0,30.0,49.0,10.9,3.7,1.0,21.7,15.1,62.2,17.0,1.1,40.7,1.0,35.8,16.0,13.1,4.2,9.2,1.2,426.8,71.1,10.4,48.5,12.0,53.5,19.3,24.6,50.1,51.5,11.2,16.9,38.9,50.7,114.0,117.0,47.0,34.0,37.0,30.0,54.0,9.9,3.0,0.9,22.1,18.6,63.8,18.8,2.4,35.3,0.9,33.6,14.0,,0.0,0.0,0.0,,0.0,0.0,0.0,12,48,2025,20260214,5,64,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1498,1544,-0.0526,-0.0526,26.0,26.0,,,1.1,-46.2147,-20.2147,-46.2147,-14.8241,-14.8241,-14.8241,0.4858,False,0.295337015497302,0.40615110876033284,0.2985118757423651,off,0.2909937608285887,0.40017821133548387,0.3088280278359275,0.295337015497302,0.2985118757423651,False,,0.295337015497302,0.2985118757423651,0.2909937608285887,0.40017821133548387,0.3088280278359275,0.0,0.0,0.0,False,0.2909937608285887,0.40017821133548387,0.3088280278359275,0.2909937608285887,0.3088280278359275,D,D,NARROW_DRAW_OVERRIDE,False,D,0.40017821133548387,D,0.40615110876033284,14.824108089128702,1.0,False,D,D,True,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,False,,-0.09135018349955637,0.40017821133548387,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第３日,j1_2025_06291803_新潟_町田,2025-06-29 18:03:00,デンカＳ,新潟,町田,0,4,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,11.4,3.1,8.3,0.9,530.2,81.5,10.7,53.4,11.4,50.2,12.3,12.4,43.5,53.7,10.1,16.1,31.1,41.7,117.0,108.0,42.0,33.0,33.0,35.0,51.0,12.8,4.0,1.8,22.2,16.6,62.8,19.1,1.2,54.8,1.4,51.5,5.0,11.9,3.5,11.5,1.4,373.6,71.3,11.4,50.5,9.5,44.3,15.7,23.4,58.8,46.3,9.4,16.2,34.1,50.0,116.0,118.0,45.0,38.0,35.0,29.0,53.0,10.6,3.1,1.0,21.1,16.4,63.7,20.7,1.6,40.7,1.0,35.7,14.0,,0.0,,,,0.0,0.0,0.0,20,24,2025,20260214,6,60,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1454,1509,-0.7895,-0.7895,26.0,26.0,,,1.1,-54.7864,-28.7864,-54.7864,-21.11,-21.11,-21.11,0.4798,False,0.3063418450039249,0.3938137878087402,0.29984436718733487,off,0.3018169395417591,0.38799685424712,0.310186206211121,0.3063418450039249,0.29984436718733487,False,,0.3063418450039249,0.29984436718733487,0.3018169395417591,0.38799685424712,0.310186206211121,0.0,0.0,0.0,False,0.3018169395417591,0.38799685424712,0.310186206211121,0.3018169395417591,0.310186206211121,A,A,J1_AWAY_RESTORE_OVERRIDE,False,D,0.38799685424712,D,0.3938137878087402,21.110022583670222,1.0,False,D,A,True,False,False,True,True,True,prob_draw>=0.335 & gap<=0.010,True,pred=D and away~home while draw only slightly above away,-0.07781064803599902,0.38799685424712,True,D,prob_draw>=0.33 & gap<=0.02
第２２節第３日,j1_2025_06291803_東京Ｖ_川崎Ｆ,2025-06-29 18:03:00,味スタ,東京Ｖ,川崎Ｆ,1,0,0.0,10.0,0.0,0.0,,,,,,,0.0,10.0,,,False,False,False,15.0,3.0,,,,True,9.8,2.8,6.2,0.6,430.4,76.4,9.1,46.1,9.8,48.0,12.3,17.3,47.3,48.2,8.2,15.8,28.9,33.8,118.0,124.0,44.0,44.0,36.0,31.0,51.0,10.7,3.9,1.1,25.1,19.0,61.3,19.7,1.7,42.5,1.1,40.0,17.0,13.0,4.6,13.6,1.8,472.3,79.8,11.2,49.8,12.7,52.0,12.6,12.4,47.5,50.3,12.4,15.8,32.7,55.2,111.0,113.0,46.0,35.0,32.0,29.0,56.0,11.7,3.6,1.5,20.9,15.8,65.0,19.6,2.0,46.3,1.2,43.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,17,43,2025,20260214,8,57,2025,20260214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,0.05,0.03,0.02,0.05,0.03,0.02,False,False,j1,2026-04-04,team_master_stats_j1_2025.csv,1476,1539,0.0,0.0,26.0,26.0,,,1.1,-63.2115,-37.2115,-63.2115,-27.2884,-27.2884,-27.2884,0.4738,False,0.31731347738514415,0.3817585446571699,0.30092797795768605,off,0.31260982525496006,0.37609960004949045,0.3112905746955495,0.31731347738514415,0.30092797795768605,False,,0.31731347738514415,0.30092797795768605,0.31260982525496006,0.37609960004949045,0.3112905746955495,0.0,0.0,0.0,False,0.31260982525496006,0.37609960004949045,0.3112905746955495,0.31260982525496006,0.3112905746955495,A,A,J1_AWAY_RESTORE_OVERRIDE,False,D,0.37609960004949045,D,0.3817585446571699,27.28843809282368,1.0,False,D,H,False,False,False,False,True,True,prob_draw>=0.335 & gap<=0.010,True,pred=D and away~home while draw only slightly above away,-0.06348977479453038,0.37609960004949045,True,D,prob_draw>=0.33 & gap<=0.02
