match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,draw_risk_flag,draw_gap,d_score_close,d_score_stall,d_score_total,draw_core_score,swing_close_score,close_split_profile,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,d_flag_j1_close_lowevent,d_flag_j1_drawrisk_stall,d_flag_j2_second_draw_close,d_flag_j2_drawrisk_second,lab_hold_weight,lab_stall_weight,lab_flip_weight,lab_volatility_score,lab_draw_tension_score,lab_tempo_band,lab_control_band,lab_pressure_band,lab_matchup_profile,lab_matchup_edge_score,lab_style_conflict_score,lab_low_event_score,lab_dynamic_swing_score,lab_hold_foundation_score,lab_stall_compactness_score,lab_flip_dislocation_score,lab_side_path_home_score,lab_side_path_away_score,lab_draw_support_score,lab_dispersion_score,lab_basis_hint,lab_home_path_score,lab_away_path_score,lab_scenario_entropy_score,lab_draw_path_score,lab_mix_home,lab_mix_draw,lab_mix_away,lab_confidence_delta,lab_floor_delta,lab_ceiling_delta,lab_recovery_delta,lab_regression_delta,lab_persistence_delta,lab_state_notes,decision_reason
j1_2026_08141903_東京V_柏,j1,第２節第１日,東京Ｖ,柏,A,A,away_strong,False,0,3,-113.5197,-4.1000000000000005,16,True,True,True,False,False,False,0.16530712245357188,0.22460845277165722,0.610084424774771,False,0.37980954230592345,0.4,0.12475229942647059,0.28990091977058824,0.1819296234096313,0.5680285714285713,soft_swing,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.35041966462053725,0.4746131577675164,0.17496717761194633,0.18664302120292292,0.53369314784981,low,away,away,stall_side_preserve,0.33831312463256913,0.08736617879475024,0.861464947089947,0.33750760746752345,0.4128032007788691,0.6021722981801017,0.1538910031440534,0.3944772657154371,0.5939173362506045,0.5632378517682739,0.33963892268826856,basis_balanced,0.293682685653275,0.706317314346725,0.5253868422324837,0.5621544148922364,0.23138241769917411,0.4666979147374716,0.3019196675633542,0.06087292046560844,-0.10930074158730158,-0.2810540216908639,-0.2388949777777778,0.07790873015873012,0.45046296296296295,"profile=stall_side_preserve,stall,away_control",BASE_FUSION
j1_2026_08151803_水戸_G大阪,j1,第２節第２日,水戸,Ｇ大阪,D,D,home_strong,False,2,0,-29.9684,1.3000000000000007,-4,False,False,False,False,True,True,0.2919545927186677,0.39615922490194844,0.3118861823793839,True,-0.07407479233115116,0.7482471086866211,0.26671704475724956,0.5556350831148725,0.7139282385516473,0.6096143292610667,mixed_close,0.0,0.0,0.1995702575770521,False,False,False,False,False,False,False,False,0.28758577112825356,0.5040280579816332,0.20838617089011333,0.24400555991837172,0.5823643277082577,low,home,neutral,balanced,0.22986182760141094,0.018376279804851212,0.8044047619047618,0.4104218595563125,0.38208206013985113,0.6106586702723004,0.1852509160976756,0.45663389664672227,0.42890559152506263,0.5881790401677777,0.3406114290580212,draw_compressed,0.5286844535741306,0.4713155464258693,0.4959719420183668,0.6579065082126659,0.23624275157716157,0.5359579738853325,0.22779927453750587,0.0878820698412699,0.13471653968253972,-0.07463625862704804,0.14340277777777777,-0.05419380952380953,0.22083333333333321,"profile=balanced,stall,home_control,basis=draw_compressed",BASE_FUSION
j1_2026_08151803_鹿島_名古屋,j1,第２節第２日,鹿島,名古屋,H,H,home_strong,False,3,0,110.4183,3.0999999999999996,-8,False,False,False,True,True,True,0.37577161800472014,0.2868421818016149,0.33738620019366505,False,0.0844139276496585,0.20894320325850818,0.2079607843370384,0.20855023568992026,0.4531021044116843,0.7547505352522471,swing_close,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.278838158689461,0.5246698576959825,0.1964919836145563,0.2421279218466928,0.5810867498873471,mid,home,home,balanced,0.2203821097883598,0.009652305366591096,0.8421031746031746,0.3013611801971228,0.3466888329965456,0.6198686688271593,0.1695799917839682,0.5227467157332928,0.4001539949312906,0.5669533911282574,0.32245506704399285,draw_compressed,0.6268200560020712,0.3731799439979287,0.4753301423040175,0.6056613622535953,0.2592643311732627,0.5189241017244521,0.22181156710228522,0.032879032380952355,0.002479549206349241,0.10820423449765554,-0.04780953333333349,-0.10658227936507936,0.0,"profile=balanced,stall,home_control,basis=draw_compressed",BASE_FUSION
j1_2026_08151834_清水_横浜FM,j1,第２節第２日,清水,横浜FM,A,D,signal_conflict,True,1,1,-8.9229,1.799999999999999,4,False,False,True,False,True,False,0.25453090676895107,0.45308045533697244,0.2923886378940766,True,-0.15088199416401893,0.7137315776617652,0.26094372904252283,0.5326164382140682,0.8712859025313678,0.48630760433755266,draw_core,0.0,0.0,0.186243779410464,False,False,False,False,False,False,False,False,0.20970984928285907,0.5594359399770564,0.23085421074008455,0.33023900915718757,0.7236599296809788,low,neutral,neutral,draw_anchor,0.11429619525279248,0.04459218030646601,0.9194334215167549,0.396282903586853,0.3241652241941425,0.7195740418601175,0.21963241881414172,0.4120307702245798,0.4253277644652731,0.6247366180441111,0.33009823941854266,flat_draw_trap,0.4862444887165241,0.5137555112834759,0.44056406002294357,0.7140717522492721,0.20160089365875009,0.593528627400184,0.204870478941066,-0.051356124656084745,-0.09170734285714288,0.09064350158429102,-0.18077461111111104,0.08072142857142861,0.08842592592592591,"profile=draw_anchor,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j1_2026_08151900_岡山_長崎,j1,第２節第２日,岡山,長崎,H,D,home_strong,False,2,1,-47.1589,2.8999999999999995,-8,True,False,False,False,True,True,0.2967761036682851,0.37457454472712143,0.3286493516045934,True,-0.03377860805926064,0.8526082314272759,0.275156198009936,0.6216274180603399,0.7203253862141737,0.7390421428091966,mixed_close,0.0,0.0,0.23460043935150487,False,False,False,False,False,False,False,False,0.27764288831467043,0.5362984418078834,0.18605866987744596,0.20689200148553888,0.571254990190916,low,home,home,balanced,0.17966991843033508,0.029146567717996303,0.8644973544973544,0.21848639322852753,0.3377584780658187,0.6271834117117348,0.15561918250053047,0.5275451633523817,0.3974013707323872,0.5630347350413659,0.30966037034632354,draw_compressed,0.6346315096068909,0.3653684903931091,0.46370155819211656,0.5982192352202464,0.2605415576057931,0.518228913492271,0.2212295289019359,-0.007160761904762003,0.12661603174603175,0.04207085111427211,0.13765277777777774,-0.023691269841269902,-0.11111111111111105,"profile=balanced,stall,home_control,basis=draw_compressed",BASE_FUSION
j1_2026_08151903_川崎F_京都,j1,第２節第２日,川崎Ｆ,京都,D,D,home_strong,False,2,0,-34.0041,4.200000000000001,-10,False,False,False,False,True,True,0.31840495608143454,0.3620333569253767,0.3195616869931887,True,-0.03078712016340418,0.8621447041505348,0.269311678761663,0.6250114939949861,0.6398325962182358,0.7730757070259089,mixed_close,0.0,0.0,0.23218563761025782,False,False,False,False,False,False,False,False,0.33103567465207195,0.4810732920096593,0.18789103333826868,0.2427688005200477,0.42828301679767833,mid,home,home,balanced,0.25209409905937685,0.009748505462791188,0.8453968253968254,0.392765140417238,0.38689664285811554,0.5844110584460476,0.16096417046029812,0.6003106183500946,0.394726182744951,0.5433020617359205,0.3399454392253194,basis_balanced,0.7126735540742865,0.28732644592571355,0.5189267079903407,0.5265684187713734,0.302283894489718,0.4669931126363772,0.2307229928739048,-0.023297138624338576,0.06299621164021157,0.2659500852356116,0.14942989417989416,0.04175968253968265,-0.11805555555555561,"profile=balanced,stall,home_control",BASE_FUSION
j1_2026_08151903_浦和_広島,j1,第２節第２日,浦和,広島,A,A,away_strong,False,0,3,-44.08,-6.100000000000001,8,True,True,True,False,False,False,0.22663603009867905,0.34059007515044626,0.43277389475087474,False,0.08468191811781811,0.4717438019315272,0.2448726175266735,0.38099532816958576,0.3787527027481078,0.6753180818821819,swing_close,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.27312325558890177,0.4739311004771113,0.2529456439339869,0.367081499990729,0.49441164797625226,mid,neutral,away,balanced,0.2614918430335097,0.058289012574726864,0.8470634920634921,0.6299937546273118,0.37469972917169037,0.5871634132774404,0.22188425230383602,0.39274309493627096,0.5815316754817356,0.5558313457316988,0.37397657591336236,basis_balanced,0.30470146840124357,0.6952985315987564,0.5260688995228887,0.5542617243947672,0.22129691056837528,0.49549281696022235,0.28321027247140235,-0.03099448253968251,-0.17632755555555557,-0.1943982320666532,-0.0911278412698413,0.08281152380952367,0.12916666666666665,"profile=balanced,stall,dynamic_swing",BASE_FUSION
j1_2026_08151903_神戸_FC東京,j1,第２節第２日,神戸,FC東京,D,D,home_strong,False,2,1,42.1404,-1.700000000000001,-3,False,True,False,True,False,True,0.31001970949650093,0.3949423350884461,0.2950379554150529,True,-0.07403232274040655,0.7488486181349757,0.27383390324299606,0.5588427321781839,0.7800410658416045,0.6083426104878243,mixed_close,0.0,0.0,0.20506014004202425,False,False,False,False,False,False,False,False,0.21159479808300513,0.56167363975835,0.2267315621586447,0.33259320309018264,0.6293454313033227,mid,neutral,away,stall_shape,0.120937251984127,0.003906411049268143,0.8934314373897707,0.5156461040605276,0.3304351242484006,0.7106777857996506,0.2115905976339675,0.4076327373766287,0.4657551858788278,0.6045094016484281,0.3249584789378087,flat_draw_trap,0.4398733291356561,0.5601266708643439,0.43832636024164995,0.6645240589039838,0.2043294221067307,0.5766505317712972,0.21902004612197212,0.0364709192380952,0.027236843809523847,-0.14555857267041472,0.08067341111111126,0.023771136507936386,0.2055555555555555,"profile=stall_shape,stall,draw_tension_high,basis=flat_draw_trap",BASE_FUSION
j1_2026_08151903_福岡_C大阪,j1,第２節第２日,福岡,Ｃ大阪,H,D,signal_conflict,True,1,1,-24.5486,2.3,8,False,False,True,False,True,False,0.2398227071796236,0.407626587812855,0.35255070500752145,True,-0.04374278556389588,0.8120860359800682,0.2627159121353802,0.592337986442193,0.7672581153164937,0.6773463944790789,mixed_close,0.0,0.0,0.21334792367490882,False,False,False,False,False,False,False,False,0.2394079426932852,0.5141821751922993,0.24640988211441564,0.3371357171215448,0.6349429448099639,low,neutral,home,stall_side_preserve,0.21442960023515575,0.07515357658214795,0.8665884038800705,0.5872992117822758,0.3509122165347233,0.6613386266941204,0.2299282356392689,0.4362306794143275,0.4217283820010862,0.6117267040875246,0.3578730302234848,draw_compressed,0.5150023766343875,0.4849976233656124,0.48581782480770075,0.6880236607607525,0.21756242566069287,0.568896903235475,0.213540671103832,-0.055647693121693154,0.025133756613756608,-0.06236544570886676,0.12391534391534387,-0.008016666666666672,-0.24305555555555547,"profile=stall_side_preserve,stall,draw_tension_high,basis=draw_compressed",BASE_FUSION
j1_2026_08151904_千葉_町田,j1,第２節第２日,千葉,町田,A,A,away_strong,False,0,2,-34.5367,-6.000000000000001,19,False,True,True,False,False,False,0.1897655662187784,0.278623503265756,0.5316109305154656,False,0.24640941365078256,0.4198729807847166,0.1695486480227456,0.3197432476799282,0.20283924974913678,0.5545714285714286,soft_swing,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.37228359394397,0.4753849196769696,0.15233148637906044,0.2077119837834123,0.5170302932183886,low,away,away,stall_side_preserve,0.16525115740740745,0.027489177489177515,0.870108024691358,0.23619882927918637,0.4200637135884532,0.5830653154612337,0.1318090464735873,0.40342716960172603,0.5788729305171606,0.557703420221625,0.32821206339830883,basis_balanced,0.31850438525989544,0.6814956147401047,0.5246150803230304,0.5654298648806109,0.23777920586028678,0.4613789140343061,0.30084188010540724,0.058464158730158644,-0.0685252380952382,-0.18825788288288287,-0.00854166666666667,-0.12362380952380958,0.14722222222222225,"profile=stall_side_preserve,stall,away_control",BASE_FUSION
j1_2026_08211903_柏_長崎,j1,第３節第１日,柏,長崎,H,H,home_strong,False,3,0,86.1407,4.000000000000001,-11,False,False,False,True,True,True,0.3531092459728724,0.31157927864465707,0.3353114753824705,True,0.03430796411654341,0.4418110893098569,0.239216611917323,0.36077329835284333,0.5677186424866316,0.8182964171336755,swing_close,0.0,0.0,0.10568855189220577,False,False,False,False,False,False,False,False,0.32742580861187115,0.4663746877387907,0.20619950364933806,0.2888584058924195,0.5068989734027796,low,home,home,balanced,0.3562930445326279,0.05519755376898233,0.8153174603174603,0.3973343577089327,0.3997651117055389,0.5934062173670525,0.17904216899960565,0.564711968248926,0.4024197653074375,0.5671899708284174,0.3563337406304075,draw_compressed,0.6678884858015399,0.3321115141984601,0.5336253122612094,0.5745383828569903,0.2873104288333142,0.4815295282220804,0.23116004294460551,-0.0003389206349206919,0.1338657142857143,0.10782431548089455,0.07308333333333339,-0.027495238095238073,-0.4263888888888888,"profile=balanced,stall,home_control,basis=draw_compressed",BASE_FUSION
j1_2026_08211934_FC東京_千葉,j1,第３節第１日,FC東京,千葉,H,H,home_strong,False,2,0,11.3597,7.000000000000001,-15,False,False,False,False,True,True,0.36974072871395125,0.3363779285127411,0.2938813427733077,True,0.0210979186081669,0.8650847618991112,0.2572124273881504,0.6219358280947269,0.4866877250366563,0.694435789338473,swing_close,0.0,0.0,0.22251055150457053,False,False,False,False,False,False,False,False,0.38385394688109686,0.44858569784038815,0.1675603552785151,0.2113419781626509,0.36462712896950833,mid,home,home,balanced,0.30249458039388594,0.005825602968460149,0.8351796737213404,0.49449645290549016,0.42610791268821435,0.5331428580052483,0.14297166883241935,0.6322368462519958,0.39947720876288795,0.5254867721686034,0.3471929854960156,basis_balanced,0.740785831885284,0.2592141681147159,0.5514143021596118,0.4919031563409501,0.32843955548655906,0.43125875439565786,0.2403016901177831,-0.04797688888888885,0.12262111111111107,0.29028656965235905,0.07887499999999992,-0.04138333333333327,-0.2861111111111111,"profile=balanced,stall,home_control",BASE_FUSION
j1_2026_08221803_鹿島_福岡,j1,第３節第２日,鹿島,福岡,H,H,home_strong,False,3,0,93.3397,4.0,-10,False,False,False,True,True,True,0.3611498888782155,0.2941805464136749,0.3446695647081096,False,0.06111041990589622,0.3395148302817854,0.21731801537286866,0.29063610431821874,0.5692445073744982,0.8227597357086825,swing_close,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.28461461426043183,0.5247787021252184,0.1906066836143497,0.17972393502894177,0.720691323449228,mid,home,neutral,stall_shape,0.2972929894179895,0.07977049405620831,0.8346031746031746,0.25810062661437816,0.3682189982449616,0.6669697178996704,0.17511186105560902,0.5021438261427066,0.3996141590513225,0.6016263380512646,0.32516657946519534,flat_draw_trap,0.606065172853156,0.3939348271468441,0.4752212978747816,0.662687998379342,0.24909574715115515,0.5327114315334842,0.21819282131536075,-0.010953500952381123,-0.06040867301587294,0.18906344502397138,-0.08437897777777781,-0.08536339047619051,0.04861111111111105,"profile=stall_shape,stall,draw_tension_high,home_control,basis=flat_draw_trap",BASE_FUSION
j1_2026_08221833_岡山_東京V,j1,第３節第２日,岡山,東京Ｖ,D,D,home_strong,False,2,0,6.1034,2.999999999999999,-13,False,False,False,False,True,True,0.3425217578105529,0.37536111155978236,0.2821171306296648,True,-0.021033409133165426,0.8824354045785009,0.27308784622422577,0.6386963812367908,0.590669117470755,0.7496183402553952,mixed_close,0.0,0.0,0.2409823840683461,False,False,False,False,False,False,False,False,0.34905237560910796,0.4848517646382752,0.16609585975261693,0.23697958647410652,0.42830878214235535,low,home,home,balanced,0.17829760067607292,0.003022057307771601,0.8990167548500883,0.32820336380169624,0.40373279788191674,0.5885762798137737,0.14379795021568123,0.6001597351351678,0.3988157400764452,0.5441964645949776,0.329473092788703,basis_balanced,0.7082868914400579,0.29171310855994215,0.5151482353617248,0.5288648786094345,0.3045750803931151,0.4616816200900363,0.2337432995168487,-0.05938609506878312,0.12471105904761909,0.21530055732424147,0.397881088888889,-0.09298809523809526,-0.13518518518518519,"profile=balanced,stall,home_control",BASE_FUSION
