league,season_year,match_id,節,試合日,datetime,home_team,away_team,actual_result,pred_argmax,is_hit_argmax,max_prob,prob_home_win,prob_draw,prob_away_win,elo_diff_for_prob,applied_hfa_for_prob
j2,2025,j2_2025_03291403_札幌_甲府,第７節第１日,2025-03-29,2025-03-29 14:03:00,札幌,甲府,A,H,0,0.3506859362388797,0.3506859362388797,0.3402958426801064,0.309018221081014,12.1368,4.2
j2,2025,j2_2025_03301303_熊本_鳥栖,第７節第２日,2025-03-30,2025-03-30 13:03:00,熊本,鳥栖,H,D,0,0.3407357526379839,0.3325698280253158,0.3407357526379839,0.32669441933670035,1.0347,4.2
j2,2025,j2_2025_03301403_今治_山形,第７節第２日,2025-03-30,2025-03-30 14:03:00,今治,山形,D,H,0,0.37208873120937763,0.37208873120937763,0.3389563278128873,0.28895494097773505,25.0478,4.2
j2,2025,j2_2025_03301403_富山_仙台,第７節第２日,2025-03-30,2025-03-30 14:03:00,富山,仙台,A,H,0,0.34811166137572735,0.34811166137572735,0.34039800067266657,0.3114903379516061,10.57,4.2
j2,2025,j2_2025_03301403_水戸_いわき,第７節第２日,2025-03-30,2025-03-30 14:03:00,水戸,いわき,H,H,1,0.3621422540735086,0.3621422540735086,0.3396863094712783,0.29817143645521316,19.0717,4.2
j2,2025,j2_2025_03301403_秋田_山口,第７節第２日,2025-03-30,2025-03-30 14:03:00,秋田,山口,H,D,0,0.3407385022281853,0.33207415883831654,0.3407385022281853,0.3271873389334981,0.7283,4.2
j2,2025,j2_2025_03301403_藤枝_長崎,第７節第２日,2025-03-30,2025-03-30 14:03:00,藤枝,長崎,H,A,0,0.3612666709907036,0.2989916128722851,0.33974171613701126,0.3612666709907036,-20.1164,4.2
j2,2025,j2_2025_03301503_愛媛_大分,第７節第２日,2025-03-30,2025-03-30 15:03:00,愛媛,大分,A,A,1,0.3852953809424931,0.27699748321158,0.337707135845927,0.3852953809424931,-34.5016,4.2
j2,2025,j2_2025_03301503_磐田_千葉,第７節第２日,2025-03-30,2025-03-30 15:03:00,磐田,千葉,H,A,0,0.37000122485595305,0.2908740304136322,0.33912474473041476,0.37000122485595305,-25.3693,4.2
j2,2025,j2_2025_03301604_徳島_大宮,第７節第２日,2025-03-30,2025-03-30 16:04:00,徳島,大宮,H,A,0,0.36091137303642606,0.29932484027128703,0.3397637866922869,0.36091137303642606,-19.9021,4.2
j2,2025,j2_2025_04051303_仙台_秋田,第８節第１日,2025-04-05,2025-04-05 13:03:00,仙台,秋田,H,H,1,0.36771994026560795,0.36771994026560795,0.339299597787167,0.29298046194722505,22.4276,4.2
j2,2025,j2_2025_04051333_甲府_いわき,第８節第１日,2025-04-05,2025-04-05 13:33:00,甲府,いわき,H,H,1,0.3644259601556497,0.3644259601556497,0.33953501120985385,0.29603902863449644,20.4472,4.2
j2,2025,j2_2025_04051403_千葉_水戸,第８節第１日,2025-04-05,2025-04-05 14:03:00,千葉,水戸,H,H,1,0.39561915389545094,0.39561915389545094,0.33651420216815847,0.26786664393639054,39.055,4.2
j2,2025,j2_2025_04051403_山口_愛媛,第８節第１日,2025-04-05,2025-04-05 14:03:00,山口,愛媛,D,H,0,0.3722238919393876,0.3722238919393876,0.33894514705920115,0.28883096100141126,25.1287,4.2
j2,2025,j2_2025_04051403_山形_磐田,第８節第１日,2025-04-05,2025-04-05 14:03:00,山形,磐田,D,A,0,0.37240579069803814,0.2886641621691754,0.3389300471327865,0.37240579069803814,-26.8103,4.2
j2,2025,j2_2025_04051403_札幌_徳島,第８節第１日,2025-04-05,2025-04-05 14:03:00,札幌,徳島,H,A,0,0.386473537822476,0.2759459738829029,0.3375804882946212,0.386473537822476,-35.2021,4.2
j2,2025,j2_2025_04051403_鳥栖_藤枝,第８節第１日,2025-04-05,2025-04-05 14:03:00,鳥栖,藤枝,H,A,0,0.3726577749934164,0.28843319605941764,0.338909028947166,0.3726577749934164,-26.9612,4.2
j2,2025,j2_2025_04051404_大宮_大分,第８節第１日,2025-04-05,2025-04-05 14:04:00,大宮,大分,D,H,0,0.36012202282687084,0.36012202282687084,0.33981196592199514,0.300066011251134,17.853,4.2
j2,2025,j2_2025_04061303_熊本_富山,第８節第２日,2025-04-06,2025-04-06 13:03:00,熊本,富山,D,H,0,0.3408482448766082,0.3408482448766082,0.34061600269738107,0.3185357524260107,6.1306,4.2
j2,2025,j2_2025_04061333_今治_長崎,第８節第２日,2025-04-06,2025-04-06 13:33:00,今治,長崎,H,D,0,0.3407102147221078,0.3238713259564521,0.3407102147221078,0.3354184593214401,-4.3655,4.2
j2,2025,j2_2025_04121303_仙台_今治,第９節第１日,2025-04-12,2025-04-12 13:03:00,仙台,今治,D,D,1,0.34072416099716774,0.32518333433380064,0.34072416099716774,0.33409250466903156,-3.5478,4.2
j2,2025,j2_2025_04121403_いわき_山形,第９節第１日,2025-04-12,2025-04-12 14:03:00,いわき,山形,A,A,1,0.3799973780903458,0.28175656296697477,0.3382460589426795,0.3799973780903458,-31.3466,4.2
j2,2025,j2_2025_04121403_水戸_札幌,第９節第１日,2025-04-12,2025-04-12 14:03:00,水戸,札幌,H,H,1,0.3467698760274386,0.3467698760274386,0.34044611222197335,0.31278401175058806,9.752,4.2
j2,2025,j2_2025_04131403_大分_徳島,第９節第２日,2025-04-13,2025-04-13 14:03:00,大分,徳島,D,D,1,0.34067235922459826,0.33802753595711654,0.34067235922459826,0.3213001048182852,4.3988,4.2
j2,2025,j2_2025_04131403_富山_山口,第９節第２日,2025-04-13,2025-04-13 14:03:00,富山,山口,D,H,0,0.3756038308875305,0.3756038308875305,0.3386546806799253,0.2857414884325442,27.1509,4.2
j2,2025,j2_2025_04131403_秋田_大宮,第９節第２日,2025-04-13,2025-04-13 14:03:00,秋田,大宮,A,A,1,0.38627108379640956,0.2761264895841545,0.33760242661943585,0.38627108379640956,-35.0818,4.2
j2,2025,j2_2025_04131403_藤枝_千葉,第９節第２日,2025-04-13,2025-04-13 14:03:00,藤枝,千葉,A,A,1,0.37985220567392464,0.2818876764623745,0.3382601178637008,0.37985220567392464,-31.26,4.2
j2,2025,j2_2025_04131405_長崎_鳥栖,第９節第２日,2025-04-13,2025-04-13 14:05:00,長崎,鳥栖,A,H,0,0.36651463335503665,0.36651463335503665,0.3393880839589566,0.29409728268600677,21.7034,4.2
j2,2025,j2_2025_04131503_磐田_熊本,第９節第２日,2025-04-13,2025-04-13 15:03:00,磐田,熊本,D,H,0,0.37450226742476717,0.37450226742476717,0.33875163914314554,0.2867460934320873,26.4923,4.2
j2,2025,j2_2025_04131603_愛媛_甲府,第９節第２日,2025-04-13,2025-04-13 16:03:00,愛媛,甲府,D,A,0,0.3864549909613772,0.27596250794539845,0.3375825010932243,0.3864549909613772,-35.1911,4.2
j2,2025,j2_2025_04191403_山形_愛媛,第１０節第１日,2025-04-19,2025-04-19 14:03:00,山形,愛媛,A,H,0,0.4152545863027003,0.4152545863027003,0.3337381195384053,0.25100729415889445,50.6455,4.2
j2,2025,j2_2025_04191403_鳥栖_山口,第１０節第１日,2025-04-19,2025-04-19 14:03:00,鳥栖,山口,D,H,0,0.38498911163111404,0.38498911163111404,0.3377396549059286,0.2772712334629574,32.7468,4.2
j2,2025,j2_2025_04191404_甲府_長崎,第１０節第１日,2025-04-19,2025-04-19 14:04:00,甲府,長崎,D,A,0,0.3439383246953289,0.31552565877739547,0.34053601652727555,0.3439383246953289,-9.5954,4.2
j2,2025,j2_2025_04201303_熊本_仙台,第１０節第２日,2025-04-20,2025-04-20 13:03:00,熊本,仙台,A,A,1,0.34686709440883595,0.3126901605719711,0.340442745019193,0.34686709440883595,-11.384,4.2
j2,2025,j2_2025_04201403_今治_大宮,第１０節第２日,2025-04-20,2025-04-20 14:03:00,今治,大宮,D,D,1,0.3407446192062329,0.3293977544258282,0.3407446192062329,0.32985762636793897,-0.9289,4.2
j2,2025,j2_2025_04201403_千葉_大分,第１０節第２日,2025-04-20,2025-04-20 14:03:00,千葉,大分,H,H,1,0.40859330097287005,0.40859330097287005,0.33475315480845524,0.25665354421867465,46.7206,4.2
j2,2025,j2_2025_04201403_富山_いわき,第１０節第２日,2025-04-20,2025-04-20 14:03:00,富山,いわき,A,H,0,0.41109498581567944,0.41109498581567944,0.33438067669395105,0.2545243374903695,48.1953,4.2
j2,2025,j2_2025_04201403_徳島_水戸,第１０節第２日,2025-04-20,2025-04-20 14:03:00,徳島,水戸,A,H,0,0.34535249561179077,0.34535249561179077,0.34049309234164105,0.3141544120465683,8.8869,4.2
j2,2025,j2_2025_04201403_札幌_藤枝,第１０節第２日,2025-04-20,2025-04-20 14:03:00,札幌,藤枝,H,A,0,0.3594235840511437,0.3007228034701244,0.3398536124787318,0.3594235840511437,-19.004,4.2
j2,2025,j2_2025_04201403_秋田_磐田,第１０節第２日,2025-04-20,2025-04-20 14:03:00,秋田,磐田,H,A,0,0.4034655567864655,0.261050884149628,0.3354835590639066,0.4034655567864655,-45.2674,4.2
j2,2025,j2_2025_04251903_仙台_愛媛,第１１節第１日,2025-04-25,2025-04-25 19:03:00,仙台,愛媛,D,H,0,0.43570493533986854,0.43570493533986854,0.33016465401548745,0.23413041064464407,62.6682,4.2
j2,2025,j2_2025_04251903_千葉_秋田,第１１節第１日,2025-04-25,2025-04-25 19:03:00,千葉,秋田,H,H,1,0.4590870776719497,0.4590870776719497,0.32525998935632366,0.2156529329717267,76.4079,4.2
j2,2025,j2_2025_04251903_大宮_札幌,第１１節第１日,2025-04-25,2025-04-25 19:03:00,大宮,札幌,H,H,1,0.4039681874352089,0.4039681874352089,0.3354139385802013,0.26061787398458974,43.9915,4.2
j2,2025,j2_2025_04251903_水戸_甲府,第１１節第１日,2025-04-25,2025-04-25 19:03:00,水戸,甲府,D,H,0,0.3639819901013987,0.3639819901013987,0.3395651911543916,0.29645281874420976,20.18,4.2
j2,2025,j2_2025_04251903_磐田_大分,第１１節第１日,2025-04-25,2025-04-25 19:03:00,磐田,大分,A,H,0,0.35929641832052667,0.35929641832052667,0.3398610955893398,0.30084248609013364,17.3545,4.2
j2,2025,j2_2025_04251903_藤枝_熊本,第１１節第１日,2025-04-25,2025-04-25 19:03:00,藤枝,熊本,A,D,0,0.3407326277947706,0.3330473286007176,0.3407326277947706,0.3262200436045119,1.3298,4.2
j2,2025,j2_2025_04251903_長崎_いわき,第１１節第１日,2025-04-25,2025-04-25 19:03:00,長崎,いわき,A,H,0,0.4066085130460767,0.4066085130460767,0.3350411610850942,0.25835032586882906,45.5499,4.2
j2,2025,j2_2025_04251903_鳥栖_山形,第１１節第１日,2025-04-25,2025-04-25 19:03:00,鳥栖,山形,H,H,1,0.3544619703121623,0.3544619703121623,0.3401227232298601,0.3054153064579776,14.4292,4.2
j2,2025,j2_2025_04261403_山口_今治,第１１節第２日,2025-04-26,2025-04-26 14:03:00,山口,今治,A,A,1,0.4003287441049192,0.2637629666322654,0.3359082892628153,0.4003287441049192,-43.414,4.2
j2,2025,j2_2025_04261403_徳島_富山,第１１節第２日,2025-04-26,2025-04-26 14:03:00,徳島,富山,H,H,1,0.35177277883932917,0.35177277883932917,0.34024884105319375,0.3079783801074771,12.7974,4.2
j2,2025,j2_2025_04291403_いわき_大宮,第１２節第１日,2025-04-29,2025-04-29 14:03:00,いわき,大宮,H,A,0,0.42651539558388146,0.2416298369439805,0.3318547674721381,0.42651539558388146,-58.8418,4.2
j2,2025,j2_2025_04291403_大分_鳥栖,第１２節第１日,2025-04-29,2025-04-29 14:03:00,大分,鳥栖,H,D,0,0.34074309749580095,0.33086333283102015,0.34074309749580095,0.32839356967317884,-0.0208,4.2
j2,2025,j2_2025_04291403_富山_山形,第１２節第１日,2025-04-29,2025-04-29 14:03:00,富山,山形,D,D,1,0.34074373436817185,0.3286748020200137,0.34074373436817185,0.3305814636118145,-1.3723,4.2
j2,2025,j2_2025_04291403_札幌_長崎,第１２節第１日,2025-04-29,2025-04-29 14:03:00,札幌,長崎,D,A,0,0.3477630885593141,0.3118260728738861,0.34041083856679993,0.3477630885593141,-11.9303,4.2
j2,2025,j2_2025_04291403_水戸_今治,第１２節第１日,2025-04-29,2025-04-29 14:03:00,水戸,今治,D,A,0,0.35804094689094246,0.3020257276626801,0.33993332544637755,0.35804094689094246,-18.1685,4.2
j2,2025,j2_2025_04291403_熊本_千葉,第１２節第１日,2025-04-29,2025-04-29 14:03:00,熊本,千葉,D,A,0,0.42501408482812597,0.2428680312533678,0.3321178839185063,0.42501408482812597,-57.9594,4.2
j2,2025,j2_2025_04291403_甲府_仙台,第１２節第１日,2025-04-29,2025-04-29 14:03:00,甲府,仙台,A,A,1,0.37159813399740377,0.28940523690546743,0.33899662909712885,0.37159813399740377,-26.3266,4.2
j2,2025,j2_2025_04291403_秋田_徳島,第１２節第１日,2025-04-29,2025-04-29 14:03:00,秋田,徳島,A,A,1,0.36788111871903545,0.2928313208141605,0.339287560466804,0.36788111871903545,-24.0971,4.2
j2,2025,j2_2025_04291503_愛媛_藤枝,第１２節第１日,2025-04-29,2025-04-29 15:03:00,愛媛,藤枝,A,A,1,0.34904684557033233,0.31059077067938384,0.3403623837502839,0.34904684557033233,-12.7123,4.2
j2,2025,j2_2025_04291503_磐田_山口,第１２節第１日,2025-04-29,2025-04-29 15:03:00,磐田,山口,A,H,0,0.39540559823235766,0.39540559823235766,0.3365407678047272,0.2680536339629152,38.9285,4.2
j2,2025,j2_2025_05031303_仙台_山口,第１３節第１日,2025-05-03,2025-05-03 13:03:00,仙台,山口,H,H,1,0.42277050427851,0.42277050427851,0.33250422744722313,0.2447252682742669,55.0676,4.2
j2,2025,j2_2025_05031305_いわき_秋田,第１３節第１日,2025-05-03,2025-05-03 13:05:00,いわき,秋田,D,H,0,0.35640458751298243,0.35640458751298243,0.3400229616570933,0.30357245082992435,15.606,4.2
j2,2025,j2_2025_05031333_甲府_徳島,第１３節第１日,2025-05-03,2025-05-03 13:33:00,甲府,徳島,A,A,1,0.36803348539933406,0.2926903776838577,0.3392761369168083,0.36803348539933406,-24.1886,4.2
j2,2025,j2_2025_05031403_今治_磐田,第１３節第１日,2025-05-03,2025-05-03 14:03:00,今治,磐田,D,H,0,0.3935478161838596,0.3935478161838596,0.33676852458356077,0.2696836592325797,37.828,4.2
j2,2025,j2_2025_05031403_大分_熊本,第１３節第１日,2025-05-03,2025-05-03 14:03:00,大分,熊本,H,H,1,0.35820330228788705,0.35820330228788705,0.3399241535612611,0.3018725441508519,16.694,4.2
