match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,draw_risk_flag,draw_gap,d_score_close,d_score_stall,d_score_total,type_c_draw_signal_strong,type_c_draw_signal_weak,type_b_reverse_signal_strong,type_b_reverse_signal_weak,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,d_flag_j1_close_lowevent,d_flag_j1_drawrisk_stall,d_flag_j2_second_draw_close,d_flag_j2_drawrisk_second,lab_sim_stall_score,lab_sim_flip_score,lab_sim_hold_score,lab_sim_scenario,lab_sim_reason,lab_sim_j1_stall_candidate,lab_sim_j1_flip_candidate,lab_sim_j1_hold_candidate,decision_reason
j1_2025_03011304_横浜FM_湘南,j1,第４節第１日,横浜FM,湘南,D,H,home_strong,False,2,0,-28.4775,2.5999999999999943,-4,False,False,False,False,True,True,0.42912230467732976,0.30801737674144297,0.2628603185812272,False,0.12110492793588679,0.4803097822734139,0.10668114728453582,0.33085832827786266,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.04202606511216442,0.0,0.47330614991103614,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_03011403_鹿島_FC東京,j1,第４節第１日,鹿島,FC東京,H,H,signal_conflict,True,1,1,0.4095,-2.6000000000000014,-10,False,True,False,False,False,True,0.5309785310455284,0.2788425966644352,0.19017887229003635,False,0.25213593438109316,0.41742683304312045,0.08236883055369604,0.28340363204735064,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.3,0.4382475770333826,hold,no_draw_risk,False,False,False,ARGMAX
j1_2025_03011503_川崎Ｆ_京都,j1,第４節第１日,川崎Ｆ,京都,A,A,signal_conflict,True,1,1,20.9585,5.600000000000001,5,False,False,True,False,True,False,0.2638486498745177,0.32609391875752436,0.41005743136795797,False,0.08396351261043361,0.4853399515208412,0.12174493229793698,0.3399019438316795,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0691408781362865,0.3,0.33245498148787433,hold,no_draw_risk,False,False,False,ARGMAX
j1_2025_03011503_神戸_福岡,j1,第４節第１日,神戸,福岡,A,H,home_strong,False,2,0,20.9585,3.4000000000000057,-7,False,False,False,False,True,True,0.4429485049156554,0.2948675648376974,0.2621839302466472,False,0.14808094007795802,0.4755785111325326,0.09572297069808117,0.323636294958752,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.022301347256546034,0.0,0.5018283290272852,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_03021403_名古屋_町田,j1,第４節第２日,名古屋,町田,A,A,away_strong,False,0,2,-6.9174,-2.1000000000000014,10,False,True,True,False,False,False,0.27429757116854603,0.34107378354586215,0.38462864528559176,True,0.04355486173972961,0.7192122982505319,0.13422815295488516,0.48521864013227317,False,False,False,False,0.0,0.0,0.09653853837660688,False,False,False,False,False,False,False,False,0.4127235209694692,0.05481712753423462,0.26848180454924664,stall,draw_risk,False,False,False,ARGMAX
j1_2025_03021403_岡山_清水,j1,第４節第２日,岡山,清水,D,D,neutral,False,0,1,-7.5319,-9.900000000000006,-1,False,True,False,False,False,False,0.3352380059995492,0.37417466745039674,0.2905873265500541,True,-0.03893666145084751,0.8378547976978322,0.15000000000000002,0.5627128786186993,True,False,False,False,0.0,0.0,0.12567821965467485,False,False,False,False,False,False,False,False,0.47392034754847634,0.18090976959818472,0.16201483256874324,stall,draw_risk,True,False,False,NARROW_DRAW_OVERRIDE
j1_2025_03021403_新潟_Ｃ大阪,j1,第４節第２日,新潟,Ｃ大阪,D,A,away_strong,False,0,2,-7.1284,-14.299999999999997,10,False,True,True,False,False,False,0.26371775083988264,0.2930476857993141,0.44323456336080325,False,0.15018687756148913,0.4756272913643178,0.09420640483276178,0.3230589367516954,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.019571528698971136,0.0,0.5018943134255776,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_03021403_東京Ｖ_Ｇ大阪,j1,第４節第２日,東京Ｖ,Ｇ大阪,A,A,away_strong,False,0,2,0.4459,-16.800000000000004,8,False,True,True,False,False,False,0.3339820974133387,0.3262400517921567,0.33977785079450473,True,0.013537799002348028,0.5346177620346665,0.12186670982679726,0.3695173411515188,True,False,False,False,0.0,0.0,0.06515210767413045,False,False,False,False,False,False,False,False,0.4848706942353199,0.3690893153004477,0.11278788712466356,stall,"draw_risk,close_top_gap",True,False,False,ARGMAX
j1_2025_03021431_広島_横浜FC,j1,第４節第２日,広島,横浜FC,H,H,home_strong,False,2,0,14.251,23.099999999999994,-14,False,False,False,False,True,True,0.4800952679575299,0.2238405904479374,0.2960641415945327,False,0.2562546775095925,0.05365060816661282,0.05,0.052190364899967694,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.5396891371283573,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_03021503_浦和_柏,j1,第４節第２日,浦和,柏,A,D,away_strong,False,0,2,-21.5723,-4.599999999999994,5,False,True,True,False,False,False,0.33094801830839243,0.33618220236435525,0.3328697793272523,True,-0.0033124230371029406,0.9316998118705407,0.1301518353036294,0.6110806212437762,True,False,False,False,0.0,0.0,0.1212624404669971,False,False,False,False,False,False,False,False,0.5059922459537756,0.3851150678386038,0.10266911252619429,stall,"draw_risk,close_top_gap",True,False,False,NARROW_DRAW_OVERRIDE
j1_2025_03081403_浦和_岡山,j1,第５節第１日,浦和,岡山,H,H,home_strong,False,2,0,-20.971,5.400000000000006,-6,False,False,False,False,True,True,0.5331678194888999,0.26611760320358263,0.20071457730751754,False,0.2670502162853173,0.41927989406378774,0.07176466933631886,0.2802738041728002,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.0,0.0,0.543467575699861,hold,no_draw_risk,False,False,True,ARGMAX
j1_2025_03081408_新潟_東京Ｖ,j1,第５節第１日,新潟,東京Ｖ,D,D,signal_conflict,True,1,1,0.2001,7.900000000000006,3,False,False,True,False,True,False,0.24153048808731248,0.396381059763921,0.36208845214876645,True,-0.03429260761515457,0.8353181150904785,0.15000000000000002,0.5611908690542872,True,False,False,False,0.0,0.0,0.12529771726357178,False,False,False,False,False,False,False,False,0.4942684809621136,0.38569130794948475,0.1674416167520194,stall,draw_risk,True,False,False,MATCH_TYPE_MAIN_OVERRIDE
j1_2025_03081503_Ｇ大阪_清水,j1,第５節第１日,Ｇ大阪,清水,H,H,neutral,False,1,0,-14.2382,-0.6000000000000014,-5,False,False,False,False,False,True,0.4659704817116105,0.3147222452059307,0.21930727308245893,False,0.1512482365056798,0.4579545115005649,0.11226853767160891,0.31968012196898243,False,False,False,False,0.0,0.0,0.0,False,False,False,False,False,False,False,False,0.05208336780889597,0.0,0.5029368827769879,hold,no_draw_risk,False,False,True,ARGMAX
