match_id,league,節,home_team,away_team,actual_result,predicted_result,draw_candidate_rule_result,draw_candidate_flag,draw_candidate_reason,prob_home_win,prob_draw,prob_away_win,draw_candidate_gap
j1_2025_02221503_Ｃ大阪_湘南,j1,第２節第１日,Ｃ大阪,湘南,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34309197214568304,0.3697122792129021,0.28719574864141484,-0.026620307067219073
j1_2025_02221503_Ｇ大阪_福岡,j1,第２節第１日,Ｇ大阪,福岡,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34309197214568304,0.3697122792129021,0.28719574864141484,-0.026620307067219073
j1_2025_02231403_広島_横浜FM,j1,第２節第２日,広島,横浜FM,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3580444056532419,0.347500531084786,0.294455063261972,0.010543874568455902
j1_2025_02261901_岡山_Ｇ大阪,j1,第３節第１日,岡山,Ｇ大阪,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.27349221562812226,0.367732547159472,0.35877523721240584,-0.008957309947066172
j1_2025_02261903_FC東京_名古屋,j1,第３節第１日,FC東京,名古屋,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3567598536377382,0.34939321094154874,0.293846935420713,0.007366642696189474
j1_2025_02261903_柏_Ｃ大阪,j1,第３節第１日,柏,Ｃ大阪,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3580444056532419,0.347500531084786,0.294455063261972,0.010543874568455902
j1_2025_02261903_横浜FM_横浜FC,j1,第３節第１日,横浜FM,横浜FC,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28931876346710783,0.35589099050652634,0.3547902460263658,-0.0011007444801605648
j1_2025_02261903_清水_広島,j1,第３節第１日,清水,広島,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34309197214568304,0.3697122792129021,0.28719574864141484,-0.026620307067219073
j1_2025_02261903_神戸_京都,j1,第３節第１日,神戸,京都,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.357187693347221,0.3487624976869741,0.2940498089658048,0.00842519566024691
j1_2025_02261903_福岡_川崎Ｆ,j1,第３節第１日,福岡,川崎Ｆ,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3229676264106275,0.33163403616601494,0.34539833742335757,0.013764301257342626
j1_2025_02261903_鹿島_新潟,j1,第３節第１日,鹿島,新潟,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3576161141431814,0.34813125523042615,0.29425263062639234,0.009484858912755245
j1_2025_03011403_鹿島_FC東京,j1,第４節第１日,鹿島,FC東京,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3439302927405611,0.3684565991104555,0.2876131081489834,-0.02452630636989439
j1_2025_03021403_名古屋_町田,j1,第４節第２日,名古屋,町田,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28790576235927273,0.35693628083325346,0.35515795680747386,-0.0017783240257795985
j1_2025_03021403_岡山_清水,j1,第４節第２日,岡山,清水,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28929135682837104,0.3559112433865741,0.3547973997850548,-0.001113843601519282
j1_2025_03021403_新潟_Ｃ大阪,j1,第４節第２日,新潟,Ｃ大阪,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2883810996091308,0.3565843882616594,0.3550345121292099,-0.0015498761324495014
j1_2025_03021403_東京Ｖ_Ｇ大阪,j1,第４節第２日,東京Ｖ,Ｇ大阪,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34400470374220493,0.3683452013390907,0.28765009491870436,-0.02434049759688578
j1_2025_03021503_浦和_柏,j1,第４節第２日,浦和,柏,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.32194434269897765,0.3323546920155731,0.34570096528544914,0.01334627326987603
j1_2025_03081403_浦和_岡山,j1,第５節第１日,浦和,岡山,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3205087194654693,0.3333674537919126,0.346123826742618,0.012756372950705364
j1_2025_03081408_新潟_東京Ｖ,j1,第５節第１日,新潟,東京Ｖ,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34350168400826786,0.36909843930533176,0.2873998766864004,-0.0255967552970639
j1_2025_03081503_Ｇ大阪_清水,j1,第５節第１日,Ｇ大阪,清水,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30465570548302495,0.3446877370600025,0.35065655745697266,0.005968820396970165
j1_2025_03081603_FC東京_湘南,j1,第５節第１日,FC東京,湘南,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.32143405587054885,0.33271444475315043,0.34585149937630083,0.013137054623150402
j1_2025_03081603_柏_鹿島,j1,第５節第１日,柏,鹿島,A,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3567984172652465,0.34933634777639333,0.29386523495836026,0.007462069488853196
j1_2025_03081603_横浜FC_町田,j1,第５節第１日,横浜FC,町田,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28698425702754105,0.35761920911063677,0.3553965338618222,-0.0022226752488145873
j1_2025_03151403_東京Ｖ_名古屋,j1,第６節第１日,東京Ｖ,名古屋,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3568653897250982,0.34923760128340037,0.29389700899150134,0.007627788441697814
j1_2025_03151403_横浜FC_Ｃ大阪,j1,第６節第１日,横浜FC,Ｃ大阪,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2861425276300657,0.358243868622127,0.3556136037478074,-0.0026302648743195545
j1_2025_03151403_福岡_FC東京,j1,第６節第１日,福岡,FC東京,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28516073424649147,0.35897350587876253,0.355865759874746,-0.0031077460040165317
j1_2025_03161403_岡山_川崎Ｆ,j1,第６節第２日,岡山,川崎Ｆ,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28785500104005574,0.3569738747502837,0.35517112420966046,-0.0018027505406232325
j1_2025_03161403_広島_柏,j1,第６節第２日,広島,柏,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3588620751959835,0.3462973001611697,0.29484062464284677,0.012564775034813791
j1_2025_03161403_横浜FM_Ｇ大阪,j1,第６節第２日,横浜FM,Ｇ大阪,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30371361486657733,0.34536858648271107,0.3509177986507116,0.005549212168000528
j1_2025_03281903_Ｃ大阪_浦和,j1,第７節第１日,Ｃ大阪,浦和,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2952279149503762,0.35154398540923465,0.35322809964038915,0.0016841142311544988
j1_2025_03291300_岡山_横浜FM,j1,第７節第２日,岡山,横浜FM,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2774804717340661,0.3647203217483852,0.35779920651754876,-0.006921115230836439
j1_2025_03291303_清水_湘南,j1,第７節第２日,清水,湘南,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.302272875781589,0.3464116238994584,0.35131550031895276,0.004903876419494357
j1_2025_03291403_京都_広島,j1,第７節第２日,京都,広島,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3186238905049303,0.33470016417741766,0.34667594531765206,0.011975781140234398
j1_2025_03291403_名古屋_横浜FC,j1,第７節第２日,名古屋,横浜FC,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3224324436479118,0.3320108166082196,0.3455567397438687,0.013545923135649063
j1_2025_03291403_新潟_Ｇ大阪,j1,第７節第２日,新潟,Ｇ大阪,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.320087427343905,0.3336650358717723,0.3462475367843227,0.012582500912550365
j1_2025_03291504_福岡_町田,j1,第７節第２日,福岡,町田,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2991407549082391,0.3486867928312982,0.35217245226046273,0.0034856594291645115
j1_2025_03291703_FC東京_川崎Ｆ,j1,第７節第２日,FC東京,川崎Ｆ,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3026837928701653,0.3461139119989382,0.3512022951308964,0.005088383131958196
j1_2025_04021903_京都_柏,j1,第８節第１日,京都,柏,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2822095160246502,0.36117351879474413,0.35661696518060565,-0.004556553614138481
j1_2025_04021903_川崎Ｆ_湘南,j1,第８節第１日,川崎Ｆ,湘南,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3605521319496448,0.3438141191990875,0.29563374885126764,0.016738012750557307
j1_2025_04021903_広島_鹿島,j1,第８節第１日,広島,鹿島,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30562137952569585,0.3439908122900505,0.3503878081842537,0.006396995894203172
j1_2025_04021903_新潟_福岡,j1,第８節第１日,新潟,福岡,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.32377848893335875,0.33106369761368243,0.34515781345295876,0.014094115839276333
j1_2025_04021903_東京Ｖ_FC東京,j1,第８節第１日,東京Ｖ,FC東京,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3592671523436132,0.34570165783081236,0.29503118982557447,0.013565494512800869
j1_2025_04021903_横浜FC_神戸,j1,第８節第１日,横浜FC,神戸,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2889913768675412,0.3561329775396322,0.3548756455928267,-0.0012573319468054955
j1_2025_04021903_Ｃ大阪_岡山,j1,第８節第１日,Ｃ大阪,岡山,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3223718688525089,0.3320534800422107,0.3455746511052804,0.013521171063069715
j1_2025_04021903_Ｇ大阪_町田,j1,第８節第１日,Ｇ大阪,町田,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3038924832177105,0.3452392462613728,0.3508682705209167,0.005629024259543869
j1_2025_04021904_名古屋_横浜FM,j1,第８節第１日,名古屋,横浜FM,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3050719283630245,0.3443872299998289,0.35054084163714655,0.006153611637317646
j1_2025_04021933_浦和_清水,j1,第８節第１日,浦和,清水,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2992109582955101,0.34863568167493914,0.3521533600295508,0.003517678354611642
j1_2025_04051403_横浜FM_東京Ｖ,j1,第９節第１日,横浜FM,東京Ｖ,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28758822463928757,0.35717149829630374,0.3552402770644086,-0.0019312212318951527
j1_2025_04061403_横浜FC_清水,j1,第９節第２日,横浜FC,清水,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3188023723627162,0.33457381517585927,0.34662381246142443,0.012049997285565162
j1_2025_04061403_町田_川崎Ｆ,j1,第９節第２日,町田,川崎Ｆ,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3437501671664345,0.3687262977642908,0.2875235350692747,-0.024976130597856305
j1_2025_04061404_福岡_浦和,j1,第９節第２日,福岡,浦和,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3564707698109564,0.34981955770542944,0.29370967248361424,0.006651212105526938
j1_2025_04121403_Ｇ大阪_名古屋,j1,第１０節第２日,Ｇ大阪,名古屋,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.353756314589275,0.3538301439447705,0.2924135414659545,-7.382935549554714e-05
j1_2025_04121503_東京Ｖ_神戸,j1,第１０節第２日,東京Ｖ,神戸,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34510175407124005,0.3667039664539864,0.2881942794747736,-0.021602212382746344
j1_2025_04131403_新潟_横浜FC,j1,第１０節第３日,新潟,横浜FC,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28415990608100056,0.35971844120713053,0.3561216527118689,-0.003596788495261627
j1_2025_04161903_横浜FM_清水,j1,第１２節第１日,横浜FM,清水,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.29623904783699445,0.350804043602362,0.3529569085606435,0.0021528649582814863
j1_2025_04161903_神戸_川崎Ｆ,j1,第１２節第１日,神戸,川崎Ｆ,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31518956820910493,0.33713749057556747,0.34767294121532766,0.010535450639760191
j1_2025_04161933_浦和_京都,j1,第２０節第１日,浦和,京都,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.319264783739319,0.3342466154463397,0.3464886008143413,0.012241985368001584
j1_2025_04201403_横浜FC_Ｇ大阪,j1,第１１節第２日,横浜FC,Ｇ大阪,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2871798960845691,0.3574741393716918,0.3553459645437391,-0.002128174827952689
j1_2025_04201403_神戸_町田,j1,第１１節第２日,神戸,町田,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28330815647239466,0.3603533353055133,0.35633850822209207,-0.004014827083421213
j1_2025_04201503_湘南_柏,j1,第１１節第２日,湘南,柏,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3216117530258108,0.3325891393877592,0.34579910758642995,0.013209968198670763
j1_2025_04251903_東京Ｖ_Ｃ大阪,j1,第１２節第２日,東京Ｖ,Ｃ大阪,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2897073280258845,0.35560394191541206,0.35468873005870344,-0.0009152118567086198
j1_2025_04251903_福岡_岡山,j1,第１２節第２日,福岡,岡山,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.36008434420968893,0.3445009208987495,0.29541473489156145,0.015583423310939426
j1_2025_04251933_FC東京_Ｇ大阪,j1,第１２節第２日,FC東京,Ｇ大阪,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30019358751175096,0.34792084213240837,0.35188557035584056,0.00396472822343219
j1_2025_04251933_浦和_広島,j1,第１２節第２日,浦和,広島,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.35629082941678697,0.3500850127057623,0.2936241578774507,0.006205816711024659
j1_2025_04291309_FC東京_清水,j1,第１３節第１日,FC東京,清水,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3149794293696385,0.33728700639913756,0.34773356423122387,0.010446557832086312
j1_2025_04291503_湘南_福岡,j1,第１３節第１日,湘南,福岡,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30866866565482665,0.3417979696709471,0.34953336467422624,0.007735395003279133
j1_2025_04291503_Ｃ大阪_町田,j1,第１３節第１日,Ｃ大阪,町田,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2958049822458353,0.3511215529255726,0.3530734648285922,0.0019519119030195764
j1_2025_05031303_広島_福岡,j1,第１４節第１日,広島,福岡,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31378744634451455,0.3381359516426681,0.34807660201281726,0.009940650370149184
j1_2025_05031403_新潟_FC東京,j1,第１４節第１日,新潟,FC東京,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34976912496102047,0.3597448304528911,0.29048604458608845,-0.009975705491870601
j1_2025_05031503_Ｇ大阪_湘南,j1,第１４節第１日,Ｇ大阪,湘南,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28391528588876075,0.3599006942260089,0.3561840198852303,-0.003716674340778603
j1_2025_05061503_名古屋_岡山,j1,第１５節第１日,名古屋,岡山,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3033846092587732,0.3456065796512506,0.3510088110899762,0.0054022314387256465
j1_2025_05071903_湘南_広島,j1,第１５節第２日,湘南,広島,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30003132101797414,0.34803881550816934,0.3519298634738564,0.0038910479656870667
j1_2025_05071903_町田_京都,j1,第１５節第２日,町田,京都,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3042495368026171,0.34498116071828056,0.3507693024791023,0.005788141760821763
j1_2025_05111308_清水_町田,j1,第１６節第２日,清水,町田,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.35939869567498783,0.34550829432363345,0.29509301000137866,0.013890401351354387
j1_2025_05111503_Ｇ大阪_広島,j1,第１６節第２日,Ｇ大阪,広島,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2751978889267303,0.3664419126705842,0.3583601984026855,-0.008081714267898665
j1_2025_05171403_神戸_Ｇ大阪,j1,第１７節第１日,神戸,Ｇ大阪,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34992139035246983,0.3595184422994675,0.29056016734806267,-0.00959705194699767
j1_2025_05181503_川崎Ｆ_Ｃ大阪,j1,第１７節第２日,川崎Ｆ,Ｃ大阪,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.35694498277066045,0.3491202569704032,0.29393476025893633,0.007824725800257226
j1_2025_05181504_岡山_新潟,j1,第１７節第２日,岡山,新潟,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3572323394229252,0.348696700104341,0.2940709604727337,0.008535639318584198
j1_2025_05211903_川崎Ｆ_浦和,j1,第１３節第２日,川崎Ｆ,浦和,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.29846387947259523,0.3491798613720557,0.3523562591553492,0.003176397783293483
j1_2025_05241503_Ｃ大阪_福岡,j1,第１８節第１日,Ｃ大阪,福岡,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.35319088880031313,0.35466720129398965,0.2921419099056972,-0.0014763124936765237
j1_2025_05251303_岡山_町田,j1,第１８節第２日,岡山,町田,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28809354939133236,0.3567972310721159,0.3551092195365517,-0.0016880115355641934
j1_2025_05251403_新潟_湘南,j1,第１８節第２日,新潟,湘南,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3013276276601068,0.3470971442209588,0.3515752281189346,0.004478083897975826
j1_2025_05311404_福岡_東京Ｖ,j1,第１９節第１日,福岡,東京Ｖ,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2995227621935438,0.3484087390027232,0.35206849880373314,0.0036597598010099652
j1_2025_06011503_湘南_岡山,j1,第１９節第２日,湘南,岡山,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30947133569122226,0.34122196329229526,0.34930670101648253,0.008084737724187274
j1_2025_06011503_Ｃ大阪_清水,j1,第１９節第２日,Ｃ大阪,清水,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34959156169867966,0.36000888289976885,0.29039955540155143,-0.01041732120108918
j1_2025_06141733_湘南_町田,j1,第２０節第２日,湘南,町田,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3037358724929003,0.34535249008859825,0.3509116374185015,0.005559147329903258
j1_2025_06151403_新潟_横浜FM,j1,第２０節第３日,新潟,横浜FM,H,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3596780464802538,0.34509776264615344,0.29522419087359275,0.014580283834100372
j1_2025_06151804_岡山_福岡,j1,第２０節第３日,岡山,福岡,A,H,D,True,prob_draw>=0.33 & gap<=0.02,0.36009642671915154,0.3444831765191355,0.29542039676171283,0.015613250200016027
j1_2025_06151833_清水_Ｇ大阪,j1,第２０節第３日,清水,Ｇ大阪,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.35044660297517866,0.35873786889958303,0.2908155281252382,-0.008291265924404378
j1_2025_06211903_名古屋_清水,j1,第２１節第１日,名古屋,清水,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28088543052519466,0.36216389984554115,0.3569506696292642,-0.005213230216276954
j1_2025_06211903_川崎Ｆ_神戸,j1,第２１節第１日,川崎Ｆ,神戸,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3537137048230462,0.3538932037967366,0.29239309138021713,-0.00017949897369040624
j1_2025_06251933_横浜FM_FC東京,j1,第１５節第３日,横浜FM,FC東京,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.32079390997232315,0.3331661061954382,0.34603998383223855,0.012873877636800368
j1_2025_07051901_岡山_広島,j1,第２３節第１日,岡山,広島,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30424930713289283,0.3449813266850058,0.35076936618210147,0.005788039497095665
j1_2025_07051903_名古屋_東京Ｖ,j1,第２３節第１日,名古屋,東京Ｖ,D,H,D,True,prob_draw>=0.33 & gap<=0.02,0.3571004428458794,0.3488910942220792,0.2940084629320415,0.008209348623800183
j1_2025_07051903_川崎Ｆ_鹿島,j1,第２３節第１日,川崎Ｆ,鹿島,H,A,D,True,prob_draw>=0.33 & gap<=0.02,0.29168015363545563,0.3541491679588637,0.35417067840568073,2.1510446817030182e-05
j1_2025_08201903_広島_神戸,j1,第３０節第１日,広島,神戸,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3437079111945396,0.36878957499066645,0.287502513814794,-0.025081663796126863
j1_2025_08221903_柏_浦和,j1,第２７節第１日,柏,浦和,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3477267776702395,0.362785322429017,0.2894878999007434,-0.015058544758777492
j1_2025_08311903_名古屋_FC東京,j1,第２８節第２日,名古屋,FC東京,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2836337998759231,0.3601105004918093,0.35625569963226755,-0.0038548008595417627
j1_2025_09121903_神戸_柏,j1,第２９節第１日,神戸,柏,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2848547798064431,0.35920110983897097,0.355944110354586,-0.0032569994843849592
j1_2025_09131804_福岡_Ｃ大阪,j1,第２９節第２日,福岡,Ｃ大阪,A,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2840967674789669,0.35976547560684197,0.35613775691419125,-0.0036277186926507166
j1_2025_09151904_FC東京_東京Ｖ,j1,第２９節第３日,FC東京,東京Ｖ,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.27837126878791024,0.3640501719077448,0.357578559304345,-0.00647161260339979
j1_2025_09201904_浦和_鹿島,j1,第３０節第２日,浦和,鹿島,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31829708122435973,0.3349315968608599,0.34677132191478044,0.011839725053920558
j1_2025_09231803_FC東京_福岡,j1,第３１節第１日,FC東京,福岡,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.3523122192191019,0.3559691075174609,0.29171867326343714,-0.003656888298359029
j1_2025_09231803_清水_浦和,j1,第３１節第１日,清水,浦和,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31448187435872965,0.33764119792874553,0.3478769277125248,0.01023572978377929
j1_2025_09281903_川崎Ｆ_柏,j1,第３２節第２日,川崎Ｆ,柏,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3214159419168809,0.33272721975662944,0.3458568383264895,0.013129618569860058
j1_2025_10041303_清水_FC東京,j1,第３３節第２日,清水,FC東京,D,D,D,True,prob_draw>=0.33 & gap<=0.02,0.34677729224801634,0.36420132995674087,0.2890213777952429,-0.017424037708724527
j1_2025_10041603_広島_町田,j1,第３３節第２日,広島,町田,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2782364822674939,0.3641515108028528,0.35761200692965334,-0.006539503873199459
j1_2025_10171903_神戸_鹿島,j1,第３４節第１日,神戸,鹿島,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.30247950260404294,0.3462618990972774,0.3512585982986795,0.0049966992014021105
j1_2025_10181403_岡山_Ｃ大阪,j1,第３４節第２日,岡山,Ｃ大阪,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31040139423023233,0.3405553688461316,0.34904323692363604,0.008487868077504457
j1_2025_10251403_京都_鹿島,j1,第３５節第１日,京都,鹿島,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.297947017645553,0.3495567026455322,0.352496279708915,0.0029395770633828255
j1_2025_10251403_浦和_町田,j1,第３５節第１日,浦和,町田,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.3125427501284838,0.3390239664250015,0.3484332834465147,0.009409317021513208
j1_2025_10251403_清水_東京Ｖ,j1,第３５節第１日,清水,東京Ｖ,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.2731754008655784,0.367972667412884,0.3588519317215376,-0.00912073569134636
j1_2025_11081403_東京Ｖ_福岡,j1,第３６節第１日,東京Ｖ,福岡,D,A,D,True,prob_draw>=0.33 & gap<=0.02,0.2932085844396381,0.35302509818171396,0.3537663173786479,0.0007412191969339288
j1_2025_11081503_湘南_新潟,j1,第３６節第１日,湘南,新潟,H,D,D,True,prob_draw>=0.33 & gap<=0.02,0.28642503649665074,0.358034123660939,0.35554083984241036,-0.0024932838185286466
j1_2025_11091503_清水_Ｃ大阪,j1,第３６節第２日,清水,Ｃ大阪,A,A,D,True,prob_draw>=0.33 & gap<=0.02,0.31222362515686575,0.33925189488236296,0.3485244799607712,0.009272585078408224
