league,season_year,match_id,節,試合日,datetime,home_team,away_team,actual_result,pred_final_label,pred_postfusion_main_argmax,pred_argmax,is_hit_final_label,is_hit_postfusion_main_argmax,is_hit_argmax,max_prob,prob_home_win,prob_draw,prob_away_win,elo_diff_for_prob,applied_hfa_for_prob
j1,2026,j1_2026_09021903_東京V_神戸,第５節第１日,2026-09-02,2026-09-02 19:03:00,東京Ｖ,神戸,A,A,A,A,1,1,1,0.5689747664521456,0.17976972580036568,0.25125550774748867,0.5689747664521456,-76.4862,0.0
j1,2026,j1_2026_09021903_横浜FM_京都,第５節第１日,2026-09-02,2026-09-02 19:03:00,横浜FM,京都,D,D,D,D,1,1,1,0.38151337970629945,0.2933487832210522,0.38151337970629945,0.3251378370726485,-44.6873,0.0
j1,2026,j1_2026_09021903_水戸_鹿島,第５節第１日,2026-09-02,2026-09-02 19:03:00,水戸,鹿島,H,A,A,A,0,0,0,0.43091706728641427,0.23388868895048404,0.33519424376310175,0.43091706728641427,-86.1614,0.0
j1,2026,j1_2026_09021903_清水_FC東京,第５節第１日,2026-09-02,2026-09-02 19:03:00,清水,FC東京,D,A,A,A,0,0,0,0.4524537205643419,0.22711685536360693,0.3204294240720512,0.4524537205643419,-54.3225,0.0
j1,2026,j1_2026_09021903_町田_川崎F,第５節第１日,2026-09-02,2026-09-02 19:03:00,町田,川崎Ｆ,H,D,D,D,0,0,0,0.40232239517743107,0.30790978503356664,0.40232239517743107,0.28976781978900235,23.5122,0.0
j1,2026,j1_2026_09021903_福岡_浦和,第５節第１日,2026-09-02,2026-09-02 19:03:00,福岡,浦和,A,D,D,D,0,0,0,0.3874365831025439,0.24809315314279065,0.3874365831025439,0.36447026375466535,-29.1605,0.0
j1,2026,j1_2026_09021903_長崎_G大阪,第５節第１日,2026-09-02,2026-09-02 19:03:00,長崎,Ｇ大阪,D,D,D,D,1,1,1,0.41490172819038107,0.27676415218185546,0.41490172819038107,0.3083341196277634,-28.0788,0.0
j1,2026,j1_2026_09051903_福岡_水戸,第６節第１日,2026-09-05,2026-09-05 19:03:00,福岡,水戸,D,D,D,D,1,1,1,0.38927043881499085,0.23648906313318394,0.38927043881499085,0.3742404980518252,-42.9374,0.0
j1,2026,j1_2026_09061803_千葉_G大阪,第６節第２日,2026-09-06,2026-09-06 18:03:00,千葉,Ｇ大阪,H,A,A,A,0,0,0,0.3866684392035691,0.23901471032391702,0.3743168504725139,0.3866684392035691,-48.7854,0.0
j1,2026,j1_2026_09061803_名古屋_町田,第６節第２日,2026-09-06,2026-09-06 18:03:00,名古屋,町田,A,A,A,A,1,1,1,0.5216788035219183,0.1938143172212367,0.2845068792568449,0.5216788035219183,-72.3049,0.0
j1,2026,j1_2026_09061803_岡山_広島,第６節第２日,2026-09-06,2026-09-06 18:03:00,岡山,広島,H,A,A,A,0,0,0,0.4409672192179679,0.2237067086869788,0.33532607209505333,0.4409672192179679,-94.9217,0.0
j1,2026,j1_2026_09061803_鹿島_浦和,第６節第２日,2026-09-06,2026-09-06 18:03:00,鹿島,浦和,A,D,D,D,0,0,0,0.3871446554597448,0.3076994239856894,0.3871446554597448,0.3051559205545658,67.4972,0.0
j1,2026,j1_2026_09061903_C大阪_東京V,第６節第２日,2026-09-06,2026-09-06 19:03:00,Ｃ大阪,東京Ｖ,D,D,D,D,1,1,1,0.34847838092746974,0.3277391405462301,0.34847838092746974,0.32378247852630027,52.6539,0.0
j1,2026,j1_2026_09061903_川崎F_清水,第６節第２日,2026-09-06,2026-09-06 19:03:00,川崎Ｆ,清水,H,D,D,D,0,0,0,0.36723522895511657,0.3167454432083105,0.36723522895511657,0.3160193278365729,49.9212,0.0
j1,2026,j1_2026_09061903_柏_横浜FM,第６節第２日,2026-09-06,2026-09-06 19:03:00,柏,横浜FM,A,H,H,H,0,0,0,0.35399302194229393,0.35399302194229393,0.3159262232222867,0.33008075483541943,90.1682,0.0
j1,2026,j1_2026_09061903_神戸_長崎,第６節第２日,2026-09-06,2026-09-06 19:03:00,神戸,長崎,H,D,D,D,0,0,0,0.34790146517915393,0.33451794800300344,0.34790146517915393,0.3175805868178426,53.0605,0.0
j1,2026,j1_2026_09061933_FC東京_京都,第６節第２日,2026-09-06,2026-09-06 19:33:00,FC東京,京都,H,D,D,D,0,0,0,0.3544766664074682,0.3168267138138182,0.3544766664074682,0.3286966197787137,-25.4519,0.0
j1,2026,j1_2026_09111903_京都_柏,第７節第１日,2026-09-11,2026-09-11 19:03:00,京都,柏,A,A,A,A,1,1,1,0.48597745627395145,0.208097296033073,0.30592524769297547,0.48597745627395145,-46.2653,0.0
j1,2026,j1_2026_09111904_神戸_鹿島,第７節第１日,2026-09-11,2026-09-11 19:04:00,神戸,鹿島,H,D,D,D,0,0,0,0.3903326037502102,0.2960879625601928,0.3903326037502102,0.31357943368959695,-24.7349,0.0
j1,2026,j1_2026_09121804_水戸_川崎F,第７節第２日,2026-09-12,2026-09-12 18:04:00,水戸,川崎Ｆ,A,D,D,D,0,0,0,0.42427467511717304,0.26501499872501283,0.42427467511717304,0.31071032615781413,-2.3563,0.0
j1,2026,j1_2026_09121834_清水_福岡,第７節第２日,2026-09-12,2026-09-12 18:34:00,清水,福岡,H,D,D,D,0,0,0,0.40987131836519536,0.2815381527822394,0.40987131836519536,0.3085905288525653,-18.9051,0.0
j1,2026,j1_2026_09121903_長崎_名古屋,第７節第２日,2026-09-12,2026-09-12 19:03:00,長崎,名古屋,H,D,D,D,0,0,0,0.4280828459162266,0.2869283756123848,0.4280828459162266,0.28498877847138854,13.5972,0.0
j1,2026,j1_2026_09121904_G大阪_FC東京,第７節第２日,2026-09-12,2026-09-12 19:04:00,Ｇ大阪,FC東京,A,A,A,A,1,1,1,0.4005777491609889,0.23425674970031626,0.36516550113869484,0.4005777491609889,-12.9928,0.0
j1,2026,j1_2026_09121905_広島_C大阪,第７節第２日,2026-09-12,2026-09-12 19:05:00,広島,Ｃ大阪,H,D,D,D,0,0,0,0.3728877440710458,0.32081784318593276,0.3728877440710458,0.3062944127430214,49.2084,0.0
j1,2026,j1_2026_09121905_町田_横浜FM,第７節第２日,2026-09-12,2026-09-12 19:05:00,町田,横浜FM,D,D,D,D,1,1,1,0.35859957691015826,0.3241885065541893,0.35859957691015826,0.3172119165356524,47.6784,0.0
j1,2026,j1_2026_09131804_東京V_千葉,第７節第３日,2026-09-13,2026-09-13 18:04:00,東京Ｖ,千葉,D,D,D,D,1,1,1,0.4368521100078801,0.2719879716564364,0.4368521100078801,0.2911599183356836,-18.7269,0.0
j1,2026,j1_2026_09131833_浦和_岡山,第７節第３日,2026-09-13,2026-09-13 18:33:00,浦和,岡山,A,D,D,D,0,0,0,0.40394846669289963,0.3253448875887607,0.40394846669289963,0.27070664571833963,43.0693,0.0
