match_id,home_team,away_team,actual_result,argmax_result,predicted_result_main,predicted_result,decision_reason,prob_home_win,prob_draw,prob_away_win,draw_gap,draw_risk_flag,d_score_close,d_score_stall,d_score_total,d_combo_close_lowevent,d_combo_close_conflict,d_combo_drawrisk_stall,d_flag_close_lowevent,d_flag_close_conflict,d_flag_drawrisk_stall,d_flag_two_of_three,match_type,match_type_primary,match_type_flags,match_type_reason,lab_mix_home,lab_mix_draw,lab_mix_away,lab_prob_blend_alpha,lab_basis_hint,lab_draw_support_score,lab_dispersion_score,lab_scenario_entropy_score,match_type_lab_style_conflict,match_type_lab_low_event,match_type_lab_matchup_edge
j1_2026_04051403_柏_横浜FM,柏,横浜FM,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2859816643824693,0.3982506036140261,0.3157677320035046,-0.0824828716105214,True,0.730940465691702,0.15,0.4985642794150212,0.0,0.0,0.1096410698537553,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_relegation_risk,away_relegation_risk,away_adverse","type=home_strong; flags=draw_risk,home_strong,home_relegation_risk,away_relegation_risk,away_adverse; elo=62.362; xg_diff=4.000; rank_gap=1.000; prob_draw=0.398; draw_gap=-0.082; lab_edge=; adv_home=0.40; adv_away=1.72; home_ctx=relegation; away_ctx=relegation",0.2370847566717564,0.5503220313168383,0.2125932120114051,0.2515618559151557,draw_compressed,0.5675661893358193,0.3572661466842697,0.4448684522611014,False,False,
j1_2026_04111503_神戸_名古屋,神戸,名古屋,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2787441812277044,0.4046237425993829,0.3166320761729128,-0.08799166642647,True,0.7288101440539313,0.15,0.4972860864323588,0.0,0.0,0.1093215216080897,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_title_race","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_title_race; elo=62.574; xg_diff=3.100; rank_gap=1.000; prob_draw=0.405; draw_gap=-0.088; lab_edge=; adv_home=0.00; adv_away=0.82; home_ctx=title; away_ctx=title",0.2097326542152596,0.5736528739161615,0.2166144718685788,0.252719611581767,draw_compressed,0.5805496695347728,0.3518322399439911,0.4357482171374847,False,False,
j1_2026_04111603_京都_岡山,京都,岡山,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2764405553516731,0.3876757745171345,0.3358836701311923,-0.0517921043859421,True,0.8019869186966448,0.15,0.5411921512179869,0.0,0.0,0.1202980378044967,False,False,False,False,signal_conflict,signal_conflict,"draw_risk,signal_conflict,home_relegation_risk,away_relegation_risk","type=signal_conflict; flags=draw_risk,signal_conflict,home_relegation_risk,away_relegation_risk; elo=66.986; xg_diff=-1.700; rank_gap=2.000; prob_draw=0.388; draw_gap=-0.052; lab_edge=; adv_home=0.40; adv_away=0.72; home_ctx=relegation; away_ctx=relegation",0.2267878703602554,0.5546931314765955,0.2185189981631491,0.2504078824110987,basis_balanced,0.5519733140764904,0.3590507389402891,0.4524435735994423,False,False,
j1_2026_04181603_Ｃ大阪_京都,Ｃ大阪,京都,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2854714495261252,0.3852063101076755,0.3293222403661993,-0.0558840697414761,True,0.793481678693532,0.15,0.5360890072161192,0.0,0.0,0.1190222518040298,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,away_relegation_risk","type=home_strong; flags=draw_risk,home_strong,away_relegation_risk; elo=-47.548; xg_diff=2.300; rank_gap=-5.000; prob_draw=0.385; draw_gap=-0.056; lab_edge=; adv_home=1.00; adv_away=0.39; home_ctx=mid; away_ctx=relegation",0.2368200429173109,0.5383297404182454,0.2248502166644436,0.25038757817379,basis_balanced,0.5485519066267309,0.3418965032503028,0.4507785441611328,False,False,
j1_2026_04191303_水戸_柏,水戸,柏,H,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2621711007586583,0.3758280475599344,0.3620008516814074,-0.0138271958785269,True,0.8945070952772047,0.15,0.5967042571663229,0.0,0.0,0.1341760642915807,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,home_relegation_risk,away_relegation_risk","type=away_strong; flags=draw_risk,away_strong,home_relegation_risk,away_relegation_risk; elo=-51.550; xg_diff=-6.800; rank_gap=-2.000; prob_draw=0.376; draw_gap=-0.014; lab_edge=; adv_home=1.13; adv_away=0.85; home_ctx=relegation; away_ctx=relegation",0.2225119963829474,0.5254261912296087,0.252061812387444,0.2498314536075531,basis_balanced,0.5564235483308337,0.3551855980855972,0.4632212617954325,False,False,
j1_2026_04291403_神戸_Ｃ大阪,神戸,Ｃ大阪,D,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2934337282932502,0.393966243897176,0.3126000278095737,-0.0813662160876023,True,0.7323943953006498,0.15,0.4994366371803898,0.0,0.0,0.1098591592950974,False,False,False,False,home_strong,home_strong,"draw_risk,home_strong,home_title_race,away_adverse","type=home_strong; flags=draw_risk,home_strong,home_title_race,away_adverse; elo=66.213; xg_diff=5.300; rank_gap=-2.000; prob_draw=0.394; draw_gap=-0.081; lab_edge=; adv_home=0.46; adv_away=1.20; home_ctx=title; away_ctx=mid",0.2237069824458118,0.5691272915049128,0.2071657260492754,0.2510483781306446,draw_compressed,0.5773297729907965,0.3896310189925784,0.4577830398426753,False,False,
j1_2026_04291503_京都_Ｇ大阪,京都,Ｇ大阪,D,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2527276153112205,0.3923644684273603,0.3549079162614192,-0.037456552165941,True,0.8315492694177065,0.15,0.5589295616506239,0.0,0.0,0.1247323904126559,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk,away_adverse","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk,away_adverse; elo=26.674; xg_diff=-5.700; rank_gap=6.000; prob_draw=0.392; draw_gap=-0.037; lab_edge=; adv_home=0.40; adv_away=1.60; home_ctx=relegation; away_ctx=title",0.2181536119640252,0.5442940748046949,0.2375523132312798,0.2476196734331508,split_side,0.5653984919172302,0.420366459829533,0.4999466606219777,False,False,
j1_2026_04291603_柏_FC東京,柏,FC東京,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2515498256054842,0.3936943410252705,0.3547558333692453,-0.0389385076560251,True,0.827354329553538,0.15,0.5564125977321228,0.0,0.0,0.1241031494330307,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk; elo=-10.558; xg_diff=-3.300; rank_gap=7.000; prob_draw=0.394; draw_gap=-0.039; lab_edge=; adv_home=1.11; adv_away=0.91; home_ctx=relegation; away_ctx=title",0.2341598862813232,0.4889157520421414,0.2769243616765354,0.2474077665936645,basis_balanced,0.5441357611422704,0.3542553281035739,0.490823769314661,False,False,
j1_2026_04291603_水戸_町田,水戸,町田,D,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2483994096290221,0.3775111496761991,0.3740894406947787,-0.0034217089814203,True,0.9158985025475972,0.15,0.6095391015285584,0.0,0.0,0.1373847753821396,False,False,False,False,away_strong,away_strong,"draw_risk,away_strong,away_title_race,home_relegation_risk,away_adverse","type=away_strong; flags=draw_risk,away_strong,away_title_race,home_relegation_risk,away_adverse; elo=-45.992; xg_diff=-2.600; rank_gap=4.000; prob_draw=0.378; draw_gap=-0.003; lab_edge=; adv_home=1.13; adv_away=2.48; home_ctx=relegation; away_ctx=title",0.2214364998298726,0.514659614555279,0.2639038856148483,0.2472845385878642,basis_balanced,0.5490376027641762,0.4041494516283052,0.4953852217528972,False,False,
j1_2026_05021403_京都_清水,京都,清水,A,A,D,D,MATCH_TYPE_MAIN_OVERRIDE,0.2730773814266393,0.3929740973489063,0.3339485212244543,-0.059025576124452,True,0.782558802907462,0.15,0.5295352817444773,0.0,0.0,0.1173838204361193,False,False,False,False,signal_conflict,signal_conflict,"draw_risk,signal_conflict,home_relegation_risk","type=signal_conflict; flags=draw_risk,signal_conflict,home_relegation_risk; elo=60.895; xg_diff=-0.200; rank_gap=3.000; prob_draw=0.393; draw_gap=-0.059; lab_edge=; adv_home=0.40; adv_away=0.90; home_ctx=relegation; away_ctx=mid",0.2221856284727854,0.5582014030442262,0.2196129684829882,0.2504815894400318,basis_balanced,0.5555527062411302,0.3579654151859943,0.4534359829944762,False,False,
