match_id,league,節,home_team,away_team,actual_result,predicted_result,match_type,match_type_signal_conflict,match_type_home_signal_count,match_type_away_signal_count,elo_diff_for_prob,match_type_xg_diff,match_type_rank_gap,match_type_sig_away_elo,match_type_sig_away_xg,match_type_sig_away_rank,match_type_sig_home_elo,match_type_sig_home_xg,match_type_sig_home_rank,prob_home_win,prob_draw,prob_away_win,decision_reason
j2_2025_07121933_磐田_札幌,j2,第２３節第１日,磐田,札幌,H,H,neutral,False,1,0,14.2069,0.7999999999999972,-7,False,False,False,False,False,True,0.35409527978124017,0.34014074137784944,0.3057639788409104,ARGMAX
j2_2025_08021404_札幌_鳥栖,j2,第２４節第１日,札幌,鳥栖,H,A,neutral,False,0,1,-39.1379,0.5,4,False,False,True,False,False,False,0.27007350316504924,0.3368219832632676,0.39310451357168313,ARGMAX
j2_2025_08021804_富山_大宮,j2,第２４節第１日,富山,大宮,A,A,away_strong,False,0,3,-57.5928,-20.700000000000003,11,True,True,True,False,False,False,0.24338343095695775,0.33222609566138833,0.42439047338165387,ARGMAX
j2_2025_08021804_長崎_仙台,j2,第２４節第１日,長崎,仙台,D,D,home_strong,False,2,0,-4.5125,9.399999999999999,-5,False,False,False,False,True,True,0.3236357417500233,0.34070732719673785,0.33565693105323885,NARROW_DRAW_OVERRIDE
j2_2025_08021833_甲府_山形,j2,第２４節第１日,甲府,山形,A,A,away_strong,False,1,2,58.1115,-6.600000000000001,3,False,True,True,True,False,False,0.4279486048303536,0.3316001630861172,0.24045123208352923,J2_AWAY_STRONG_AWAY_RESTORE
j2_2025_08021903_千葉_いわき,j2,第２４節第１日,千葉,いわき,D,H,home_strong,False,2,0,40.2056,0.8999999999999986,-6,False,False,False,True,False,True,0.3975629831292345,0.3362687613303661,0.26616825554039947,ARGMAX
j2_2025_08021903_大分_今治,j2,第２４節第１日,大分,今治,A,A,away_strong,False,0,2,-14.3236,-23.0,5,False,True,True,False,False,False,0.30805139754545763,0.34025221973202685,0.3516963827225156,ARGMAX
j2_2025_08021903_藤枝_山口,j2,第２４節第１日,藤枝,山口,D,A,signal_conflict,True,1,1,32.1398,-4.100000000000001,-4,False,True,False,False,False,True,0.38396891129870325,0.337846773492593,0.27818431520870374,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_08021904_徳島_愛媛,j2,第２４節第１日,徳島,愛媛,H,H,home_strong,False,3,0,86.3524,9.299999999999997,-16,False,False,False,True,True,True,0.4759610380551115,0.32119640030177443,0.20284256164311404,ARGMAX
j2_2025_08021933_磐田_秋田,j2,第２４節第１日,磐田,秋田,A,H,home_strong,False,3,0,66.0052,6.600000000000001,-9,False,False,False,True,True,True,0.44138628742329167,0.3290520159959651,0.2295616965807432,ARGMAX
j2_2025_08031903_熊本_水戸,j2,第２４節第２日,熊本,水戸,H,A,away_strong,False,0,3,-121.7589,-2.4000000000000057,17,True,True,True,False,False,False,0.16296564145589798,0.3045217939429524,0.5325125646011497,ARGMAX
j2_2025_08091803_秋田_藤枝,j2,第２５節第１日,秋田,藤枝,D,D,neutral,False,0,1,-6.5936,-2.5,-1,False,True,False,False,False,False,0.32030614454876344,0.34065397071475895,0.33903988473647756,NARROW_DRAW_OVERRIDE
j2_2025_08091803_長崎_札幌,j2,第２５節第１日,長崎,札幌,H,H,home_strong,False,2,0,28.2826,12.199999999999996,-10,False,False,False,False,True,True,0.3774981363154055,0.3384827860211798,0.28401907766341455,ARGMAX
j2_2025_08091903_今治_熊本,j2,第２５節第１日,今治,熊本,H,H,home_strong,False,3,0,48.8364,13.300000000000004,-7,False,False,False,True,True,True,0.41218297732457787,0.3342154033412906,0.2536016193341315,ARGMAX
j2_2025_08091903_大分_富山,j2,第２５節第１日,大分,富山,D,H,neutral,False,0,1,24.1276,-7.199999999999996,-1,False,True,False,False,False,False,0.3705532365159926,0.33908098959169575,0.2903657738923117,ARGMAX
j2_2025_08091904_大宮_千葉,j2,第２５節第１日,大宮,千葉,A,A,signal_conflict,True,1,1,8.9794,3.700000000000003,3,False,False,True,False,True,False,0.34550386712928355,0.3404882637555528,0.3140078691151637,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_08101804_いわき_磐田,j2,第２５節第２日,いわき,磐田,H,A,signal_conflict,True,1,1,-23.1866,9.0,4,False,False,True,False,True,False,0.2942354656912138,0.3393988297960193,0.366365704512767,ARGMAX
j2_2025_08101903_愛媛_鳥栖,j2,第２５節第２日,愛媛,鳥栖,A,A,away_strong,False,0,3,-87.442,-12.899999999999999,12,True,True,True,False,False,False,0.2034537338251915,0.32140334293126865,0.4751429232435399,ARGMAX
j2_2025_08101904_山形_水戸,j2,第２５節第２日,山形,水戸,A,A,away_strong,False,0,2,-92.9707,-0.5,9,True,False,True,False,False,False,0.19652895737652243,0.3189789623128377,0.4844920803106399,ARGMAX
j2_2025_08101905_仙台_徳島,j2,第２５節第２日,仙台,徳島,A,D,signal_conflict,True,1,1,8.3916,6.899999999999999,3,False,False,True,False,True,False,0.34454165601403974,0.34051818722080085,0.31494015676515935,NARROW_DRAW_OVERRIDE
j2_2025_08111905_山口_甲府,j2,第２５節第３日,山口,甲府,A,A,away_strong,False,1,2,-43.4405,9.299999999999997,6,True,False,True,False,True,False,0.2637241468995538,0.33590234700103344,0.4003735060994127,ARGMAX
j2_2025_08161403_札幌_秋田,j2,第２６節第１日,札幌,秋田,A,H,neutral,False,1,0,30.7032,5.800000000000004,-2,False,False,False,False,True,False,0.3815564405482216,0.33809268602207254,0.2803508734297059,ARGMAX
j2_2025_08161803_富山_今治,j2,第２６節第１日,富山,今治,A,A,away_strong,False,0,3,-57.1176,-15.800000000000004,6,True,True,True,False,False,False,0.24405236692943214,0.3323653989172234,0.42358223415334445,ARGMAX
j2_2025_08161803_水戸_磐田,j2,第２６節第１日,水戸,磐田,A,H,home_strong,False,2,1,67.8983,-2.1999999999999957,-4,False,True,False,True,False,True,0.4446092497132002,0.3283980708024635,0.22699267948433624,ARGMAX
j2_2025_08161903_千葉_徳島,j2,第２６節第１日,千葉,徳島,H,D,neutral,False,1,0,-8.9438,14.799999999999997,-1,False,False,False,False,True,False,0.3165611179994813,0.34056573310224697,0.34287314889827164,NARROW_DRAW_OVERRIDE
j2_2025_08161903_山口_仙台,j2,第２６節第１日,山口,仙台,D,A,away_strong,False,0,3,-79.3522,-2.0,12,True,True,True,False,False,False,0.21385748244591682,0.3247244266333282,0.461418090920755,ARGMAX
j2_2025_08161903_山形_いわき,j2,第２６節第１日,山形,いわき,H,A,neutral,False,0,1,-31.5145,-11.699999999999996,1,False,True,False,False,False,False,0.281502448989146,0.338218691364672,0.380278859646182,ARGMAX
j2_2025_08161903_熊本_藤枝,j2,第２６節第１日,熊本,藤枝,H,A,neutral,False,0,1,-23.3279,-0.5,3,False,False,True,False,False,False,0.2940174032105083,0.3393818518014239,0.3666007449880678,ARGMAX
j2_2025_08171833_甲府_大分,j2,第２６節第２日,甲府,大分,H,H,home_strong,False,2,0,39.3739,5.0,-3,False,False,False,False,True,True,0.3961578624206457,0.336446836948281,0.26739530063107325,ARGMAX
j2_2025_08171903_愛媛_大宮,j2,第２６節第２日,愛媛,大宮,A,A,away_strong,False,0,3,-81.711,-27.799999999999997,14,True,True,True,False,False,False,0.2107910029900808,0.32378451338944547,0.46542448362047373,ARGMAX
j2_2025_08171904_鳥栖_長崎,j2,第２６節第２日,鳥栖,長崎,A,D,away_strong,False,0,2,0.4041,-12.699999999999996,6,False,True,True,False,False,False,0.33154996815005094,0.34074086153851996,0.3277091703114292,NARROW_DRAW_OVERRIDE
j2_2025_08231803_いわき_大分,j2,第２７節第１日,いわき,大分,H,H,home_strong,False,2,0,24.8976,23.299999999999997,-7,False,False,False,False,True,True,0.37183812306526554,0.3389769698554856,0.2891849070792489,ARGMAX
j2_2025_08231803_秋田_今治,j2,第２７節第１日,秋田,今治,A,A,away_strong,False,0,2,-36.1338,-15.300000000000004,3,False,True,True,False,False,False,0.2745504217049583,0.33740812877716075,0.38804144951788094,ARGMAX
j2_2025_08231833_甲府_札幌,j2,第２７節第１日,甲府,札幌,A,H,neutral,False,0,1,29.611,-8.5,1,False,True,False,False,False,False,0.3797241211676866,0.33827249042865604,0.2820033884036574,ARGMAX
j2_2025_08231903_大宮_熊本,j2,第２７節第１日,大宮,熊本,H,H,home_strong,False,3,0,64.4429,18.200000000000003,-12,False,False,False,True,True,True,0.43872640849766564,0.3295793235017701,0.23169426800056434,ARGMAX
j2_2025_08231903_徳島_山形,j2,第２７節第１日,徳島,山形,H,H,home_strong,False,2,1,66.8903,-2.200000000000003,-6,False,True,False,True,False,True,0.44289330249885955,0.3287482818360162,0.22835841566512421,ARGMAX
j2_2025_08231903_鳥栖_水戸,j2,第２７節第１日,鳥栖,水戸,D,A,neutral,False,0,1,-27.6048,0.8999999999999986,7,False,False,True,False,False,False,0.28744892045834175,0.33881803264994464,0.3737330468917136,ARGMAX
j2_2025_08231904_藤枝_愛媛,j2,第２７節第１日,藤枝,愛媛,H,H,home_strong,False,3,0,48.3363,10.099999999999994,-5,False,False,False,True,True,True,0.4113342720531137,0.3343444977783384,0.25432123016854796,ARGMAX
j2_2025_08231933_磐田_富山,j2,第２７節第１日,磐田,富山,H,H,home_strong,False,3,0,71.6281,7.100000000000001,-12,False,False,False,True,True,True,0.45095759613876935,0.3270622205024367,0.221980183358794,ARGMAX
j2_2025_08241803_長崎_山口,j2,第２７節第２日,長崎,山口,H,H,home_strong,False,3,0,100.9225,11.399999999999999,-17,False,False,False,True,True,True,0.5005189404837271,0.31452296230910515,0.1849580972071677,ARGMAX
j2_2025_08241904_仙台_千葉,j2,第２７節第２日,仙台,千葉,H,D,away_strong,False,0,2,-7.2044,-7.899999999999999,4,False,True,True,False,False,False,0.3193312283885698,0.3406338907682147,0.3400348808432155,NARROW_DRAW_OVERRIDE
j2_2025_08301405_札幌_大宮,j2,第２８節第１日,札幌,大宮,H,A,away_strong,False,0,2,-28.7114,-14.399999999999999,6,False,True,True,False,False,False,0.2857601034187559,0.33865649934622205,0.3755833972350221,ARGMAX
j2_2025_08301803_水戸_山口,j2,第２８節第１日,水戸,山口,D,H,home_strong,False,2,1,117.1513,-2.1999999999999957,-18,False,True,False,True,False,True,0.5275169195262736,0.30617888028627827,0.1663042001874482,ARGMAX
j2_2025_08301833_富山_熊本,j2,第２８節第１日,富山,熊本,A,A,neutral,False,0,1,-13.2352,-2.5,-1,False,True,False,False,False,False,0.3097657540868343,0.3403281539731382,0.3499060919400274,ARGMAX
j2_2025_08301903_今治_いわき,j2,第２８節第１日,今治,いわき,A,H,neutral,False,0,0,36.7884,-0.29999999999999716,2,False,False,False,False,False,False,0.39179418475579925,0.3369779913675561,0.27122782387664474,ARGMAX
j2_2025_08301903_千葉_甲府,j2,第２８節第１日,千葉,甲府,H,H,home_strong,False,2,0,26.8756,19.199999999999996,-10,False,False,False,False,True,True,0.375143246639942,0.33869548976820923,0.28616126359184874,ARGMAX
j2_2025_08301903_山形_鳥栖,j2,第２８節第１日,山形,鳥栖,H,A,away_strong,False,0,2,-61.128,-1.3999999999999986,2,True,True,False,False,False,False,0.23843830982147118,0.3311558986657375,0.43040579151279135,ARGMAX
j2_2025_08301903_徳島_秋田,j2,第２８節第１日,徳島,秋田,D,H,home_strong,False,3,0,70.2456,1.7000000000000028,-10,False,False,False,True,True,True,0.44860494233162074,0.32756463558290577,0.22383042208547355,ARGMAX
j2_2025_08311803_長崎_藤枝,j2,第２８節第２日,長崎,藤枝,H,H,home_strong,False,3,0,77.2382,15.5,-13,False,False,False,True,True,True,0.46049824050921273,0.32493676276119365,0.21456499672959364,ARGMAX
j2_2025_08311903_大分_磐田,j2,第２８節第２日,大分,磐田,D,A,away_strong,False,0,3,-60.0531,-14.299999999999997,11,True,True,True,False,False,False,0.23993591572114015,0.33148756543617175,0.4285765188426881,ARGMAX
j2_2025_08311903_愛媛_仙台,j2,第２８節第２日,愛媛,仙台,D,A,away_strong,False,0,3,-113.0254,-16.199999999999996,13,True,True,True,False,False,False,0.17270085251687078,0.30921075790951535,0.5180883895736139,ARGMAX
j2_2025_09131403_札幌_いわき,j2,第２９節第１日,札幌,いわき,A,D,away_strong,False,0,2,7.8978,-9.799999999999997,3,False,True,True,False,False,False,0.343734010628328,0.3405418909421668,0.3157240984295053,NARROW_DRAW_OVERRIDE
j2_2025_09131804_藤枝_大分,j2,第２９節第１日,藤枝,大分,D,H,neutral,False,1,0,17.0392,10.199999999999996,-1,False,False,False,False,True,False,0.3587744597161967,0.33989148881217723,0.301334051471626,ARGMAX
j2_2025_09131805_仙台_水戸,j2,第２９節第１日,仙台,水戸,D,A,signal_conflict,True,1,1,-17.645,4.199999999999996,6,False,False,True,False,True,False,0.30284334137612334,0.3399813815931877,0.357175277030689,ARGMAX
j2_2025_09131836_甲府_鳥栖,j2,第２９節第１日,甲府,鳥栖,A,A,away_strong,False,0,2,-15.7286,-8.0,5,False,True,True,False,False,False,0.3058440505086319,0.3401448407974075,0.3540111086939607,ARGMAX
j2_2025_09131905_磐田_今治,j2,第２９節第１日,磐田,今治,H,D,signal_conflict,True,1,1,4.4358,-8.700000000000003,-6,False,True,False,False,False,True,0.3380877780955274,0.3406713227100565,0.3212408991944162,NARROW_DRAW_OVERRIDE
j2_2025_09131907_大宮_長崎,j2,第２９節第１日,大宮,長崎,A,A,signal_conflict,True,1,1,-33.8771,2.200000000000003,4,False,False,True,False,True,False,0.2779366051595512,0.3378179179340126,0.3842454769064362,ARGMAX
j2_2025_09141903_山口_千葉,j2,第２９節第２日,山口,千葉,H,A,away_strong,False,0,3,-86.992,-9.899999999999999,16,True,True,True,False,False,False,0.20402408224561272,0.32159525367405295,0.4743806640803343,ARGMAX
j2_2025_09141903_山形_富山,j2,第２９節第２日,山形,富山,H,H,home_strong,False,3,0,45.2879,4.400000000000006,-7,False,False,False,True,True,True,0.4061645270599297,0.33510467381057335,0.2587307991294969,ARGMAX
j2_2025_09141903_秋田_愛媛,j2,第２９節第２日,秋田,愛媛,H,H,home_strong,False,3,0,55.646,7.599999999999994,-6,False,False,False,True,True,True,0.42375419086959853,0.3323358509921408,0.24390995813826066,ARGMAX
j2_2025_09151905_熊本_徳島,j2,第２９節第３日,熊本,徳島,H,A,away_strong,False,0,2,-70.1819,0.29999999999999716,14,True,False,True,False,False,False,0.22603223723458918,0.32814828336113305,0.44581947940427774,ARGMAX
j2_2025_09201358_藤枝_磐田,j2,第３０節第１日,藤枝,磐田,H,A,away_strong,False,0,3,-51.6509,-4.100000000000001,10,True,True,True,False,False,False,0.2518192975548649,0.33388951232195896,0.4142911901231761,ARGMAX
j2_2025_09201803_いわき_水戸,j2,第３０節第１日,いわき,水戸,D,A,signal_conflict,True,1,1,-38.3221,11.199999999999996,8,False,False,True,False,True,False,0.2712858158074892,0.3369857392510163,0.39172844494149456,ARGMAX
j2_2025_09201803_仙台_山形,j2,第３０節第１日,仙台,山形,H,H,home_strong,False,3,0,56.4595,4.699999999999996,-3,False,False,False,True,True,True,0.4251379401991266,0.3320963164093936,0.24276574339147985,ARGMAX
j2_2025_09201803_長崎_富山,j2,第３０節第１日,長崎,富山,D,H,home_strong,False,3,0,144.9086,18.5,-15,False,False,False,True,True,True,0.572427066518806,0.2900435633297514,0.13752937015144262,ARGMAX
j2_2025_09201833_甲府_秋田,j2,第３０節第１日,甲府,秋田,D,H,neutral,False,0,1,12.3603,-2.6999999999999957,-1,False,True,False,False,False,False,0.35105360290397725,0.3402801990978133,0.30866619799820955,ARGMAX
j2_2025_09201903_大分_山口,j2,第３０節第１日,大分,山口,H,D,signal_conflict,True,1,1,5.0934,-14.299999999999997,-3,False,True,False,False,False,True,0.33915796318709013,0.3406516916947438,0.320190345118166,NARROW_DRAW_OVERRIDE
j2_2025_09201903_大宮_今治,j2,第３０節第１日,大宮,今治,A,D,home_strong,False,2,0,7.9498,4.899999999999999,-5,False,False,False,False,True,True,0.3438189949096131,0.3405394575302287,0.31564154756015816,NARROW_DRAW_OVERRIDE
j2_2025_09201903_徳島_札幌,j2,第３０節第１日,徳島,札幌,A,A,signal_conflict,True,1,1,31.8752,-4.100000000000001,-8,False,True,False,False,False,True,0.3835242968922497,0.33789287657160727,0.2785828265361431,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_09201903_愛媛_千葉,j2,第３０節第１日,愛媛,千葉,A,A,away_strong,False,0,3,-106.8975,-24.099999999999994,17,True,True,True,False,False,False,0.17976496135566586,0.3123495307899813,0.5078855078543528,ARGMAX
j2_2025_09201903_鳥栖_熊本,j2,第３０節第１日,鳥栖,熊本,H,H,home_strong,False,3,0,54.3985,3.3000000000000043,-10,False,False,False,True,True,True,0.42163267700207663,0.33269700878049074,0.24567031421743268,ARGMAX
j2_2025_09271404_札幌_仙台,j2,第３１節第１日,札幌,仙台,A,A,away_strong,False,0,2,-28.6537,-2.799999999999997,5,False,True,True,False,False,False,0.28584809368328123,0.33866508462391515,0.3754868216928036,ARGMAX
j2_2025_09271803_いわき_甲府,j2,第３１節第１日,いわき,甲府,A,H,home_strong,False,2,0,25.9859,18.299999999999997,-4,False,False,False,False,True,True,0.3736557726394948,0.33882464264411855,0.28751958471638667,ARGMAX
j2_2025_09271803_千葉_熊本,j2,第３１節第１日,千葉,熊本,D,H,home_strong,False,3,0,67.4515,14.5,-15,False,False,False,True,True,True,0.4438486221609088,0.3285538817578767,0.22759749608121446,ARGMAX
j2_2025_09271803_山形_山口,j2,第３１節第１日,山形,山口,H,A,signal_conflict,True,1,1,28.0017,-2.6999999999999957,-9,False,True,False,False,False,True,0.37702774735228756,0.33852607817455305,0.2844461744731594,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_09271903_今治_鳥栖,j2,第３１節第１日,今治,鳥栖,D,A,signal_conflict,True,1,1,-10.9353,10.0,3,False,False,True,False,True,False,0.3134006071558682,0.34046775660240886,0.34613163624172294,ARGMAX
j2_2025_09271903_大分_愛媛,j2,第３１節第１日,大分,愛媛,A,H,home_strong,False,2,0,60.4224,-0.10000000000000142,-4,False,False,False,True,False,True,0.43188179204654725,0.33088434155779717,0.23723386639565558,ARGMAX
j2_2025_09271903_磐田_大宮,j2,第３１節第１日,磐田,大宮,A,H,neutral,False,0,1,15.2317,-13.600000000000001,-1,False,True,False,False,False,False,0.35578643758311784,0.3400554910419393,0.30415807137494294,ARGMAX
j2_2025_09281304_秋田_長崎,j2,第３１節第２日,秋田,長崎,D,A,away_strong,False,0,3,-76.5546,-18.0,12,True,True,True,False,False,False,0.2175291097027197,0.32580812854098284,0.4566627617562976,ARGMAX
j2_2025_09281403_水戸_藤枝,j2,第３１節第２日,水戸,藤枝,H,H,home_strong,False,3,0,73.9712,1.9000000000000057,-14,False,False,False,True,True,True,0.45494383350813106,0.32619128634532923,0.21886488014653976,ARGMAX
j2_2025_09281503_富山_徳島,j2,第３１節第２日,富山,徳島,A,A,away_strong,False,0,3,-86.4695,-2.200000000000003,13,True,True,True,False,False,False,0.20468748662402286,0.3218170129431446,0.4734955004328326,ARGMAX
j2_2025_10041403_千葉_長崎,j2,第３２節第１日,千葉,長崎,A,A,neutral,False,0,1,-26.5232,-1.5,1,False,True,False,False,False,False,0.28910396475366806,0.33896971870391146,0.37192631654242053,ARGMAX
j2_2025_10041403_藤枝_富山,j2,第３２節第１日,藤枝,富山,A,H,home_strong,False,2,0,56.5639,3.0,-2,False,False,False,True,True,False,0.425315600848816,0.3320653358249456,0.24261906332623845,ARGMAX
j2_2025_10041405_札幌_山形,j2,第３２節第１日,札幌,山形,A,H,neutral,False,1,0,22.9038,1.8999999999999986,2,False,False,False,False,True,False,0.36851301109934104,0.33923990400651366,0.2922470848941453,ARGMAX
j2_2025_10041503_仙台_大宮,j2,第３２節第１日,仙台,大宮,A,H,neutral,False,0,1,37.2428,-11.600000000000001,1,False,True,False,False,False,False,0.3925605242240651,0.3368871151472113,0.2705523606287236,ARGMAX
j2_2025_10041604_甲府_磐田,j2,第３２節第１日,甲府,磐田,A,D,away_strong,False,0,2,-5.5336,-9.299999999999997,8,False,True,True,False,False,False,0.3220004301243005,0.34068405568343124,0.33731551419226824,NARROW_DRAW_OVERRIDE
j2_2025_10051403_山口_鳥栖,j2,第３２節第２日,山口,鳥栖,A,A,away_strong,False,1,2,-86.8851,1.2999999999999972,11,True,False,True,False,True,False,0.2041596065852108,0.3216406837135955,0.4741997097011938,ARGMAX
j2_2025_10051403_秋田_大分,j2,第３２節第２日,秋田,大分,D,H,neutral,False,1,0,30.3082,7.699999999999996,-2,False,False,False,False,True,False,0.3808935609505357,0.33815843050362226,0.28094800854584195,ARGMAX
j2_2025_10051405_徳島_今治,j2,第３２節第２日,徳島,今治,H,A,signal_conflict,True,1,1,9.2355,-13.600000000000001,-7,False,True,False,False,False,True,0.3459233777498693,0.34047464577127373,0.31360197647885696,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_10051503_熊本_いわき,j2,第３２節第２日,熊本,いわき,A,A,away_strong,False,0,2,-30.8226,-13.600000000000001,9,False,True,True,False,False,False,0.2825506790024629,0.3383305669550811,0.3791187540424561,ARGMAX
j2_2025_10051603_愛媛_水戸,j2,第３２節第２日,愛媛,水戸,A,A,away_strong,False,0,3,-134.6118,-12.0,19,True,True,True,False,False,False,0.14935109997198212,0.2971997824037882,0.5534491176242297,ARGMAX
j2_2025_10181403_いわき_愛媛,j2,第３３節第１日,いわき,愛媛,H,H,home_strong,False,3,0,98.8531,23.199999999999996,-11,False,False,False,True,True,True,0.49704655551667604,0.3155202401722315,0.18743320431109253,ARGMAX
j2_2025_10181403_大宮_藤枝,j2,第３３節第１日,大宮,藤枝,H,H,home_strong,False,3,0,61.3715,17.700000000000003,-9,False,False,False,True,True,True,0.43349729514014196,0.3305830950038032,0.23591960985605487,ARGMAX
j2_2025_10181403_鳥栖_秋田,j2,第３３節第１日,鳥栖,秋田,H,H,home_strong,False,3,0,57.8304,5.300000000000004,-6,False,False,False,True,True,True,0.427470290757963,0.3316855050103186,0.2408442042317184,ARGMAX
j2_2025_10181703_磐田_徳島,j2,第３３節第１日,磐田,徳島,A,A,neutral,False,1,0,-12.2485,4.899999999999999,1,False,False,False,False,True,False,0.3113231078334083,0.34039151389755595,0.3482853782690358,ARGMAX
j2_2025_10181704_長崎_甲府,j2,第３３節第１日,長崎,甲府,H,H,home_strong,False,3,0,79.5901,20.699999999999996,-11,False,False,False,True,True,True,0.46449356272103004,0.32400509452295606,0.21150134275601398,ARGMAX
j2_2025_10191300_富山_札幌,j2,第３３節第２日,富山,札幌,A,A,away_strong,False,0,3,-56.079,-6.300000000000004,5,True,True,True,False,False,False,0.24551800390468823,0.3326661116398576,0.4218158844554541,ARGMAX
j2_2025_10191303_今治_山口,j2,第３３節第２日,今治,山口,D,H,home_strong,False,3,0,77.9372,8.700000000000003,-8,False,False,False,True,True,True,0.4616860784384503,0.32466232120509636,0.2136516003564534,ARGMAX
j2_2025_10191403_大分_仙台,j2,第３３節第２日,大分,仙台,D,A,away_strong,False,0,3,-76.7422,-16.299999999999997,9,True,True,True,False,False,False,0.21728177903814155,0.3257365374426027,0.45698168351925567,ARGMAX
j2_2025_10191403_山形_熊本,j2,第３３節第２日,山形,熊本,D,H,home_strong,False,2,0,31.7124,1.9000000000000057,-8,False,False,False,False,True,True,0.38325088513159106,0.3379210520759596,0.27882806279244937,ARGMAX
j2_2025_10191603_水戸_千葉,j2,第３３節第２日,水戸,千葉,A,A,signal_conflict,True,1,1,44.5233,-12.099999999999994,-2,False,True,False,True,False,False,0.40486904174757316,0.3352880822452286,0.2598428760071983,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_10251403_藤枝_甲府,j2,第３４節第１日,藤枝,甲府,D,A,neutral,False,1,0,-22.681,5.199999999999996,2,False,False,False,False,True,False,0.29501649862890944,0.3394587309670683,0.36552477040402226,ARGMAX
j2_2025_10251703_長崎_今治,j2,第３４節第１日,長崎,今治,D,H,home_strong,False,3,0,69.0155,2.6999999999999957,-9,False,False,False,True,True,True,0.4465111798215041,0.32800448464841164,0.2254843355300843,ARGMAX
j2_2025_10261301_山形_大宮,j2,第３４節第２日,山形,大宮,D,A,away_strong,False,0,2,-37.1362,-16.299999999999997,4,False,True,True,False,False,False,0.2730527053052774,0.3372176986408987,0.3897295960538239,ARGMAX
j2_2025_10261305_札幌_水戸,j2,第３４節第２日,札幌,水戸,A,A,away_strong,False,1,2,-51.7348,1.3999999999999986,11,True,False,True,False,True,False,0.2516990774500428,0.3338672137126114,0.4144337088373459,ARGMAX
j2_2025_10261310_徳島_いわき,j2,第３４節第２日,徳島,いわき,A,A,signal_conflict,True,1,1,26.7854,-13.899999999999999,-5,False,True,False,False,False,True,0.37499243640332064,0.33870876802601374,0.28629879557066557,J2_SIGNAL_CONFLICT_AWAY_RESTORE
j2_2025_10261403_仙台_鳥栖,j2,第３４節第２日,仙台,鳥栖,H,D,neutral,False,1,0,-4.8785,3.299999999999997,-1,False,False,False,False,True,False,0.32304924590730943,0.34069963050697166,0.33625112358571885,NARROW_DRAW_OVERRIDE
j2_2025_10261403_山口_富山,j2,第３４節第２日,山口,富山,H,H,neutral,False,1,0,15.7504,7.100000000000001,2,False,False,False,False,True,False,0.3566432216682111,0.34001020823163164,0.30334657010015725,ARGMAX
j2_2025_10261403_熊本_大分,j2,第３４節第２日,熊本,大分,A,D,neutral,False,1,0,5.9346,9.699999999999996,2,False,False,False,False,True,False,0.3405286083080835,0.3406231902482606,0.3188482014436559,NARROW_DRAW_OVERRIDE
j2_2025_10261403_秋田_千葉,j2,第３４節第２日,秋田,千葉,D,A,away_strong,False,0,3,-51.6442,-16.5,11,True,True,True,False,False,False,0.2518288942691533,0.33389129060498135,0.41427981512586526,ARGMAX
j2_2025_10261603_愛媛_磐田,j2,第３４節第２日,愛媛,磐田,A,A,away_strong,False,0,3,-94.9461,-14.199999999999996,15,True,True,True,False,False,False,0.19409167648982142,0.31808332706871817,0.4878249964414605,ARGMAX
j2_2025_11021403_いわき_藤枝,j2,第３５節第１日,いわき,藤枝,H,H,home_strong,False,3,0,69.8613,13.100000000000001,-6,False,False,False,True,True,True,0.44795083756231036,0.3277027847875514,0.22434637765013818,ARGMAX
j2_2025_11021403_今治_仙台,j2,第３５節第１日,今治,仙台,H,A,signal_conflict,True,1,1,-31.4203,6.700000000000003,4,False,False,True,False,True,False,0.2816449400052424,0.3382340568183068,0.38012100317645076,ARGMAX
j2_2025_11021403_千葉_札幌,j2,第３５節第１日,千葉,札幌,H,H,home_strong,False,3,0,42.0458,10.699999999999996,-9,False,False,False,True,True,True,0.4006746915043219,0.3358622744575709,0.2634630340381072,ARGMAX
j2_2025_11021403_大宮_秋田,j2,第３５節第１日,大宮,秋田,H,H,home_strong,False,3,0,54.2476,20.200000000000003,-8,False,False,False,True,True,True,0.4213759890937548,0.3327402052976026,0.24588380560864265,ARGMAX
j2_2025_11021403_富山_愛媛,j2,第３５節第１日,富山,愛媛,D,H,home_strong,False,2,0,16.5787,7.099999999999994,-3,False,False,False,False,True,True,0.3580126342213843,0.3399349197647875,0.3020524460138282,ARGMAX
j2_2025_11021403_熊本_山口,j2,第３５節第１日,熊本,山口,A,H,neutral,False,0,1,12.1542,-4.600000000000001,-1,False,True,False,False,False,False,0.35071441369386924,0.340294640394297,0.30899094591183374,ARGMAX
j2_2025_11021403_磐田_長崎,j2,第３５節第１日,磐田,長崎,H,A,away_strong,False,0,3,-53.9572,-11.399999999999999,3,True,True,True,False,False,False,0.24852675148019163,0.3332642249894875,0.41820902353032097,ARGMAX
