test_round,train_round_min,train_round_max,draw_boost,temperature,home_shift,train_N,train_logloss,train_brier,train_accuracy,objective
24,1,23,1.04,1.1,-0.01,477,1.0932018275862256,0.6625878565813116,0.3731656184486373,1.2588487917315536
24,1,23,1.1,1.1,0.0,477,1.0932710746088838,0.6628175762306415,0.389937106918239,1.2589754686665442
24,1,23,1.04,1.05,-0.01,477,1.0935553016402104,0.6627835694932613,0.3731656184486373,1.2592511940135258
24,1,23,1.02,0.95,-0.01,477,1.0936922754848835,0.6627663186021051,0.36268343815513626,1.2593838551354097
24,1,23,1.08,0.95,0.0,477,1.0936838121481733,0.6629516761726671,0.3836477987421384,1.25942173119134
24,1,23,1.1,1.05,0.0,477,1.0936616510231632,0.6630487506845583,0.389937106918239,1.2594238386943026
24,1,23,1.04,1.0,-0.01,477,1.094006662534006,0.6630378501225147,0.3731656184486373,1.2597661250646346
24,1,23,1.06,1.1,-0.01,477,1.0940050627765827,0.6631390654341891,0.38155136268343814,1.25978982913513
24,1,23,1.1,1.0,0.0,477,1.0941570255985544,0.6633439262297883,0.389937106918239,1.2599930071560015
24,1,23,1.06,1.05,-0.01,477,1.0944060281449388,0.6633654962024651,0.38155136268343814,1.2602474021955552
24,1,23,1.04,0.95,-0.01,477,1.0945813159476458,0.6633657132803257,0.3731656184486373,1.2604227442677272
24,1,23,1.0,1.1,-0.02,477,1.0948142092258901,0.6635235076204847,0.3710691823899371,1.2606950861310113
24,1,23,1.1,0.95,0.0,477,1.0947841954151758,0.6637192478264816,0.389937106918239,1.2607140073717962
24,1,23,1.08,1.1,-0.01,477,1.0948591375540009,0.6637277184796897,0.389937106918239,1.2607910671739233
24,1,23,1.06,1.0,-0.01,477,1.0949104315938167,0.6636537513485574,0.38155136268343814,1.2608238694309561
24,1,23,1.0,1.05,-0.02,477,1.0952653605283384,0.6637737290167995,0.3710691823899371,1.2612087927825384
24,1,23,1.08,1.05,-0.01,477,1.0953131524615192,0.6639890032629786,0.389937106918239,1.2613104032772637
24,1,23,1.02,1.1,-0.02,477,1.0955071082023056,0.6639809756848646,0.35639412997903563,1.2615023521235218
24,1,23,1.06,0.95,-0.01,477,1.0955446664079227,0.6640193647014587,0.38155136268343814,1.2615495075832874
24,1,23,1.0,1.0,-0.02,477,1.0958262606505904,0.664088911864984,0.3710691823899371,1.2618484886168364
24,1,23,1.1,1.1,-0.01,477,1.095761309627298,0.6643521653640624,0.3857442348008386,1.2618493509683135
24,1,23,1.08,1.0,-0.01,477,1.0958770443557102,0.6643160332572391,0.389937106918239,1.26195605267002
24,1,23,1.02,1.05,-0.02,477,1.0959936077532797,0.6642516210072446,0.35639412997903563,1.262056513005091
24,1,23,1.04,1.1,-0.02,477,1.0962568864519575,0.6644796356014631,0.36058700209643607,1.2623767953523233
24,1,23,1.1,1.05,-0.01,477,1.0962736571988676,0.6646522864055534,0.3857442348008386,1.262436728800256
24,1,23,1.0,0.95,-0.02,477,1.096524484142406,0.6644851398264207,0.3710691823899371,1.2626457690990112
24,1,23,1.02,1.0,-0.02,477,1.0965934578585677,0.6645888428667106,0.35639412997903563,1.2627406685752454
24,1,23,1.08,0.95,-0.01,477,1.0965783891452476,0.6647250066941929,0.389937106918239,1.2627596408187958
24,1,23,1.04,1.05,-0.02,477,1.0967848949115897,0.6647751786127145,0.36058700209643607,1.2629786895647683
24,1,23,1.1,1.0,-0.01,477,1.0969031669471727,0.6650227164041229,0.3857442348008386,1.2631588460482035
24,1,23,1.06,1.1,-0.02,477,1.097060424056639,0.6650176735174751,0.3710691823899371,1.263314842436008
24,1,23,1.02,0.95,-0.02,477,1.0973347911895233,0.6650088900992971,0.35639412997903563,1.2635870137143475
24,1,23,1.04,1.0,-0.02,477,1.0974308330736013,0.6651396210017202,0.36058700209643607,1.2637157383240314
24,1,23,1.06,1.05,-0.02,477,1.0976357928783333,0.665342427092331,0.3710691823899371,1.2639713996514161
24,1,23,1.1,0.95,-0.01,477,1.0976787837977753,0.6654804593383894,0.3857442348008386,1.2640488986323726
24,1,23,1.08,1.1,-0.02,477,1.097914797515257,0.6655933570077976,0.37945492662473795,1.2643131367672065
24,1,23,1.04,0.95,-0.02,477,1.098223605176047,0.6655895294552067,0.36058700209643607,1.2646209875398486
24,1,23,1.06,1.0,-0.02,477,1.0983346021334124,0.6657390901710198,0.3710691823899371,1.2647693746761672
24,1,23,1.08,1.05,-0.02,477,1.0985430866005106,0.6659514764801536,0.37945492662473795,1.265030955720549
24,1,23,1.1,1.1,-0.02,477,1.098817264615163,0.6662050307897134,0.38784067085953877,1.2653685223125914
24,1,23,1.06,0.95,-0.02,477,1.0991867316992587,0.6662246965777764,0.3710691823899371,1.2657429058437029
24,1,23,1.08,1.0,-0.02,477,1.0993012148953052,0.6663851819793931,0.37945492662473795,1.2658975103901535
24,1,23,1.1,1.05,-0.02,477,1.0995037587271481,0.6666005174214376,0.38784067085953877,1.2661538880825076
24,1,23,1.08,0.95,-0.02,477,1.1002202329993271,0.6669121200368219,0.37945492662473795,1.2669482630085327
24,1,23,1.1,1.0,-0.02,477,1.100327337486768,0.6670759118113613,0.38784067085953877,1.2670963154396082
24,1,23,1.1,0.95,-0.02,477,1.101320408675708,0.6676496147711823,0.38784067085953877,1.2682328123685036
25,1,24,1.0,1.1,0.02,497,1.0869730089646088,0.658654362631613,0.3983903420523139,1.251636599622512
25,1,24,1.0,1.05,0.02,497,1.0871247546441714,0.6587296399906227,0.3983903420523139,1.251807164641827
25,1,24,1.0,1.0,0.02,497,1.0873639674449704,0.658857145516189,0.3983903420523139,1.2520782538240176
25,1,24,1.02,1.1,0.02,497,1.0876836035906843,0.6591411157442748,0.40040241448692154,1.252468882526753
25,1,24,1.0,0.95,0.02,497,1.0877159619504435,0.659051597782641,0.3983903420523139,1.2524788613961038
25,1,24,1.02,1.05,0.02,497,1.0878703089495323,0.6592377511487333,0.40040241448692154,1.2526797467367157
25,1,24,1.02,1.0,0.02,497,1.08814787294795,0.6593881615742716,0.40040241448692154,1.2529949133415177
25,1,24,1.0,1.1,0.01,497,1.088462233801277,0.6596074784772828,0.3983903420523139,1.2533641034205978
25,1,24,1.04,1.1,0.02,497,1.0884506011340824,0.6596686453994581,0.4044265593561368,1.253367762483947
25,1,24,1.02,0.95,0.02,497,1.0885420975918152,0.6596071667906295,0.40040241448692154,1.2534438892894726
25,1,24,1.0,1.05,0.01,497,1.088640602215051,0.6596989099519919,0.3983903420523139,1.253565329703049
25,1,24,1.04,1.05,0.02,497,1.0886784127181866,0.6597911107286201,0.4044265593561368,1.2536261904003416
25,1,24,1.0,1.0,0.01,497,1.0889047550737991,0.6598415424702577,0.3983903420523139,1.2538651406913637
25,1,24,1.04,1.0,0.02,497,1.0890014511494588,0.6599696103568299,0.4044265593561368,1.2539938537386663
25,1,24,1.02,1.1,0.01,497,1.0891722384262652,0.660091779878815,0.4044265593561368,1.254195183395969
25,1,24,1.0,0.95,0.01,497,1.0892790678908482,0.6600495694937951,0.3983903420523139,1.254291460264297
25,1,24,1.06,1.1,0.02,497,1.0892709035872394,0.660235150676343,0.3983903420523139,1.254329691256325
25,1,24,1.02,1.05,0.01,497,1.0893858170413397,0.6602049527093707,0.4044265593561368,1.2544370552186823
25,1,24,1.04,0.95,0.02,497,1.08944621929942,0.6602192202229126,0.4044265593561368,1.2545010243551482
25,1,24,1.06,1.05,0.02,497,1.0895456599657989,0.6603877570238136,0.3983903420523139,1.2546425992217523
25,1,24,1.02,1.0,0.01,497,1.0896886605767788,0.6603710310351785,0.4044265593561368,1.2547814183355734
25,1,24,1.06,1.0,0.02,497,1.0899209424646468,0.6605993488641518,0.3983903420523139,1.2550707796806848
25,1,24,1.04,1.1,0.01,497,1.0899386546463943,0.6606168377620915,0.4024144869215292,1.2550928640869172
25,1,24,1.02,0.95,0.01,497,1.090105662603984,0.6606043643818644,0.4044265593561368,1.2552567536994501
25,1,24,1.08,1.1,0.02,497,1.0901416080190183,0.6608389115065083,0.3963782696177062,1.2553513358956454
25,1,24,1.04,1.05,0.01,497,1.090193586259824,0.6607562085200968,0.4024144869215292,1.255382638389848
25,1,24,1.06,0.95,0.02,497,1.090424158954102,0.660885409899511,0.3983903420523139,1.2556455114289797
25,1,24,1.08,1.05,0.02,497,1.0904688573530017,0.661025812528635,0.3963782696177062,1.2557253104851605
25,1,24,1.0,1.1,0.0,497,1.0905142869230944,0.6608973978322908,0.3843058350100604,1.2557386363811671
25,1,24,1.04,1.0,0.01,497,1.0905422387782875,0.6609508973785164,0.4024144869215292,1.2557799631229165
25,1,24,1.0,1.05,0.0,497,1.0907723143486103,0.6610346075525942,0.3843058350100604,1.2560309662367588
25,1,24,1.06,1.1,0.01,497,1.0907583842467392,0.661180852919347,0.3822937625754527,1.2560535974765759
25,1,24,1.08,1.0,0.02,497,1.0909028197996966,0.661275321225923,0.3963782696177062,1.2562216501061774
25,1,24,1.04,0.95,0.01,497,1.091010236916143,0.661215563617346,0.4024144869215292,1.2563141278204795
25,1,24,1.06,1.05,0.01,497,1.0910605037746983,0.6613507178684399,0.3822937625754527,1.2563981832418083
25,1,24,1.0,1.0,0.0,497,1.091122216128866,0.6612259394243264,0.3843058350100604,1.2564287009849477
25,1,24,1.1,1.1,0.02,497,1.0910599915486623,0.661478284420616,0.3782696177062374,1.2564295626538162
25,1,24,1.02,1.1,0.0,497,1.0912240191374853,0.6613754104842344,0.39436619718309857,1.256567871758544
25,1,24,1.06,1.0,0.01,497,1.0914617300934752,0.661579001231805,0.3822937625754527,1.2568564804014266
25,1,24,1.1,1.05,0.02,497,1.0914450079248181,0.661703479805208,0.3782696177062374,1.2568708778761202
25,1,24,1.08,0.95,0.02,497,1.0914720034295822,0.6616034769469272,0.3963782696177062,1.2568728726663139
25,1,24,1.02,1.05,0.0,497,1.0915173713487119,0.66153407918396,0.39436619718309857,1.256900891144702
25,1,24,1.0,0.95,0.0,497,1.091589010191321,0.6614857680265104,0.3843058350100604,1.2569604521979487
25,1,24,1.08,1.1,0.01,497,1.0916285240959869,0.6617821069015443,0.3843058350100604,1.257074050821373
25,1,24,1.02,1.0,0.0,497,1.091906121631845,0.6617485917558712,0.39436619718309857,1.2573432695708129
25,1,24,1.1,1.0,0.02,497,1.091943770919584,0.6619955548065589,0.3782696177062374,1.2574426596212238
25,1,24,1.06,0.95,0.01,497,1.0919886228334355,0.6618808223467361,0.3822937625754527,1.2574588284201194
25,1,24,1.04,1.1,0.0,497,1.0919901672023486,0.6618942395208917,0.39235412474849096,1.2574637270825715
25,1,24,1.08,1.05,0.01,497,1.0919833761386588,0.6619866053318137,0.3843058350100604,1.2574800274716122
25,1,24,1.04,1.05,0.0,497,1.0923249851860968,0.6620788204736873,0.39235412474849096,1.2578446903045186
25,1,24,1.02,0.95,0.0,497,1.0924158216998225,0.6620334971379745,0.39436619718309857,1.2579241959843162
25,1,24,1.08,1.0,0.01,497,1.0924436074285255,0.6622532893368515,0.3843058350100604,1.2580069297627383
25,1,24,1.1,1.1,0.01,497,1.0925463511200468,0.6624189577705338,0.37424547283702214,1.2581510905626803
25,1,24,1.1,0.95,0.02,497,1.0925860754352563,0.6623712483089889,0.3782696177062374,1.2581788875125035
25,1,24,1.04,1.0,0.0,497,1.0927596998333542,0.6623216730808454,0.39235412474849096,1.2583401181035656
25,1,24,1.06,1.1,0.0,497,1.0928096327976855,0.6624520850240749,0.3822937625754527,1.2584226540537042
25,1,24,1.1,1.05,0.01,497,1.0929592062921791,0.6626620754535228,0.37424547283702214,1.2586247251555598
25,1,24,1.08,0.95,0.01,497,1.0930369073520017,0.6625978848980916,0.3843058350100604,1.2586863785765245
25,1,24,1.0,1.1,-0.01,497,1.0931334732228646,0.6625243208719055,0.358148893360161,1.258764553440841
25,1,24,1.06,1.05,0.0,497,1.093191749707518,0.6626668714620862,0.3822937625754527,1.2588584675730397
25,1,24,1.04,0.95,0.0,497,1.0933206095122467,0.6626376735115027,0.39235412474849096,1.2589800278901224
25,1,24,1.0,1.05,-0.01,497,1.0935243564774584,0.6627368343207098,0.358148893360161,1.259208565057636
25,1,24,1.1,1.0,0.01,497,1.0934845585484128,0.6629717915566556,0.37424547283702214,1.2592275064375766
25,1,24,1.06,1.0,0.0,497,1.0936791911485417,0.6629430430255365,0.3822937625754527,1.2594149519049258
25,1,24,1.08,1.1,0.0,497,1.0936795126908092,0.6630472278386069,0.3822937625754527,1.259441319650461
25,1,24,1.02,1.1,-0.01,497,1.093843249931342,0.662992207477986,0.36217303822937624,1.2595913018008384
25,1,24,1.0,1.0,-0.01,497,1.0940209958888716,0.6630103363783952,0.358148893360161,1.2597735799834704
25,1,24,1.08,1.05,0.0,497,1.0941144714100925,0.6632963562733704,0.3822937625754527,1.2599385604784352
25,1,24,1.1,0.95,0.01,497,1.0941514133008665,0.663364581296631,0.37424547283702214,1.2599925586250242
25,1,24,1.02,1.05,-0.01,497,1.0942694369479868,0.6632252321688826,0.36217303822937624,1.2600757449902076
25,1,24,1.06,0.95,0.0,497,1.0942992057021528,0.6632959526124385,0.3822937625754527,1.2601231938552624
25,1,24,1.04,1.1,-0.01,497,1.0946094423346149,0.6635010502969911,0.3722334004024145,1.2604847049088628
25,1,24,1.0,0.95,-0.01,497,1.0946506388018755,0.6633600941043536,0.358148893360161,1.260490662327964
25,1,24,1.1,1.1,0.0,497,1.0945970837097818,0.6636780253249073,0.38832997987927564,1.2605165900410087
25,1,24,1.08,1.0,0.0,497,1.094661068483592,0.6636106482021701,0.3822937625754527,1.2605637305341346
25,1,24,1.02,1.0,-0.01,497,1.0948049013918513,0.6635208437363493,0.36217303822937624,1.2606851123259386
25,1,24,1.04,1.05,-0.01,497,1.0950770742228828,0.6637590482243357,0.3722334004024145,1.2610168362789667
25,1,24,1.1,1.05,0.0,497,1.0950901531804955,0.6639654789895296,0.38832997987927564,1.261081522927878
25,1,24,1.08,0.95,0.0,497,1.0953476973315082,0.6640060790474587,0.3822937625754527,1.2613492170933729
25,1,24,1.06,1.1,-0.01,497,1.0954289521095981,0.6640490462792079,0.38028169014084506,1.2614412136794
25,1,24,1.02,0.95,-0.01,497,1.0954774251772956,0.6638944649567051,0.36217303822937624,1.261451041416472
25,1,24,1.04,1.0,-0.01,497,1.0956584795933602,0.6640819374638174,0.3722334004024145,1.2616789639593144
25,1,24,1.1,1.0,0.0,497,1.0957020196034797,0.6643225183216206,0.38832997987927564,1.2617826491838848
25,1,24,1.06,1.05,-0.01,497,1.0959438621453408,0.664336319450366,0.38028169014084506,1.2620279420079323
25,1,24,1.0,1.1,-0.02,497,1.096328498646262,0.6644888229863835,0.3722334004024145,1.262450704392858
25,1,24,1.08,1.1,-0.01,497,1.096298876020749,0.6646344732400304,0.38832997987927564,1.2624574943307567
25,1,24,1.04,0.95,-0.01,497,1.0963821877286306,0.6644854490430653,0.3722334004024145,1.2625035499893968
25,1,24,1.1,0.95,0.0,497,1.09646240729358,0.6647658830824826,0.38832997987927564,1.2626538780642007
25,1,24,1.06,1.0,-0.01,497,1.096577970908548,0.6646914742453464,0.38028169014084506,1.2627508394698845
25,1,24,1.08,1.05,-0.01,497,1.0968666072091169,0.6649551669832512,0.38832997987927564,1.2631053989549297
25,1,24,1.0,1.05,-0.02,497,1.0969058833432754,0.6648059051635087,0.3722334004024145,1.2631073596341527
25,1,24,1.02,1.1,-0.02,497,1.0970386369793377,0.6649427408774651,0.358148893360161,1.263274322198704
25,1,24,1.1,1.1,-0.01,497,1.0972164908934918,0.665255685607939,0.3843058350100604,1.2635304122954767
25,1,24,1.06,0.95,-0.01,497,1.0973607585391654,0.6651306991368487,0.38028169014084506,1.2636434333233775
25,1,24,1.08,1.0,-0.01,497,1.097559848243598,0.6653473978218787,0.38832997987927564,1.2638966976990678
25,1,24,1.0,1.0,-0.02,497,1.0976107382558589,0.6651947333324639,0.3722334004024145,1.2639094215889748
25,1,24,1.02,1.05,-0.02,497,1.0976511686883623,0.6652787234879836,0.358148893360161,1.263970849560358
25,1,24,1.04,1.1,-0.02,497,1.0978051864387515,0.6654378348309558,0.36016096579476864,1.2641646451464905
25,1,24,1.1,1.05,-0.01,497,1.09784231229771,0.6656137920026445,0.3843058350100604,1.264245760298371
25,1,24,1.02,1.0,-0.02,497,1.098394643758838,0.6656877869766133,0.358148893360161,1.2648165905029916
25,1,24,1.08,0.95,-0.01,497,1.0984092246801964,0.6658279571974175,0.38832997987927564,1.2648662139795508
25,1,24,1.0,0.95,-0.02,497,1.0984741321666665,0.6656721680603419,0.3722334004024145,1.2648921741817518
25,1,24,1.04,1.05,-0.02,497,1.0984590083261996,0.6657972005662897,0.36016096579476864,1.264908308467772
25,1,24,1.1,1.0,-0.01,497,1.0986007993634852,0.6660477351014533,0.3843058350100604,1.2651127331388485
25,1,24,1.06,1.1,-0.02,497,1.0986250488003395,0.6659722962420569,0.3702213279678068,1.2651181228608537
25,1,24,1.04,1.0,-0.02,497,1.0992482219603472,0.6662316905274324,0.36016096579476864,1.2658061445922053
25,1,24,1.02,0.95,-0.02,497,1.0993006513930361,0.6661868922444839,0.358148893360161,1.2658473744541572
25,1,24,1.06,1.05,-0.02,497,1.0993259961503143,0.6663593676503873,0.3702213279678068,1.2659158380629112
25,1,24,1.08,1.1,-0.02,497,1.0994953209242397,0.6665443975710728,0.3782696177062374,1.266131420317008
25,1,24,1.1,0.95,-0.01,497,1.0995239090539386,0.6665750508878449,0.3843058350100604,1.2661676717758998
25,1,24,1.06,1.0,-0.02,497,1.100167713275535,0.6668242948912345,0.3702213279678068,1.2668737869983435
25,1,24,1.04,0.95,-0.02,497,1.1002051498346674,0.6667585186264205,0.36016096579476864,1.2668947794912726
25,1,24,1.08,1.05,-0.02,497,1.100248938703322,0.6669633403526511,0.3782696177062374,1.2669897737914848
25,1,24,1.1,1.1,-0.02,497,1.100413279728467,0.6671524880817402,0.38832997987927564,1.267201401748902
25,1,24,1.08,1.0,-0.02,497,1.1011495906105853,0.6674635381959779,0.3782696177062374,1.2680154751595798
25,1,24,1.06,0.95,-0.02,497,1.101183459526856,0.6673846942780245,0.3702213279678068,1.268029633096362
25,1,24,1.1,1.05,-0.02,497,1.1012248389161685,0.6676073145081779,0.38832997987927564,1.268126667543213
25,1,24,1.1,1.0,-0.02,497,1.1021905417304727,0.6681474418961539,0.38832997987927564,1.2692274022045111
25,1,24,1.08,0.95,-0.02,497,1.1022316674937358,0.6680631555865586,0.3782696177062374,1.2692474563903755
25,1,24,1.1,0.95,-0.02,497,1.1033460965911812,0.6687917247698373,0.38832997987927564,1.2705440277836406
26,1,25,1.0,1.05,0.02,517,1.0822612896628585,0.6552310208187165,0.40618955512572535,1.2460690448675376
26,1,25,1.0,1.0,0.02,517,1.0823007543623733,0.6552112527809065,0.40618955512572535,1.2461035675576
26,1,25,1.0,1.1,0.02,517,1.0822945181570762,0.655292485320098,0.40618955512572535,1.2461176394871007
26,1,25,1.0,0.95,0.02,517,1.0824364466084617,0.6552467982101939,0.40618955512572535,1.2462481461610102
26,1,25,1.02,1.05,0.02,517,1.083103972487474,0.6558108392544171,0.4081237911025145,1.2470566823010782
26,1,25,1.02,1.1,0.02,517,1.0830983801418474,0.655848150701,0.4081237911025145,1.2470604178170974
26,1,25,1.02,1.0,0.02,517,1.0831859696053674,0.655816960598105,0.4081237911025145,1.2471402097548936
26,1,25,1.02,0.95,0.02,517,1.0833684329668687,0.6558802448111711,0.4081237911025145,1.2473384941696615
26,1,25,1.0,1.05,0.01,517,1.0835460147431712,0.6560454540920783,0.40618955512572535,1.2475573782661908
26,1,25,1.0,1.1,0.01,517,1.083562288491693,0.6560964776640821,0.40618955512572535,1.2475864079077135
26,1,25,1.0,1.0,0.01,517,1.083599892715295,0.6560347387659119,0.40618955512572535,1.247608577406773
26,1,25,1.0,0.95,0.01,517,1.0837463996941548,0.6560774005891059,0.40618955512572535,1.2477657498414312
26,1,25,1.04,1.1,0.02,517,1.083956762786635,0.6564436742897477,0.4119922630560928,1.248067681359072
26,1,25,1.04,1.05,0.02,517,1.0840072355309718,0.6564349720020086,0.4119922630560928,1.248115978531474
26,1,25,1.04,1.0,0.02,517,1.0841387923340808,0.6564721527255531,0.4119922630560928,1.248256830515469
26,1,25,1.04,0.95,0.02,517,1.084376233640357,0.656569215230787,0.4119922630560928,1.2485185374480539
26,1,25,1.02,1.1,0.01,517,1.0843655639552232,0.6566505034547263,0.4119922630560928,1.248528189818905
26,1,25,1.02,1.05,0.01,517,1.0843883599897501,0.6566240818364439,0.4119922630560928,1.2485443804488612
26,1,25,1.02,1.0,0.01,517,1.084485107958289,0.6566398709708525,0.4119922630560928,1.2486450757010021
26,1,25,1.02,0.95,0.01,517,1.0846788428557097,0.6567111093760342,0.4119922630560928,1.2488566201997182
26,1,25,1.06,1.1,0.02,517,1.0848666417813888,0.6570772777713645,0.40618955512572535,1.2491359612242299
26,1,25,1.06,1.05,0.02,517,1.0849677501689048,0.657101479340058,0.40618955512572535,1.2492431200039193
26,1,25,1.06,1.0,0.02,517,1.085155544409629,0.6571747073084346,0.40618955512572535,1.2494492212367376
26,1,25,1.04,1.1,0.01,517,1.0852233687571002,0.6572443559534712,0.41005802707930367,1.2495344577454681
26,1,25,1.04,1.05,0.01,517,1.0852912903874827,0.6572469762692397,0.41005802707930367,1.2496030344547926
26,1,25,1.0,1.1,0.0,517,1.085391532688523,0.6572370787726552,0.39264990328820115,1.249700802381687
26,1,25,1.0,1.05,0.0,517,1.0854452474216216,0.6572262152686846,0.39264990328820115,1.2497518012387927
26,1,25,1.04,1.0,0.01,517,1.0854379306870026,0.6572944193660067,0.41005802707930367,1.2497615355285043
26,1,25,1.06,0.95,0.02,517,1.0854557665501343,0.6573113813256646,0.40618955512572535,1.2497836118815504
26,1,25,1.0,1.0,0.0,517,1.0855743358477494,0.6572582247509171,0.39264990328820115,1.2498888920354787
26,1,25,1.04,0.95,0.01,517,1.0856870938521042,0.6574002476914933,0.41005802707930367,1.2500371557749774
26,1,25,1.0,0.95,0.0,517,1.0858017940302171,0.6573463305059336,0.39264990328820115,1.2501383766567005
26,1,25,1.08,1.1,0.02,517,1.0858251837014379,0.6577472628480276,0.40425531914893614,1.2502619994134447
26,1,25,1.08,1.05,0.02,517,1.0859823960175583,0.6578085049858439,0.40425531914893614,1.2504345222640192
26,1,25,1.06,1.1,0.01,517,1.0861326783794298,0.6578762588383001,0.390715667311412,1.2506017430890048
26,1,25,1.02,1.1,0.0,517,1.0861945393472723,0.6577856375628034,0.402321083172147,1.250640948737973
26,1,25,1.08,1.0,0.02,517,1.0862327755418613,0.657922588949365,0.40425531914893614,1.2507134227792025
26,1,25,1.06,1.05,0.01,517,1.0862514772001035,0.6579122001455531,0.390715667311412,1.2507295272364918
26,1,25,1.02,1.05,0.0,517,1.0862874367509319,0.6577991589645136,0.402321083172147,1.2507372264920602
26,1,25,1.02,1.0,0.0,517,1.0864595510907435,0.6578574820193758,0.402321083172147,1.2509239215955874
26,1,25,1.06,1.0,0.01,517,1.0864546827625507,0.6579962651169796,0.390715667311412,1.2509537490417957
26,1,25,1.08,0.95,0.02,517,1.0866031997002268,0.6581045036974614,0.40425531914893614,1.2511293256245921
26,1,25,1.02,0.95,0.0,517,1.0867344519070872,0.6579740198558438,0.402321083172147,1.251227956871048
26,1,25,1.06,0.95,0.01,517,1.0867670707304302,0.6581424910070429,0.390715667311412,1.251302693482191
26,1,25,1.1,1.1,0.02,517,1.0868297312912365,0.6584520070275056,0.38684719535783363,1.2514427330481128
26,1,25,1.04,1.1,0.0,517,1.0870520796031173,0.6583740712715993,0.40038684719535783,1.2516455974210172
26,1,25,1.1,1.05,0.02,517,1.0870482449989456,0.6585542719974911,0.38684719535783363,1.2516868129983183
26,1,25,1.08,1.1,0.01,517,1.087090659196902,0.658544515700626,0.3945841392649903,1.2517267881220586
26,1,25,1.04,1.05,0.0,517,1.0871902136826903,0.6584164134230355,0.40038684719535783,1.2517943170384491
26,1,25,1.08,1.05,0.01,517,1.0872657999356277,0.6586178995420704,0.3945841392649903,1.2519202748211453
26,1,25,1.04,1.0,0.0,517,1.0874123738194568,0.6585061932048649,0.40038684719535783,1.252038922120673
26,1,25,1.1,1.0,0.02,517,1.0873672460002528,0.6587138448409112,0.38684719535783363,1.2520457072104807
26,1,25,1.08,1.0,0.01,517,1.0875319138947828,0.6587433757191711,0.3945841392649903,1.2522177578245755
26,1,25,1.04,0.95,0.0,517,1.0877429143033763,0.6586571670577338,0.40038684719535783,1.2524072060678098
26,1,25,1.0,1.1,-0.01,517,1.0877860593446487,0.6587144548999143,0.36750483558994196,1.2524646730696272
26,1,25,1.1,0.95,0.02,517,1.08781493238308,0.65894642822141,0.38684719535783363,1.2525515394384323
26,1,25,1.08,0.95,0.01,517,1.0879149416177354,0.6589356034073186,0.3945841392649903,1.252648842469565
26,1,25,1.0,1.05,-0.01,517,1.0879629348589313,0.65877338777733,0.36750483558994196,1.2526562818032638
26,1,25,1.06,1.1,0.0,517,1.087961128832473,0.6590006031550077,0.39264990328820115,1.252711279621225
26,1,25,1.1,1.1,0.01,517,1.0880946537601939,0.6592475058396897,0.3849129593810445,1.2529065302201163
26,1,25,1.06,1.05,0.0,517,1.0881502494227364,0.6590760412505712,0.39264990328820115,1.2529192597353793
26,1,25,1.0,1.0,-0.01,517,1.088228186420257,0.6588817107359225,0.36750483558994196,1.2529486141042376
26,1,25,1.1,1.05,0.01,517,1.0883313304111941,0.659362299765362,0.3849129593810445,1.2531719053525345
26,1,25,1.06,1.0,0.0,517,1.088429125895005,0.6592022396677539,0.39264990328820115,1.2532296858119434
26,1,25,1.0,0.95,-0.01,517,1.0886069097527016,0.6590535092967297,0.36750483558994196,1.253370287076884
26,1,25,1.02,1.1,-0.01,517,1.0885891142293322,0.6592537193734472,0.3733075435203095,1.2534025440726941
26,1,25,1.1,1.0,0.01,517,1.0886663843531745,0.659533801136194,0.3849129593810445,1.253549834637223
26,1,25,1.02,1.05,-0.01,517,1.0888051495750886,0.6593361543370904,0.3733075435203095,1.2536391881593612
26,1,25,1.06,0.95,0.0,517,1.0888230993344525,0.6593934482034306,0.39264990328820115,1.2536714613853102
26,1,25,1.08,1.1,0.0,517,1.0889188533080671,0.659663536376286,0.39264990328820115,1.2538347374021386
26,1,25,1.02,1.0,-0.01,517,1.0891134016632507,0.6594697937436745,0.3733075435203095,1.2539808500991694
26,1,25,1.1,0.95,0.01,517,1.0891271059266785,0.6597774341234945,0.3849129593810445,1.2540714644575521
26,1,25,1.08,1.05,0.0,517,1.0891644234230697,0.6597761883559441,0.39264990328820115,1.2541084705120558
26,1,25,1.04,1.1,-0.01,517,1.089446702561893,0.6598329866403878,0.3829787234042553,1.25440494922199
26,1,25,1.02,0.95,-0.01,517,1.089539540606465,0.6596688964893194,0.3733075435203095,1.2544567647287947
26,1,25,1.08,1.0,0.0,517,1.0895063570272374,0.6599435890649328,0.39264990328820115,1.2544922542934707
26,1,25,1.04,1.05,-0.01,517,1.0897079518698958,0.659943367397513,0.3829787234042553,1.254693793719274
26,1,25,1.1,1.1,0.0,517,1.0899225954821665,0.6603612498013193,0.3965183752417795,1.2550129079324963
26,1,25,1.08,0.95,0.0,517,1.0899711751939931,0.660180627950102,0.39264990328820115,1.2550163321815186
26,1,25,1.04,1.0,-0.01,517,1.0900662243919643,0.6601074742421279,0.3829787234042553,1.2550930929524964
26,1,25,1.1,1.05,0.0,517,1.090229807446613,0.6605150798603252,0.3965183752417795,1.2553585774116942
26,1,25,1.06,1.1,-0.01,517,1.0903557997149065,0.6604504771223252,0.390715667311412,1.2554684189954877
26,1,25,1.04,0.95,-0.01,517,1.0905479758239471,0.6603398925431462,0.3829787234042553,1.2556329489597338
26,1,25,1.06,1.05,-0.01,517,1.0906680129450763,0.6605930867926554,0.390715667311412,1.2558162846432401
