節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result
第１８節第１日,j2_2025_05311810_今治_徳島,2025-05-31 18:10:00,今治,徳島,0,1,-0.6316,False,0.344,0.255,0.401,D,A,False,D
第１８節第１日,j2_2025_05311903_大分_甲府,2025-05-31 19:03:00,大分,甲府,2,1,-0.0526,False,0.43,0.25,0.32,H,H,True,H
第１８節第２日,j2_2025_06011403_いわき_熊本,2025-06-01 14:03:00,いわき,熊本,5,1,0.6842,True,0.38,0.258,0.362,H,H,True,H
第１９節第１日,j2_2025_06141803_水戸_鳥栖,2025-06-14 18:03:00,水戸,鳥栖,1,0,0.5789,True,0.487,0.24,0.273,H,H,True,H
第１９節第２日,j2_2025_06151403_山口_いわき,2025-06-15 14:03:00,山口,いわき,2,2,-0.2632,False,0.323,0.25,0.426,D,D,True,D
第１９節第２日,j2_2025_06151403_富山_藤枝,2025-06-15 14:03:00,富山,藤枝,0,1,0.2105,True,0.366,0.259,0.375,D,A,False,D
第１９節第２日,j2_2025_06151403_札幌_今治,2025-06-15 14:03:00,札幌,今治,2,2,-0.1579,False,0.253,0.235,0.512,A,D,False,A
第１９節第２日,j2_2025_06151601_山形_仙台,2025-06-15 16:01:00,山形,仙台,3,4,-0.2105,False,0.163,0.213,0.623,A,A,True,A
第１９節第２日,j2_2025_06151703_長崎_大宮,2025-06-15 17:03:00,長崎,大宮,3,3,0.4211,True,0.281,0.242,0.477,A,D,False,A
第１９節第２日,j2_2025_06151703_磐田_愛媛,2025-06-15 17:03:00,磐田,愛媛,4,0,1.0526,True,0.667,0.203,0.13,H,H,True,H
第１９節第２日,j2_2025_06151803_大分_秋田,2025-06-15 18:03:00,大分,秋田,1,2,0.0526,True,0.568,0.225,0.207,H,A,False,H
第１９節第２日,j2_2025_06151833_甲府_熊本,2025-06-15 18:33:00,甲府,熊本,1,1,0.2632,True,0.466,0.244,0.29,H,D,False,H
第１９節第２日,j2_2025_06151903_徳島_千葉,2025-06-15 19:03:00,徳島,千葉,3,3,-0.1053,False,0.253,0.236,0.511,A,D,False,A
第２０節第１日,j2_2025_06211603_いわき_富山,2025-06-21 16:03:00,いわき,富山,3,1,0.5263,True,0.458,0.245,0.297,H,H,True,H
第２０節第１日,j2_2025_06211803_今治_水戸,2025-06-21 18:03:00,今治,水戸,1,2,-0.6842,False,0.237,0.232,0.531,A,A,True,A
第２０節第１日,j2_2025_06211803_愛媛_山口,2025-06-21 18:03:00,愛媛,山口,2,0,-0.3158,False,0.304,0.246,0.449,D,H,False,D
第２０節第１日,j2_2025_06211903_千葉_磐田,2025-06-21 19:03:00,千葉,磐田,0,1,0.3158,True,0.518,0.234,0.248,H,A,False,H
第２０節第１日,j2_2025_06211903_徳島_大分,2025-06-21 19:03:00,徳島,大分,2,0,0.8947,True,0.503,0.237,0.26,H,H,True,H
第２０節第１日,j2_2025_06211903_藤枝_札幌,2025-06-21 19:03:00,藤枝,札幌,1,3,0.0,False,0.345,0.255,0.401,D,A,False,D
第２０節第１日,j2_2025_06211903_大宮_鳥栖,2025-06-21 19:03:00,大宮,鳥栖,0,0,0.3684,True,0.493,0.239,0.269,H,D,False,H
第２０節第２日,j2_2025_06221339_熊本_長崎,2025-06-22 13:39:00,熊本,長崎,1,3,-0.4737,False,0.23,0.23,0.54,A,A,True,A
第２０節第２日,j2_2025_06221405_秋田_山形,2025-06-22 14:05:00,秋田,山形,2,3,-0.2105,False,0.344,0.255,0.401,D,A,False,D
第２０節第２日,j2_2025_06221804_仙台_甲府,2025-06-22 18:04:00,仙台,甲府,0,0,0.3158,True,0.564,0.226,0.21,H,D,False,H
第２１節第１日,j2_2025_06281404_札幌_熊本,2025-06-28 14:04:00,札幌,熊本,3,2,0.7368,True,0.501,0.237,0.261,H,H,True,H
第２１節第１日,j2_2025_06281803_水戸_徳島,2025-06-28 18:03:00,水戸,徳島,1,1,0.1579,True,0.456,0.245,0.298,H,D,False,H
第２１節第１日,j2_2025_06281803_富山_千葉,2025-06-28 18:03:00,富山,千葉,1,0,-0.7895,False,0.101,0.192,0.707,A,H,False,A
第２１節第１日,j2_2025_06281834_甲府_愛媛,2025-06-28 18:34:00,甲府,愛媛,0,0,0.2632,True,0.545,0.229,0.225,H,D,False,H
第２１節第１日,j2_2025_06281903_鳥栖_いわき,2025-06-28 19:03:00,鳥栖,いわき,1,0,0.2632,True,0.531,0.232,0.237,H,H,True,H
第２１節第１日,j2_2025_06281903_大分_大宮,2025-06-28 19:03:00,大分,大宮,0,0,-0.4211,False,0.232,0.231,0.537,A,D,False,A
第２１節第１日,j2_2025_06281903_藤枝_今治,2025-06-28 19:03:00,藤枝,今治,0,0,-0.4211,False,0.242,0.233,0.524,A,D,False,A
第２１節第１日,j2_2025_06281903_山口_秋田,2025-06-28 19:03:00,山口,秋田,1,1,0.0526,True,0.376,0.259,0.365,D,D,True,D
第２１節第１日,j2_2025_06281903_山形_長崎,2025-06-28 19:03:00,山形,長崎,1,2,-0.1579,False,0.228,0.23,0.542,A,A,True,A
第２１節第１日,j2_2025_06281933_磐田_仙台,2025-06-28 19:33:00,磐田,仙台,0,1,0.1579,True,0.329,0.252,0.419,D,A,False,D
第２２節第１日,j2_2025_07051403_札幌_山口,2025-07-05 14:03:00,札幌,山口,1,0,0.8421,True,0.541,0.23,0.229,H,H,True,H
第２２節第１日,j2_2025_07051803_長崎_大分,2025-07-05 18:03:00,長崎,大分,1,0,1.2632,True,0.513,0.235,0.252,H,H,True,H
第２２節第１日,j2_2025_07051803_秋田_水戸,2025-07-05 18:03:00,秋田,水戸,0,2,-0.6842,False,0.105,0.194,0.701,A,A,True,A
第２２節第１日,j2_2025_07051903_千葉_鳥栖,2025-07-05 19:03:00,千葉,鳥栖,0,2,0.5263,True,0.479,0.241,0.28,D,A,False,D
第２２節第１日,j2_2025_07051903_今治_甲府,2025-07-05 19:03:00,今治,甲府,2,4,-0.1579,False,0.393,0.256,0.351,D,A,False,D
第２２節第１日,j2_2025_07051903_徳島_藤枝,2025-07-05 19:03:00,徳島,藤枝,0,2,0.8947,True,0.632,0.212,0.157,H,A,False,H
第２２節第１日,j2_2025_07051903_仙台_富山,2025-07-05 19:03:00,仙台,富山,0,1,0.6316,True,0.692,0.197,0.112,H,A,False,H
第２２節第１日,j2_2025_07051903_大宮_いわき,2025-07-05 19:03:00,大宮,いわき,1,2,0.2105,True,0.602,0.218,0.18,H,A,False,H
第２２節第２日,j2_2025_07061803_熊本_磐田,2025-07-06 18:03:00,熊本,磐田,2,0,-0.3684,False,0.166,0.214,0.62,A,H,False,A
第２２節第２日,j2_2025_07061903_愛媛_山形,2025-07-06 19:03:00,愛媛,山形,1,3,-0.9474,False,0.291,0.244,0.465,A,A,True,A
第２３節第１日,j2_2025_07121803_いわき_長崎,2025-07-12 18:03:00,いわき,長崎,1,1,-0.1579,False,0.245,0.234,0.521,A,D,False,A
第２３節第１日,j2_2025_07121803_水戸_富山,2025-07-12 18:03:00,水戸,富山,3,0,0.9474,True,0.714,0.19,0.096,H,H,True,H
第２３節第１日,j2_2025_07121803_秋田_熊本,2025-07-12 18:03:00,秋田,熊本,3,2,0.3158,True,0.385,0.257,0.358,D,H,False,D
第２３節第１日,j2_2025_07121808_今治_愛媛,2025-07-12 18:08:00,今治,愛媛,1,0,0.3158,True,0.549,0.229,0.222,H,H,True,H
第２３節第１日,j2_2025_07121834_甲府_大宮,2025-07-12 18:34:00,甲府,大宮,1,0,-0.5789,False,0.238,0.232,0.53,A,H,False,A
第２３節第１日,j2_2025_07121903_山口_徳島,2025-07-12 19:03:00,山口,徳島,0,0,-0.5263,False,0.145,0.208,0.647,A,D,False,A
第２３節第１日,j2_2025_07121903_藤枝_仙台,2025-07-12 19:03:00,藤枝,仙台,1,1,-0.4211,False,0.17,0.215,0.614,A,D,False,A
第２３節第１日,j2_2025_07121903_鳥栖_大分,2025-07-12 19:03:00,鳥栖,大分,2,1,0.9474,True,0.527,0.233,0.24,H,H,True,H
第２３節第１日,j2_2025_07121903_山形_千葉,2025-07-12 19:03:00,山形,千葉,0,1,-0.3158,False,0.18,0.218,0.602,A,A,True,A
第２３節第１日,j2_2025_07121933_磐田_札幌,2025-07-12 19:33:00,磐田,札幌,5,1,0.5789,True,0.504,0.237,0.259,D,H,False,D
第２４節第１日,j2_2025_08021404_札幌_鳥栖,2025-08-02 14:04:00,札幌,鳥栖,1,0,0.2105,True,0.288,0.243,0.468,A,H,False,A
第２４節第１日,j2_2025_08021804_富山_大宮,2025-08-02 18:04:00,富山,大宮,0,2,-0.6316,False,0.169,0.215,0.615,A,A,True,A
第２４節第１日,j2_2025_08021804_長崎_仙台,2025-08-02 18:04:00,長崎,仙台,0,0,0.3684,True,0.342,0.254,0.404,D,D,True,D
第２４節第１日,j2_2025_08021833_甲府_山形,2025-08-02 18:33:00,甲府,山形,1,3,-0.2632,False,0.492,0.239,0.269,H,A,False,H
第２４節第１日,j2_2025_08021903_大分_今治,2025-08-02 19:03:00,大分,今治,0,1,-0.4737,False,0.328,0.251,0.421,D,A,False,D
第２４節第１日,j2_2025_08021903_千葉_いわき,2025-08-02 19:03:00,千葉,いわき,2,2,0.3684,True,0.537,0.231,0.232,H,D,False,H
第２４節第１日,j2_2025_08021903_藤枝_山口,2025-08-02 19:03:00,藤枝,山口,2,2,0.5789,True,0.501,0.237,0.262,H,D,False,H
第２４節第１日,j2_2025_08021904_徳島_愛媛,2025-08-02 19:04:00,徳島,愛媛,1,0,0.8947,True,0.668,0.203,0.129,H,H,True,H
第２４節第１日,j2_2025_08021933_磐田_秋田,2025-08-02 19:33:00,磐田,秋田,1,4,0.6842,True,0.616,0.215,0.169,H,A,False,H
第２４節第２日,j2_2025_08031903_熊本_水戸,2025-08-03 19:03:00,熊本,水戸,2,1,-0.6316,False,0.098,0.191,0.711,A,H,False,A
第２５節第１日,j2_2025_08091803_長崎_札幌,2025-08-09 18:03:00,長崎,札幌,2,1,0.7895,True,0.507,0.236,0.256,H,H,True,H
第２５節第１日,j2_2025_08091803_秋田_藤枝,2025-08-09 18:03:00,秋田,藤枝,0,0,0.3158,True,0.344,0.255,0.401,A,D,False,A
第２５節第１日,j2_2025_08091903_大分_富山,2025-08-09 19:03:00,大分,富山,2,2,0.2632,True,0.469,0.243,0.288,H,D,False,H
第２５節第１日,j2_2025_08091903_今治_熊本,2025-08-09 19:03:00,今治,熊本,3,2,0.3158,True,0.522,0.234,0.244,H,H,True,H
第２５節第１日,j2_2025_08091904_大宮_千葉,2025-08-09 19:04:00,大宮,千葉,0,1,-0.1053,False,0.374,0.259,0.366,D,A,False,D
第２５節第２日,j2_2025_08101804_いわき_磐田,2025-08-10 18:04:00,いわき,磐田,3,1,-0.0526,False,0.283,0.242,0.474,A,H,False,A
第２５節第２日,j2_2025_08101903_愛媛_鳥栖,2025-08-10 19:03:00,愛媛,鳥栖,0,1,-0.9474,False,0.126,0.202,0.672,A,A,True,A
第２５節第２日,j2_2025_08101904_山形_水戸,2025-08-10 19:04:00,山形,水戸,1,2,-0.3158,False,0.131,0.204,0.665,A,A,True,A
第２５節第２日,j2_2025_08101905_仙台_徳島,2025-08-10 19:05:00,仙台,徳島,0,2,-0.1579,False,0.396,0.256,0.348,D,A,False,D
第２５節第３日,j2_2025_08111905_山口_甲府,2025-08-11 19:05:00,山口,甲府,0,1,-0.0526,False,0.237,0.232,0.531,A,A,True,A
第２６節第１日,j2_2025_08161403_札幌_秋田,2025-08-16 14:03:00,札幌,秋田,0,2,0.3684,True,0.495,0.238,0.266,H,A,False,H
第２６節第１日,j2_2025_08161803_水戸_磐田,2025-08-16 18:03:00,水戸,磐田,1,3,0.3684,True,0.553,0.228,0.219,H,A,False,H
第２６節第１日,j2_2025_08161803_富山_今治,2025-08-16 18:03:00,富山,今治,1,2,-0.6842,False,0.22,0.228,0.552,A,A,True,A
第２６節第１日,j2_2025_08161903_熊本_藤枝,2025-08-16 19:03:00,熊本,藤枝,2,1,0.3684,True,0.336,0.253,0.411,D,H,False,D
第２６節第１日,j2_2025_08161903_千葉_徳島,2025-08-16 19:03:00,千葉,徳島,1,0,0.1053,True,0.356,0.257,0.387,D,H,False,D
第２６節第１日,j2_2025_08161903_山口_仙台,2025-08-16 19:03:00,山口,仙台,2,2,-0.4737,False,0.145,0.208,0.647,A,D,False,A
第２６節第１日,j2_2025_08161903_山形_いわき,2025-08-16 19:03:00,山形,いわき,1,0,0.0,False,0.304,0.246,0.45,A,H,False,A
第２６節第２日,j2_2025_08171833_甲府_大分,2025-08-17 18:33:00,甲府,大分,2,0,0.2632,True,0.461,0.244,0.294,H,H,True,H
第２６節第２日,j2_2025_08171903_愛媛_大宮,2025-08-17 19:03:00,愛媛,大宮,0,3,-1.2632,False,0.122,0.2,0.678,A,A,True,A
第２６節第２日,j2_2025_08171904_鳥栖_長崎,2025-08-17 19:04:00,鳥栖,長崎,1,2,0.1053,True,0.381,0.258,0.361,D,A,False,D
第２７節第１日,j2_2025_08231803_いわき_大分,2025-08-23 18:03:00,いわき,大分,4,0,0.6842,True,0.461,0.244,0.294,D,H,False,D
第２７節第１日,j2_2025_08231803_秋田_今治,2025-08-23 18:03:00,秋田,今治,1,2,-0.5789,False,0.247,0.234,0.519,A,A,True,A
第２７節第１日,j2_2025_08231833_甲府_札幌,2025-08-23 18:33:00,甲府,札幌,1,2,-0.2105,False,0.397,0.255,0.347,D,A,False,D
第２７節第１日,j2_2025_08231903_徳島_山形,2025-08-23 19:03:00,徳島,山形,1,0,0.3684,True,0.581,0.222,0.197,H,H,True,H
第２７節第１日,j2_2025_08231903_鳥栖_水戸,2025-08-23 19:03:00,鳥栖,水戸,2,2,-0.0526,False,0.289,0.243,0.467,A,D,False,A
第２７節第１日,j2_2025_08231903_大宮_熊本,2025-08-23 19:03:00,大宮,熊本,1,0,0.8947,True,0.601,0.218,0.181,H,H,True,H
第２７節第１日,j2_2025_08231904_藤枝_愛媛,2025-08-23 19:04:00,藤枝,愛媛,4,1,0.4737,True,0.532,0.232,0.237,H,H,True,H
第２７節第１日,j2_2025_08231933_磐田_富山,2025-08-23 19:33:00,磐田,富山,2,0,0.8947,True,0.593,0.22,0.187,H,H,True,H
第２７節第２日,j2_2025_08241803_長崎_山口,2025-08-24 18:03:00,長崎,山口,1,0,1.3684,True,0.685,0.199,0.117,H,H,True,H
第２７節第２日,j2_2025_08241904_仙台_千葉,2025-08-24 19:04:00,仙台,千葉,1,0,-0.2105,False,0.359,0.258,0.383,A,H,False,A
第２８節第１日,j2_2025_08301405_札幌_大宮,2025-08-30 14:05:00,札幌,大宮,1,0,-0.1053,False,0.295,0.245,0.46,A,H,False,A
第２８節第１日,j2_2025_08301803_水戸_山口,2025-08-30 18:03:00,水戸,山口,2,2,1.2105,True,0.714,0.19,0.096,H,D,False,H
第２８節第１日,j2_2025_08301833_富山_熊本,2025-08-30 18:33:00,富山,熊本,0,1,0.2105,True,0.358,0.257,0.385,D,A,False,D
第２８節第１日,j2_2025_08301903_今治_いわき,2025-08-30 19:03:00,今治,いわき,0,2,-0.3684,False,0.413,0.253,0.334,D,A,False,D
第２８節第１日,j2_2025_08301903_千葉_甲府,2025-08-30 19:03:00,千葉,甲府,2,1,0.5789,True,0.49,0.239,0.271,H,H,True,H
第２８節第１日,j2_2025_08301903_山形_鳥栖,2025-08-30 19:03:00,山形,鳥栖,3,2,0.1579,True,0.243,0.233,0.524,A,H,False,A
第２８節第１日,j2_2025_08301903_徳島_秋田,2025-08-30 19:03:00,徳島,秋田,1,1,0.5263,True,0.582,0.222,0.196,H,D,False,H
第２８節第２日,j2_2025_08311803_長崎_藤枝,2025-08-31 18:03:00,長崎,藤枝,2,1,1.2632,True,0.628,0.212,0.16,H,H,True,H
第２８節第２日,j2_2025_08311903_大分_磐田,2025-08-31 19:03:00,大分,磐田,0,0,-0.3158,False,0.24,0.233,0.527,D,D,True,D
第２８節第２日,j2_2025_08311903_愛媛_仙台,2025-08-31 19:03:00,愛媛,仙台,1,1,-1.3158,False,0.096,0.19,0.714,A,D,False,A
第２９節第１日,j2_2025_09131403_札幌_いわき,2025-09-13 14:03:00,札幌,いわき,1,5,0.0526,True,0.383,0.258,0.359,D,A,False,D
第２９節第１日,j2_2025_09131804_藤枝_大分,2025-09-13 18:04:00,藤枝,大分,1,1,0.4737,True,0.424,0.251,0.325,H,D,False,H
第２９節第１日,j2_2025_09131805_仙台_水戸,2025-09-13 18:05:00,仙台,水戸,1,1,-0.2105,False,0.312,0.248,0.44,A,D,False,A
第２９節第１日,j2_2025_09131836_甲府_鳥栖,2025-09-13 18:36:00,甲府,鳥栖,2,3,-0.2632,False,0.305,0.247,0.448,A,A,True,A
第２９節第１日,j2_2025_09131905_磐田_今治,2025-09-13 19:05:00,磐田,今治,1,0,0.1579,True,0.393,0.256,0.351,D,H,False,D
第２９節第１日,j2_2025_09131907_大宮_長崎,2025-09-13 19:07:00,大宮,長崎,1,2,0.0526,True,0.314,0.248,0.438,A,A,True,A
第２９節第２日,j2_2025_09141903_山形_富山,2025-09-14 19:03:00,山形,富山,3,0,0.5263,True,0.491,0.239,0.27,D,H,False,D
第２９節第２日,j2_2025_09141903_秋田_愛媛,2025-09-14 19:03:00,秋田,愛媛,3,2,0.3158,True,0.53,0.232,0.238,H,H,True,H
第２９節第２日,j2_2025_09141903_山口_千葉,2025-09-14 19:03:00,山口,千葉,2,1,-0.5789,False,0.153,0.21,0.637,A,H,False,A
第２９節第３日,j2_2025_09151905_熊本_徳島,2025-09-15 19:05:00,熊本,徳島,2,1,-0.5789,False,0.185,0.219,0.596,A,H,False,A
第３０節第１日,j2_2025_09201358_藤枝_磐田,2025-09-20 13:58:00,藤枝,磐田,2,1,-0.2632,False,0.243,0.233,0.523,A,H,False,A
第３０節第１日,j2_2025_09201803_長崎_富山,2025-09-20 18:03:00,長崎,富山,1,1,1.1053,True,0.71,0.191,0.099,H,D,False,H
第３０節第１日,j2_2025_09201803_いわき_水戸,2025-09-20 18:03:00,いわき,水戸,0,0,-0.3158,False,0.248,0.234,0.518,A,D,False,A
第３０節第１日,j2_2025_09201803_仙台_山形,2025-09-20 18:03:00,仙台,山形,3,1,0.2632,True,0.538,0.231,0.231,H,H,True,H
第３０節第１日,j2_2025_09201833_甲府_秋田,2025-09-20 18:33:00,甲府,秋田,1,1,-0.1053,False,0.41,0.253,0.337,D,D,True,D
第３０節第１日,j2_2025_09201903_大分_山口,2025-09-20 19:03:00,大分,山口,1,0,0.5263,True,0.443,0.248,0.31,H,H,True,H
第３０節第１日,j2_2025_09201903_大宮_今治,2025-09-20 19:03:00,大宮,今治,2,3,0.0,False,0.39,0.256,0.353,D,A,False,D
第３０節第１日,j2_2025_09201903_愛媛_千葉,2025-09-20 19:03:00,愛媛,千葉,0,1,-1.4211,False,0.097,0.191,0.713,A,A,True,A
第３０節第１日,j2_2025_09201903_徳島_札幌,2025-09-20 19:03:00,徳島,札幌,1,2,0.4211,True,0.481,0.241,0.278,H,A,False,H
第３０節第１日,j2_2025_09201903_鳥栖_熊本,2025-09-20 19:03:00,鳥栖,熊本,4,2,0.9474,True,0.571,0.224,0.205,H,H,True,H
第３１節第１日,j2_2025_09271404_札幌_仙台,2025-09-27 14:04:00,札幌,仙台,0,3,-0.1579,False,0.29,0.243,0.467,A,A,True,A
第３１節第１日,j2_2025_09271803_千葉_熊本,2025-09-27 18:03:00,千葉,熊本,2,2,1.0526,True,0.592,0.22,0.188,H,D,False,H
第３１節第１日,j2_2025_09271803_いわき_甲府,2025-09-27 18:03:00,いわき,甲府,2,3,0.2105,True,0.44,0.248,0.312,H,A,False,H
第３１節第１日,j2_2025_09271803_山形_山口,2025-09-27 18:03:00,山形,山口,2,1,0.7895,True,0.494,0.239,0.267,H,H,True,H
第３１節第１日,j2_2025_09271903_大分_愛媛,2025-09-27 19:03:00,大分,愛媛,0,3,0.4211,True,0.54,0.23,0.23,H,A,False,H
第３１節第１日,j2_2025_09271903_今治_鳥栖,2025-09-27 19:03:00,今治,鳥栖,1,1,-0.2105,False,0.324,0.251,0.426,D,D,True,D
第３１節第１日,j2_2025_09271903_磐田_大宮,2025-09-27 19:03:00,磐田,大宮,3,4,0.2105,True,0.412,0.253,0.335,D,A,False,D
第３１節第２日,j2_2025_09281304_秋田_長崎,2025-09-28 13:04:00,秋田,長崎,0,0,-0.5263,False,0.183,0.219,0.599,D,D,True,D
第３１節第２日,j2_2025_09281403_水戸_藤枝,2025-09-28 14:03:00,水戸,藤枝,2,0,1.1053,True,0.63,0.212,0.158,H,H,True,H
第３１節第２日,j2_2025_09281503_富山_徳島,2025-09-28 15:03:00,富山,徳島,1,3,-0.7368,False,0.158,0.212,0.631,A,A,True,A
第３２節第１日,j2_2025_10041403_千葉_長崎,2025-10-04 14:03:00,千葉,長崎,0,2,0.2105,True,0.327,0.251,0.422,D,A,False,D
第３２節第１日,j2_2025_10041403_藤枝_富山,2025-10-04 14:03:00,藤枝,富山,0,1,0.3158,True,0.507,0.236,0.257,H,A,False,H
第３２節第１日,j2_2025_10041405_札幌_山形,2025-10-04 14:05:00,札幌,山形,1,2,0.2105,True,0.443,0.248,0.309,H,A,False,H
第３２節第１日,j2_2025_10041503_仙台_大宮,2025-10-04 15:03:00,仙台,大宮,1,2,-0.0526,False,0.448,0.247,0.305,H,A,False,H
第３２節第１日,j2_2025_10041604_甲府_磐田,2025-10-04 16:04:00,甲府,磐田,0,1,-0.4737,False,0.302,0.246,0.453,A,A,True,A
第３２節第２日,j2_2025_10051403_秋田_大分,2025-10-05 14:03:00,秋田,大分,0,0,0.3158,True,0.442,0.248,0.31,H,D,False,H
第３２節第２日,j2_2025_10051403_山口_鳥栖,2025-10-05 14:03:00,山口,鳥栖,1,2,-0.1053,False,0.196,0.222,0.582,A,A,True,A
第３２節第２日,j2_2025_10051405_徳島_今治,2025-10-05 14:05:00,徳島,今治,1,0,0.0,False,0.389,0.257,0.354,D,H,False,D
第３２節第２日,j2_2025_10051503_熊本_いわき,2025-10-05 15:03:00,熊本,いわき,0,2,-0.3158,False,0.281,0.242,0.478,A,A,True,A
第３２節第２日,j2_2025_10051603_愛媛_水戸,2025-10-05 16:03:00,愛媛,水戸,1,3,-1.4211,False,0.077,0.181,0.741,A,A,True,A
第３３節第１日,j2_2025_10181403_鳥栖_秋田,2025-10-18 14:03:00,鳥栖,秋田,1,0,0.5789,True,0.542,0.23,0.228,H,H,True,H
第３３節第１日,j2_2025_10181403_いわき_愛媛,2025-10-18 14:03:00,いわき,愛媛,2,1,0.6842,True,0.634,0.211,0.155,H,H,True,H
第３３節第１日,j2_2025_10181403_大宮_藤枝,2025-10-18 14:03:00,大宮,藤枝,1,0,0.8947,True,0.554,0.228,0.218,H,H,True,H
第３３節第１日,j2_2025_10181703_磐田_徳島,2025-10-18 17:03:00,磐田,徳島,0,4,0.1053,True,0.355,0.257,0.388,D,A,False,D
第３３節第１日,j2_2025_10181704_長崎_甲府,2025-10-18 17:04:00,長崎,甲府,4,0,0.7895,True,0.592,0.22,0.188,H,H,True,H
第３３節第２日,j2_2025_10191300_富山_札幌,2025-10-19 13:00:00,富山,札幌,0,2,-0.2632,False,0.229,0.23,0.54,A,A,True,A
第３３節第２日,j2_2025_10191303_今治_山口,2025-10-19 13:03:00,今治,山口,1,1,0.4211,True,0.567,0.225,0.208,H,D,False,H
第３３節第２日,j2_2025_10191403_大分_仙台,2025-10-19 14:03:00,大分,仙台,0,0,-0.4737,False,0.187,0.22,0.593,A,D,False,A
第３３節第２日,j2_2025_10191403_山形_熊本,2025-10-19 14:03:00,山形,熊本,1,1,0.6842,True,0.461,0.244,0.295,D,D,True,D
第３３節第２日,j2_2025_10191603_水戸_千葉,2025-10-19 16:03:00,水戸,千葉,0,1,0.1053,True,0.463,0.244,0.293,H,A,False,H
第３４節第１日,j2_2025_10251403_藤枝_甲府,2025-10-25 14:03:00,藤枝,甲府,1,1,0.0,False,0.319,0.25,0.431,A,D,False,A
第３４節第１日,j2_2025_10251703_長崎_今治,2025-10-25 17:03:00,長崎,今治,1,1,0.3684,True,0.538,0.231,0.231,H,D,False,H
第３４節第２日,j2_2025_10261301_山形_大宮,2025-10-26 13:01:00,山形,大宮,2,2,-0.1579,False,0.287,0.243,0.47,A,D,False,A
第３４節第２日,j2_2025_10261305_札幌_水戸,2025-10-26 13:05:00,札幌,水戸,0,1,-0.2632,False,0.239,0.232,0.529,A,A,True,A
第３４節第２日,j2_2025_10261310_徳島_いわき,2025-10-26 13:10:00,徳島,いわき,0,1,0.2105,True,0.432,0.249,0.319,H,A,False,H
第３４節第２日,j2_2025_10261403_山口_富山,2025-10-26 14:03:00,山口,富山,1,0,0.2632,True,0.411,0.253,0.336,D,H,False,D
第３４節第２日,j2_2025_10261403_熊本_大分,2025-10-26 14:03:00,熊本,大分,0,1,0.3684,True,0.418,0.252,0.33,H,A,False,H
第３４節第２日,j2_2025_10261403_秋田_千葉,2025-10-26 14:03:00,秋田,千葉,0,0,-0.6842,False,0.227,0.23,0.544,A,D,False,A
第３４節第２日,j2_2025_10261403_仙台_鳥栖,2025-10-26 14:03:00,仙台,鳥栖,3,2,0.2632,True,0.385,0.258,0.358,D,H,False,D
第３４節第２日,j2_2025_10261603_愛媛_磐田,2025-10-26 16:03:00,愛媛,磐田,1,3,-1.1579,False,0.133,0.204,0.662,A,A,True,A
第３５節第１日,j2_2025_11021403_熊本_山口,2025-11-02 14:03:00,熊本,山口,0,1,0.4737,True,0.45,0.246,0.304,H,A,False,H
第３５節第１日,j2_2025_11021403_磐田_長崎,2025-11-02 14:03:00,磐田,長崎,1,0,0.2105,True,0.272,0.24,0.488,A,H,False,A
第３５節第１日,j2_2025_11021403_今治_仙台,2025-11-02 14:03:00,今治,仙台,3,2,-0.5789,False,0.271,0.239,0.49,A,H,False,A
第３５節第１日,j2_2025_11021403_千葉_札幌,2025-11-02 14:03:00,千葉,札幌,5,2,0.5789,True,0.501,0.237,0.261,H,H,True,H
第３５節第１日,j2_2025_11021403_いわき_藤枝,2025-11-02 14:03:00,いわき,藤枝,3,1,0.6842,True,0.56,0.226,0.213,H,H,True,H
第３５節第１日,j2_2025_11021403_大宮_秋田,2025-11-02 14:03:00,大宮,秋田,5,0,0.5263,True,0.526,0.233,0.241,H,H,True,H
第３５節第１日,j2_2025_11021403_富山_愛媛,2025-11-02 14:03:00,富山,愛媛,1,1,0.2105,True,0.432,0.25,0.319,D,D,True,D
第３５節第１日,j2_2025_11021403_鳥栖_徳島,2025-11-02 14:03:00,鳥栖,徳島,0,0,0.0,False,0.39,0.257,0.353,D,D,True,D
第３５節第１日,j2_2025_11021404_甲府_水戸,2025-11-02 14:04:00,甲府,水戸,0,1,-0.7368,False,0.192,0.221,0.586,A,A,True,A
第３５節第１日,j2_2025_11021433_大分_山形,2025-11-02 14:33:00,大分,山形,1,2,-0.1053,False,0.316,0.249,0.435,A,A,True,A
第３６節第１日,j2_2025_11081405_札幌_大分,2025-11-08 14:05:00,札幌,大分,3,1,0.7368,True,0.484,0.24,0.275,H,H,True,H
第３６節第１日,j2_2025_11081433_愛媛_長崎,2025-11-08 14:33:00,愛媛,長崎,0,4,-1.2632,False,0.076,0.181,0.744,A,A,True,A
第３６節第２日,j2_2025_11091303_富山_鳥栖,2025-11-09 13:03:00,富山,鳥栖,3,1,-0.3158,False,0.15,0.21,0.64,A,H,False,A
第３６節第２日,j2_2025_11091303_仙台_熊本,2025-11-09 13:03:00,仙台,熊本,2,0,0.7895,True,0.61,0.216,0.174,H,H,True,H
