snapshot_date,asof_date,league,season,team_name,team_key,flab_expected_against_goals,flab_expected_against_xg,flab_chance_allowed_shot_conversion,flab_chance_allowed_build_rate,flab_possession_rate,flab_possession_attack_cbp,flab_agi_score,flab_agi_goals,flab_agi_shots,flab_agi_rank,flab_kagi_score,flab_kagi_goals_against,flab_kagi_shots_against,flab_kagi_rank,flab_cbp_cross_points,flab_cbp_cross_per_game,flab_cbp_cross_last5,flab_cbp_goal_points,flab_cbp_goal_per_game,flab_cbp_goal_last5,flab_expected_for_xg,flab_expected_for_goals,flab_expected_for_diff,flab_expected_for_rank,flab_expected_against_diff,flab_expected_against_rank,flab_cbp_shot_points,flab_cbp_shot_per_game,flab_cbp_shot_last5,flab_cbp_save_points,flab_cbp_save_per_game,flab_cbp_save_last5,flab_chance_attack_count,flab_chance_shots,flab_chance_build_rate,flab_chance_goals,flab_chance_shot_conversion,flab_chance_allowed_attack_count,flab_chance_allowed_shots,flab_chance_allowed_goals,flab_cbp_dribble_points,flab_cbp_dribble_per_game,flab_cbp_dribble_last5,flab_cbp_pass_points,flab_cbp_pass_per_game,flab_cbp_pass_last5,flab_cbp_gain_points,flab_cbp_gain_per_game,flab_cbp_gain_last5,flab_cbp_defense_points,flab_cbp_defense_per_game,flab_cbp_defense_last5,flab_cbp_attack_points,flab_cbp_attack_per_game,flab_cbp_attack_last5
20260827,20260824,j1,2026,FC東京,FC東京,2.33,1.435,10.0,11.7,50.6578,16.6,50.7,1.67,15.67,11.0,53.8,2.33,11.67,11.0,5.71,1.9,5.71,14.83,4.94,14.83,1.818,1.67,-0.148,11.0,0.895,11.0,26.17,8.72,26.17,0.32,0.11,0.32,110.0,(12位),15.7,(5位),14.2,116.7,(19位),(6位),5.11,1.7,5.11,38.91,12.97,38.91,244.59,81.53,244.59,45.42,15.14,45.42,49.73,16.58,49.73
20260827,20260824,j1,2026,水戸,水戸,1.33,1.496,13.5,13.7,42.6529,12.5,44.4,1.67,15.67,7.0,47.6,1.33,13.67,7.0,4.03,1.34,4.03,12.45,4.15,12.45,1.978,1.67,-0.308,7.0,-0.166,7.0,22.62,7.54,22.62,1.46,0.49,1.46,100.3,(19位),15.7,(5位),15.6,101.3,(2位),(9位),3.31,1.1,3.31,30.07,10.02,30.07,212.87,70.96,212.87,45.66,15.22,45.66,37.42,12.47,37.42
20260827,20260824,j1,2026,川崎Ｆ,川崎Ｆ,1.33,1.525,12.7,14.3,56.0889,19.2,56.8,1.33,17.33,13.0,47.9,1.33,14.33,13.0,6.64,2.21,6.64,9.22,3.07,9.22,1.563,1.33,-0.233,13.0,-0.195,13.0,26.47,8.82,26.47,1.63,0.54,1.63,114.3,(6位),17.3,(3位),15.2,113.0,(12位),(14位),6.35,2.12,6.35,44.46,14.82,44.46,224.71,74.9,224.71,37.21,12.4,37.21,57.45,19.15,57.45
20260827,20260824,j1,2026,名古屋,名古屋,1.33,1.58,12.8,14.0,56.3448,18.5,54.2,1.33,16.67,13.0,54.8,1.33,14.0,13.0,7.05,2.35,7.05,13.55,4.52,13.55,1.456,1.33,-0.126,13.0,-0.25,13.0,35.27,11.76,35.27,1.71,0.57,1.71,113.3,(7位),16.7,(4位),14.7,109.7,(8位),(12位),4.11,1.37,4.11,44.21,14.74,44.21,267.67,89.22,267.67,35.36,11.79,35.36,55.36,18.45,55.36
20260827,20260824,j1,2026,京都,京都,2.33,1.716,14.7,17.0,51.8454,15.3,51.3,1.33,11.67,18.0,48.4,2.33,17.0,18.0,5.42,1.81,5.42,13.43,4.48,13.43,0.972,1.33,0.358,18.0,0.614,18.0,24.33,8.11,24.33,1.19,0.4,1.19,112.7,(10位),11.7,(13位),10.4,115.7,(16位),(18位),3.31,1.1,3.31,37.12,12.37,37.12,222.88,74.29,222.88,43.81,14.6,43.81,45.85,15.28,45.85
20260827,20260824,j1,2026,横浜FM,横浜FM,1.33,1.774,10.1,12.3,46.5994,11.3,45.0,1.67,9.33,5.0,47.2,1.33,12.33,5.0,5.01,1.67,5.01,13.86,4.62,13.86,0.979,1.67,0.691,5.0,-0.444,5.0,23.63,7.88,23.63,1.24,0.41,1.24,113.3,(7位),9.3,(16位),8.2,121.7,(20位),(7位),3.18,1.06,3.18,25.58,8.53,25.58,246.84,82.28,246.84,45.41,15.14,45.41,33.77,11.26,33.77
20260827,20260824,j1,2026,浦和,浦和,3.67,1.904,14.4,16.0,50.6249,15.2,56.2,1.33,14.67,19.0,44.5,3.67,16.0,19.0,7.0,2.33,7.0,6.3,2.1,6.3,1.666,1.33,-0.336,19.0,1.766,19.0,20.75,6.92,20.75,2.68,0.89,2.68,106.7,(14位),14.7,(9位),13.8,111.3,(10位),(17位),4.31,1.44,4.31,34.18,11.39,34.18,241.57,80.52,241.57,41.67,13.89,41.67,45.49,15.16,45.49
20260827,20260824,j1,2026,Ｃ大阪,Ｃ大阪,1.33,1.995,12.1,14.0,56.1908,12.7,39.5,1.0,8.33,6.0,43.3,1.33,14.0,6.0,3.66,1.22,3.66,12.26,4.09,12.26,0.604,1.0,0.396,6.0,-0.665,6.0,18.25,6.08,18.25,2.21,0.74,2.21,114.7,(5位),8.3,(18位),7.3,116.0,(17位),(12位),3.05,1.02,3.05,31.51,10.5,31.51,228.92,76.31,228.92,45.81,15.27,45.81,38.22,12.74,38.22
20260827,20260824,j1,2026,千葉,千葉,3.0,2.269,18.0,20.0,46.4131,9.9,34.0,0.0,8.0,20.0,43.8,3.0,20.0,20.0,3.48,1.16,3.48,0.0,0.0,0.0,0.55,0.0,-0.55,20.0,0.731,20.0,9.78,3.26,9.78,1.07,0.36,1.07,104.7,(17位),8.0,(19位),7.6,111.0,(9位),(20位),3.01,1.0,3.01,23.29,7.76,23.29,245.43,81.81,245.43,41.73,13.91,41.73,29.78,9.93,29.78
20260827,20260824,j1,2026,Ｇ大阪,Ｇ大阪,2.33,2.358,17.6,18.0,58.8562,16.1,45.7,2.0,13.67,10.0,40.9,2.33,18.0,10.0,3.67,1.22,3.67,21.52,7.17,21.52,1.487,2.0,0.513,10.0,-0.028,10.0,30.22,10.07,30.22,2.4,0.8,2.4,101.7,(18位),13.7,(10位),13.4,102.3,(3位),(19位),4.15,1.38,4.15,40.5,13.5,40.5,157.63,52.54,157.63,35.26,11.75,35.26,48.32,16.11,48.32
