snapshot_date,asof_date,league,season,team_name,team_key,flab_expected_against_goals,flab_expected_against_xg,flab_chance_allowed_shot_conversion,flab_chance_allowed_build_rate,flab_possession_rate,flab_possession_attack_cbp,flab_agi_score,flab_agi_goals,flab_agi_shots,flab_agi_rank,flab_kagi_score,flab_kagi_goals_against,flab_kagi_shots_against,flab_kagi_rank,flab_cbp_cross_points,flab_cbp_cross_per_game,flab_cbp_cross_last5,flab_cbp_goal_points,flab_cbp_goal_per_game,flab_cbp_goal_last5,flab_expected_for_xg,flab_expected_for_goals,flab_expected_for_diff,flab_expected_for_rank,flab_expected_against_diff,flab_expected_against_rank,flab_cbp_shot_points,flab_cbp_shot_per_game,flab_cbp_shot_last5,flab_cbp_save_points,flab_cbp_save_per_game,flab_cbp_save_last5,flab_chance_attack_count,flab_chance_shots,flab_chance_build_rate,flab_chance_goals,flab_chance_shot_conversion,flab_chance_allowed_attack_count,flab_chance_allowed_shots,flab_chance_allowed_goals,flab_cbp_dribble_points,flab_cbp_dribble_per_game,flab_cbp_dribble_last5,flab_cbp_pass_points,flab_cbp_pass_per_game,flab_cbp_pass_last5,flab_cbp_gain_points,flab_cbp_gain_per_game,flab_cbp_gain_last5,flab_cbp_defense_points,flab_cbp_defense_per_game,flab_cbp_defense_last5,flab_cbp_attack_points,flab_cbp_attack_per_game,flab_cbp_attack_last5
20260821,20260818,j2,2026,宮崎,宮崎,1.0,1.255,11.5,14.5,53.9416,14.1,52.3,0.5,13.0,13.0,50.4,1.0,14.5,13.0,3.52,1.76,3.52,3.39,1.7,3.39,1.124,0.5,-0.624,13.0,-0.255,13.0,15.5,7.75,15.5,0.27,0.14,0.27,117.5,(10位),13.0,(11位),11.1,126.0,(16位),(13位),3.46,1.73,3.46,21.29,10.65,21.29,171.08,85.54,171.08,28.14,14.07,28.14,28.27,14.13,28.27
20260821,20260818,j2,2026,山形,山形,0.5,1.327,12.7,14.5,50.0155,18.3,56.7,1.0,16.0,9.0,47.8,0.5,14.5,9.0,5.1,2.55,5.1,4.29,2.14,4.29,1.653,1.0,-0.653,9.0,-0.827,9.0,19.93,9.97,19.93,0.84,0.42,0.84,111.5,(16位),16.0,(5位),14.4,114.0,(9位),(13位),4.91,2.46,4.91,26.63,13.32,26.63,136.62,68.31,136.62,26.15,13.07,26.15,36.64,18.32,36.64
20260821,20260818,j2,2026,札幌,札幌,1.0,1.332,9.4,10.5,52.7535,15.8,39.3,1.5,10.5,8.0,52.8,1.0,10.5,8.0,4.21,2.1,4.21,10.39,5.19,10.39,1.14,1.5,0.36,8.0,-0.332,8.0,13.54,6.77,13.54,2.99,1.5,2.99,120.0,(9位),10.5,(15位),8.8,111.5,(4位),(4位),3.44,1.72,3.44,23.86,11.93,23.86,165.48,82.74,165.48,27.04,13.52,27.04,31.51,15.75,31.51
20260821,20260818,j2,2026,磐田,磐田,2.0,1.445,10.7,12.5,55.2782,14.7,58.6,1.0,14.5,15.0,48.0,2.0,12.5,15.0,2.65,1.32,2.65,3.56,1.78,3.56,1.84,1.0,-0.84,15.0,0.555,15.0,7.36,3.68,7.36,0.27,0.13,0.27,121.0,(8位),14.5,(8位),12.0,117.0,(11位),(9位),1.92,0.96,1.92,24.79,12.39,24.79,153.36,76.68,153.36,26.81,13.41,26.81,29.36,14.68,29.36
20260821,20260818,j2,2026,甲府,甲府,1.5,1.566,13.8,15.0,46.7059,12.4,53.3,0.5,10.5,16.0,52.2,1.5,15.0,16.0,2.38,1.19,2.38,3.38,1.69,3.38,0.811,0.5,-0.311,16.0,-0.066,16.0,12.17,6.08,12.17,0.27,0.13,0.27,109.5,(17位),10.5,(15位),9.6,109.0,(2位),(15位),2.08,1.04,2.08,20.31,10.16,20.31,148.54,74.27,148.54,25.48,12.74,25.48,24.77,12.39,24.77
20260821,20260818,j2,2026,栃木C,栃木C,1.0,1.686,12.2,15.5,49.1537,15.2,55.6,2.5,20.0,6.0,44.5,1.0,15.5,6.0,4.98,2.49,4.98,13.54,6.77,13.54,3.172,2.5,-0.672,6.0,-0.686,6.0,22.61,11.3,22.61,0.63,0.32,0.63,126.5,(4位),20.0,(2位),15.8,127.5,(17位),(16位),3.96,1.98,3.96,21.46,10.73,21.46,177.48,88.74,177.48,32.74,16.37,32.74,30.4,15.2,30.4
20260821,20260818,j2,2026,徳島,徳島,1.0,1.749,14.2,16.0,50.5655,12.4,40.7,0.0,7.0,17.0,51.0,1.0,16.0,17.0,3.54,1.77,3.54,0.0,0.0,0.0,0.716,0.0,-0.716,17.0,-0.749,17.0,10.67,5.33,10.67,2.19,1.09,2.19,109.0,(18位),7.0,(20位),6.4,112.5,(6位),(18位),3.01,1.5,3.01,18.24,9.12,18.24,168.5,84.25,168.5,26.91,13.46,26.91,24.78,12.39,24.78
20260821,20260818,j2,2026,いわき,いわき,1.5,1.754,9.7,11.0,50.8988,12.3,55.4,1.5,13.5,11.0,46.9,1.5,11.0,11.0,4.03,2.02,4.03,10.58,5.29,10.58,0.874,1.5,0.626,11.0,-0.254,11.0,15.35,7.67,15.35,0.15,0.07,0.15,106.0,(19位),13.5,(10位),12.7,113.0,(7位),(6位),1.96,0.98,1.96,18.51,9.26,18.51,148.01,74.0,148.01,26.06,13.03,26.06,24.5,12.25,24.5
20260821,20260818,j2,2026,八戸,八戸,2.5,2.561,11.8,16.0,41.7698,10.6,44.8,1.0,12.5,12.0,38.5,2.5,16.0,12.0,2.67,1.34,2.67,10.64,5.32,10.64,0.788,1.0,0.212,12.0,-0.061,12.0,8.79,4.4,8.79,1.65,0.83,1.65,130.0,(2位),12.5,(12位),9.6,136.0,(20位),(18位),3.0,1.5,3.0,15.55,7.78,15.55,186.31,93.15,186.31,38.11,19.06,38.11,21.22,10.61,21.22
20260821,20260818,j2,2026,秋田,秋田,2.5,2.787,20.6,27.0,39.0062,8.4,52.9,0.5,8.5,19.0,36.7,2.5,27.0,19.0,2.53,1.26,2.53,3.39,1.7,3.39,0.699,0.5,-0.199,19.0,-0.287,19.0,9.16,4.58,9.16,0.59,0.3,0.59,126.5,(4位),8.5,(17位),6.7,131.0,(18位),(20位),1.35,0.68,1.35,12.95,6.47,12.95,170.7,85.35,170.7,31.48,15.74,31.48,16.83,8.41,16.83
