節,match_id,datetime,stadium,home_team,away_team,home_score,away_score
第２５節第１日,j2_2025_08091903_今治_熊本,2025-08-09 19:03:00,アシさと,今治,熊本,3,2
第２５節第１日,j2_2025_08091904_大宮_千葉,2025-08-09 19:04:00,ＮＡＣＫ,大宮,千葉,0,1
第２５節第２日,j2_2025_08101804_いわき_磐田,2025-08-10 18:04:00,ハワスタ,いわき,磐田,3,1
第２５節第２日,j2_2025_08101903_愛媛_鳥栖,2025-08-10 19:03:00,ニンスタ,愛媛,鳥栖,0,1
第２５節第２日,j2_2025_08101904_山形_水戸,2025-08-10 19:04:00,ＮＤスタ,山形,水戸,1,2
第２５節第２日,j2_2025_08101905_仙台_徳島,2025-08-10 19:05:00,ユアスタ,仙台,徳島,0,2
第２５節第３日,j2_2025_08111905_山口_甲府,2025-08-11 19:05:00,みらスタ,山口,甲府,0,1
第２６節第１日,j2_2025_08161403_札幌_秋田,2025-08-16 14:03:00,プレド,札幌,秋田,0,2
第２６節第１日,j2_2025_08161803_水戸_磐田,2025-08-16 18:03:00,Ｋｓスタ,水戸,磐田,1,3
第２６節第１日,j2_2025_08161803_富山_今治,2025-08-16 18:03:00,富山,富山,今治,1,2
第２６節第１日,j2_2025_08161903_熊本_藤枝,2025-08-16 19:03:00,えがおＳ,熊本,藤枝,2,1
第２６節第１日,j2_2025_08161903_千葉_徳島,2025-08-16 19:03:00,フクアリ,千葉,徳島,1,0
第２６節第１日,j2_2025_08161903_山口_仙台,2025-08-16 19:03:00,みらスタ,山口,仙台,2,2
第２６節第１日,j2_2025_08161903_山形_いわき,2025-08-16 19:03:00,ＮＤスタ,山形,いわき,1,0
第２６節第２日,j2_2025_08171833_甲府_大分,2025-08-17 18:33:00,ＪＩＴス,甲府,大分,2,0
第２６節第２日,j2_2025_08171903_愛媛_大宮,2025-08-17 19:03:00,ニンスタ,愛媛,大宮,0,3
第２６節第２日,j2_2025_08171904_鳥栖_長崎,2025-08-17 19:04:00,駅スタ,鳥栖,長崎,1,2
第２７節第１日,j2_2025_08231803_いわき_大分,2025-08-23 18:03:00,ハワスタ,いわき,大分,4,0
第２７節第１日,j2_2025_08231803_秋田_今治,2025-08-23 18:03:00,ソユスタ,秋田,今治,1,2
第２７節第１日,j2_2025_08231833_甲府_札幌,2025-08-23 18:33:00,ＪＩＴス,甲府,札幌,1,2
第２７節第１日,j2_2025_08231903_徳島_山形,2025-08-23 19:03:00,鳴門大塚,徳島,山形,1,0
第２７節第１日,j2_2025_08231903_鳥栖_水戸,2025-08-23 19:03:00,駅スタ,鳥栖,水戸,2,2
第２７節第１日,j2_2025_08231903_大宮_熊本,2025-08-23 19:03:00,ＮＡＣＫ,大宮,熊本,1,0
第２７節第１日,j2_2025_08231904_藤枝_愛媛,2025-08-23 19:04:00,藤枝サ,藤枝,愛媛,4,1
第２７節第１日,j2_2025_08231933_磐田_富山,2025-08-23 19:33:00,ヤマハ,磐田,富山,2,0
第２７節第２日,j2_2025_08241803_長崎_山口,2025-08-24 18:03:00,ピースタ,長崎,山口,1,0
第２７節第２日,j2_2025_08241904_仙台_千葉,2025-08-24 19:04:00,ユアスタ,仙台,千葉,1,0
第２８節第１日,j2_2025_08301405_札幌_大宮,2025-08-30 14:05:00,プレド,札幌,大宮,1,0
第２８節第１日,j2_2025_08301803_水戸_山口,2025-08-30 18:03:00,Ｋｓスタ,水戸,山口,2,2
第２８節第１日,j2_2025_08301833_富山_熊本,2025-08-30 18:33:00,富山,富山,熊本,0,1
第２８節第１日,j2_2025_08301903_今治_いわき,2025-08-30 19:03:00,アシさと,今治,いわき,0,2
第２８節第１日,j2_2025_08301903_千葉_甲府,2025-08-30 19:03:00,フクアリ,千葉,甲府,2,1
第２８節第１日,j2_2025_08301903_山形_鳥栖,2025-08-30 19:03:00,ＮＤスタ,山形,鳥栖,3,2
第２８節第１日,j2_2025_08301903_徳島_秋田,2025-08-30 19:03:00,鳴門大塚,徳島,秋田,1,1
第２８節第２日,j2_2025_08311803_長崎_藤枝,2025-08-31 18:03:00,ピースタ,長崎,藤枝,2,1
第２８節第２日,j2_2025_08311903_大分_磐田,2025-08-31 19:03:00,クラド,大分,磐田,0,0
第２８節第２日,j2_2025_08311903_愛媛_仙台,2025-08-31 19:03:00,ニンスタ,愛媛,仙台,1,1
第２９節第１日,j2_2025_09131403_札幌_いわき,2025-09-13 14:03:00,プレド,札幌,いわき,1,5
第２９節第１日,j2_2025_09131804_藤枝_大分,2025-09-13 18:04:00,藤枝サ,藤枝,大分,1,1
第２９節第１日,j2_2025_09131805_仙台_水戸,2025-09-13 18:05:00,ユアスタ,仙台,水戸,1,1
第２９節第１日,j2_2025_09131836_甲府_鳥栖,2025-09-13 18:36:00,ＪＩＴス,甲府,鳥栖,2,3
第２９節第１日,j2_2025_09131905_磐田_今治,2025-09-13 19:05:00,ヤマハ,磐田,今治,1,0
第２９節第１日,j2_2025_09131907_大宮_長崎,2025-09-13 19:07:00,ＮＡＣＫ,大宮,長崎,1,2
第２９節第２日,j2_2025_09141903_山形_富山,2025-09-14 19:03:00,ＮＤスタ,山形,富山,3,0
第２９節第２日,j2_2025_09141903_秋田_愛媛,2025-09-14 19:03:00,ソユスタ,秋田,愛媛,3,2
第２９節第２日,j2_2025_09141903_山口_千葉,2025-09-14 19:03:00,みらスタ,山口,千葉,2,1
第２９節第３日,j2_2025_09151905_熊本_徳島,2025-09-15 19:05:00,えがおＳ,熊本,徳島,2,1
第３０節第１日,j2_2025_09201358_藤枝_磐田,2025-09-20 13:58:00,藤枝サ,藤枝,磐田,2,1
第３０節第１日,j2_2025_09201803_長崎_富山,2025-09-20 18:03:00,ピースタ,長崎,富山,1,1
第３０節第１日,j2_2025_09201803_いわき_水戸,2025-09-20 18:03:00,ハワスタ,いわき,水戸,0,0
第３０節第１日,j2_2025_09201803_仙台_山形,2025-09-20 18:03:00,ユアスタ,仙台,山形,3,1
第３０節第１日,j2_2025_09201833_甲府_秋田,2025-09-20 18:33:00,ＪＩＴス,甲府,秋田,1,1
第３０節第１日,j2_2025_09201903_大分_山口,2025-09-20 19:03:00,クラド,大分,山口,1,0
第３０節第１日,j2_2025_09201903_大宮_今治,2025-09-20 19:03:00,ＮＡＣＫ,大宮,今治,2,3
第３０節第１日,j2_2025_09201903_愛媛_千葉,2025-09-20 19:03:00,ニンスタ,愛媛,千葉,0,1
第３０節第１日,j2_2025_09201903_徳島_札幌,2025-09-20 19:03:00,鳴門大塚,徳島,札幌,1,2
第３０節第１日,j2_2025_09201903_鳥栖_熊本,2025-09-20 19:03:00,駅スタ,鳥栖,熊本,4,2
第３１節第１日,j2_2025_09271404_札幌_仙台,2025-09-27 14:04:00,プレド,札幌,仙台,0,3
第３１節第１日,j2_2025_09271803_千葉_熊本,2025-09-27 18:03:00,フクアリ,千葉,熊本,2,2
第３１節第１日,j2_2025_09271803_いわき_甲府,2025-09-27 18:03:00,ハワスタ,いわき,甲府,2,3
第３１節第１日,j2_2025_09271803_山形_山口,2025-09-27 18:03:00,ＮＤスタ,山形,山口,2,1
第３１節第１日,j2_2025_09271903_大分_愛媛,2025-09-27 19:03:00,クラド,大分,愛媛,0,3
第３１節第１日,j2_2025_09271903_今治_鳥栖,2025-09-27 19:03:00,アシさと,今治,鳥栖,1,1
第３１節第１日,j2_2025_09271903_磐田_大宮,2025-09-27 19:03:00,ヤマハ,磐田,大宮,3,4
第３１節第２日,j2_2025_09281304_秋田_長崎,2025-09-28 13:04:00,ソユスタ,秋田,長崎,0,0
第３１節第２日,j2_2025_09281403_水戸_藤枝,2025-09-28 14:03:00,Ｋｓスタ,水戸,藤枝,2,0
第３１節第２日,j2_2025_09281503_富山_徳島,2025-09-28 15:03:00,富山,富山,徳島,1,3
第３２節第１日,j2_2025_10041403_千葉_長崎,2025-10-04 14:03:00,フクアリ,千葉,長崎,0,2
第３２節第１日,j2_2025_10041403_藤枝_富山,2025-10-04 14:03:00,藤枝サ,藤枝,富山,0,1
第３２節第１日,j2_2025_10041405_札幌_山形,2025-10-04 14:05:00,プレド,札幌,山形,1,2
第３２節第１日,j2_2025_10041503_仙台_大宮,2025-10-04 15:03:00,ユアスタ,仙台,大宮,1,2
第３２節第１日,j2_2025_10041604_甲府_磐田,2025-10-04 16:04:00,ＪＩＴス,甲府,磐田,0,1
第３２節第２日,j2_2025_10051403_秋田_大分,2025-10-05 14:03:00,ソユスタ,秋田,大分,0,0
第３２節第２日,j2_2025_10051403_山口_鳥栖,2025-10-05 14:03:00,みらスタ,山口,鳥栖,1,2
第３２節第２日,j2_2025_10051405_徳島_今治,2025-10-05 14:05:00,鳴門大塚,徳島,今治,1,0
第３２節第２日,j2_2025_10051503_熊本_いわき,2025-10-05 15:03:00,えがおＳ,熊本,いわき,0,2
第３２節第２日,j2_2025_10051603_愛媛_水戸,2025-10-05 16:03:00,ニンスタ,愛媛,水戸,1,3
第３３節第１日,j2_2025_10181403_鳥栖_秋田,2025-10-18 14:03:00,駅スタ,鳥栖,秋田,1,0
第３３節第１日,j2_2025_10181403_いわき_愛媛,2025-10-18 14:03:00,ハワスタ,いわき,愛媛,2,1
第３３節第１日,j2_2025_10181403_大宮_藤枝,2025-10-18 14:03:00,ＮＡＣＫ,大宮,藤枝,1,0
第３３節第１日,j2_2025_10181703_磐田_徳島,2025-10-18 17:03:00,ヤマハ,磐田,徳島,0,4
第３３節第１日,j2_2025_10181704_長崎_甲府,2025-10-18 17:04:00,ピースタ,長崎,甲府,4,0
第３３節第２日,j2_2025_10191300_富山_札幌,2025-10-19 13:00:00,富山,富山,札幌,0,2
第３３節第２日,j2_2025_10191303_今治_山口,2025-10-19 13:03:00,アシさと,今治,山口,1,1
第３３節第２日,j2_2025_10191403_大分_仙台,2025-10-19 14:03:00,クラド,大分,仙台,0,0
第３３節第２日,j2_2025_10191403_山形_熊本,2025-10-19 14:03:00,ＮＤスタ,山形,熊本,1,1
第３３節第２日,j2_2025_10191603_水戸_千葉,2025-10-19 16:03:00,Ｋｓスタ,水戸,千葉,0,1
第３４節第１日,j2_2025_10251403_藤枝_甲府,2025-10-25 14:03:00,藤枝サ,藤枝,甲府,1,1
第３４節第１日,j2_2025_10251703_長崎_今治,2025-10-25 17:03:00,ピースタ,長崎,今治,1,1
第３４節第２日,j2_2025_10261301_山形_大宮,2025-10-26 13:01:00,ＮＤスタ,山形,大宮,2,2
第３４節第２日,j2_2025_10261305_札幌_水戸,2025-10-26 13:05:00,プレド,札幌,水戸,0,1
第３４節第２日,j2_2025_10261310_徳島_いわき,2025-10-26 13:10:00,鳴門大塚,徳島,いわき,0,1
第３４節第２日,j2_2025_10261403_山口_富山,2025-10-26 14:03:00,みらスタ,山口,富山,1,0
第３４節第２日,j2_2025_10261403_熊本_大分,2025-10-26 14:03:00,えがおＳ,熊本,大分,0,1
第３４節第２日,j2_2025_10261403_秋田_千葉,2025-10-26 14:03:00,ソユスタ,秋田,千葉,0,0
第３４節第２日,j2_2025_10261403_仙台_鳥栖,2025-10-26 14:03:00,ユアスタ,仙台,鳥栖,3,2
第３４節第２日,j2_2025_10261603_愛媛_磐田,2025-10-26 16:03:00,ニンスタ,愛媛,磐田,1,3
第３５節第１日,j2_2025_11021403_熊本_山口,2025-11-02 14:03:00,えがおＳ,熊本,山口,0,1
第３５節第１日,j2_2025_11021403_磐田_長崎,2025-11-02 14:03:00,ヤマハ,磐田,長崎,1,0
第３５節第１日,j2_2025_11021403_今治_仙台,2025-11-02 14:03:00,アシさと,今治,仙台,3,2
第３５節第１日,j2_2025_11021403_千葉_札幌,2025-11-02 14:03:00,フクアリ,千葉,札幌,5,2
第３５節第１日,j2_2025_11021403_いわき_藤枝,2025-11-02 14:03:00,ハワスタ,いわき,藤枝,3,1
第３５節第１日,j2_2025_11021403_大宮_秋田,2025-11-02 14:03:00,ＮＡＣＫ,大宮,秋田,5,0
第３５節第１日,j2_2025_11021403_富山_愛媛,2025-11-02 14:03:00,富山,富山,愛媛,1,1
第３５節第１日,j2_2025_11021403_鳥栖_徳島,2025-11-02 14:03:00,駅スタ,鳥栖,徳島,0,0
第３５節第１日,j2_2025_11021404_甲府_水戸,2025-11-02 14:04:00,ＪＩＴス,甲府,水戸,0,1
第３５節第１日,j2_2025_11021433_大分_山形,2025-11-02 14:33:00,クラド,大分,山形,1,2
第３６節第１日,j2_2025_11081405_札幌_大分,2025-11-08 14:05:00,プレド,札幌,大分,3,1
第３６節第１日,j2_2025_11081433_愛媛_長崎,2025-11-08 14:33:00,ニンスタ,愛媛,長崎,0,4
第３６節第２日,j2_2025_11091303_富山_鳥栖,2025-11-09 13:03:00,富山,富山,鳥栖,3,1
第３６節第２日,j2_2025_11091303_仙台_熊本,2025-11-09 13:03:00,ユアスタ,仙台,熊本,2,0
第３６節第２日,j2_2025_11091403_山口_磐田,2025-11-09 14:03:00,みらスタ,山口,磐田,1,2
第３６節第２日,j2_2025_11091403_千葉_藤枝,2025-11-09 14:03:00,フクアリ,千葉,藤枝,1,1
第３６節第２日,j2_2025_11091403_山形_今治,2025-11-09 14:03:00,ＮＤスタ,山形,今治,2,1
第３６節第２日,j2_2025_11091403_水戸_大宮,2025-11-09 14:03:00,Ｋｓスタ,水戸,大宮,0,2
第３６節第２日,j2_2025_11091403_徳島_甲府,2025-11-09 14:03:00,鳴門大塚,徳島,甲府,4,1
第３６節第２日,j2_2025_11091403_秋田_いわき,2025-11-09 14:03:00,ソユスタ,秋田,いわき,2,0
第３７節第１日,j2_2025_11231303_大分_千葉,2025-11-23 13:03:00,クラド,大分,千葉,0,1
第３７節第１日,j2_2025_11231309_長崎_水戸,2025-11-23 13:09:00,ピースタ,長崎,水戸,2,1
第３７節第１日,j2_2025_11231403_藤枝_鳥栖,2025-11-23 14:03:00,藤枝サ,藤枝,鳥栖,0,0
第３７節第１日,j2_2025_11231403_磐田_山形,2025-11-23 14:03:00,ヤマハ,磐田,山形,2,2
第３７節第１日,j2_2025_11231403_今治_札幌,2025-11-23 14:03:00,アシさと,今治,札幌,1,1
第３７節第１日,j2_2025_11231403_いわき_山口,2025-11-23 14:03:00,ハワスタ,いわき,山口,0,0
第３７節第１日,j2_2025_11231403_秋田_仙台,2025-11-23 14:03:00,ソユスタ,秋田,仙台,0,0
第３７節第１日,j2_2025_11231404_大宮_徳島,2025-11-23 14:04:00,ＮＡＣＫ,大宮,徳島,1,2
第３７節第１日,j2_2025_11231404_甲府_富山,2025-11-23 14:04:00,ＪＩＴス,甲府,富山,0,1
第３７節第１日,j2_2025_11231603_愛媛_熊本,2025-11-23 16:03:00,ニンスタ,愛媛,熊本,1,1
第３８節第１日,j2_2025_11291403_山口_大宮,2025-11-29 14:03:00,みらスタ,山口,大宮,3,2
第３８節第１日,j2_2025_11291403_札幌_愛媛,2025-11-29 14:03:00,プレド,札幌,愛媛,3,0
第３８節第１日,j2_2025_11291403_熊本_甲府,2025-11-29 14:03:00,えがおＳ,熊本,甲府,0,0
第３８節第１日,j2_2025_11291403_水戸_大分,2025-11-29 14:03:00,Ｋｓスタ,水戸,大分,2,0
第３８節第１日,j2_2025_11291403_富山_秋田,2025-11-29 14:03:00,富山,富山,秋田,4,1
第３８節第１日,j2_2025_11291403_山形_藤枝,2025-11-29 14:03:00,ＮＤスタ,山形,藤枝,2,1
第３８節第１日,j2_2025_11291404_千葉_今治,2025-11-29 14:04:00,フクアリ,千葉,今治,5,0
第３８節第１日,j2_2025_11291404_鳥栖_磐田,2025-11-29 14:04:00,駅スタ,鳥栖,磐田,1,2
第３８節第１日,j2_2025_11291404_仙台_いわき,2025-11-29 14:04:00,ユアスタ,仙台,いわき,0,1
第３８節第１日,j2_2025_11291405_徳島_長崎,2025-11-29 14:05:00,鳴門大塚,徳島,長崎,1,1
