節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result,prob_home_win_adj,prob_draw_adj,prob_away_win_adj
第２７節第２日,j1_2025_08231803_福岡_清水,2025-08-23 18:03:00,福岡,清水,0,0,0.4737,True,0.302,0.419,0.279,H,D,False,H,0.3105266,0.4232633,0.2662101
第２７節第２日,j1_2025_08231903_岡山_湘南,2025-08-23 19:03:00,岡山,湘南,1,0,0.7369,True,0.353,0.396,0.251,H,H,True,H,0.3662642,0.4026321,0.2311037
第２７節第２日,j1_2025_08231903_Ｇ大阪_横浜FC,2025-08-23 19:03:00,Ｇ大阪,横浜FC,3,2,1.2632,True,0.406,0.396,0.198,H,H,True,H,0.42873760000000005,0.40736880000000003,0.1638936
第２７節第２日,j1_2025_08231903_東京Ｖ_広島,2025-08-23 19:03:00,東京Ｖ,広島,0,3,-0.3684,False,0.195,0.403,0.403,A,A,True,A,0.1881739948051948,0.39928180259740265,0.4125442025974026
第２７節第２日,j1_2025_08231903_Ｃ大阪_神戸,2025-08-23 19:03:00,Ｃ大阪,神戸,1,1,0.0526,True,0.304,0.427,0.269,H,D,False,H,0.3049468,0.4274734,0.26757980000000003
第２７節第２日,j1_2025_08231903_新潟_鹿島,2025-08-23 19:03:00,新潟,鹿島,1,2,-0.9473,False,0.242,0.406,0.351,A,A,True,A,0.22519084224224223,0.39788070640640644,0.37692845135135133
第２７節第２日,j1_2025_08231904_名古屋_川崎Ｆ,2025-08-23 19:04:00,名古屋,川崎Ｆ,3,4,0.1052,True,0.265,0.424,0.312,A,A,True,A,0.26662886473526476,0.42452322357642364,0.30884791168831166
第２７節第２日,j1_2025_08231933_横浜FM_町田,2025-08-23 19:33:00,横浜FM,町田,0,0,-0.2105,False,0.238,0.409,0.353,A,D,False,A,0.234211,0.40710549999999995,0.3586835
第２７節第３日,j1_2025_08241904_FC東京_京都,2025-08-24 19:04:00,FC東京,京都,0,4,-0.3684,False,0.279,0.421,0.301,A,A,True,A,0.27209007872127877,0.41726382057942063,0.3106461006993007
第２８節第１日,j1_2025_08301803_横浜FC_東京Ｖ,2025-08-30 18:03:00,横浜FC,東京Ｖ,0,0,0.3158,True,0.312,0.385,0.303,H,D,False,H,0.3176844,0.3878422,0.2944734
第２８節第１日,j1_2025_08301903_神戸_横浜FM,2025-08-30 19:03:00,神戸,横浜FM,1,0,0.9474,True,0.385,0.405,0.21,H,H,True,H,0.4020532,0.4135266,0.18442019999999998
第２８節第１日,j1_2025_08301903_京都_岡山,2025-08-30 19:03:00,京都,岡山,5,0,0.6842,True,0.366,0.406,0.228,H,H,True,H,0.3783156,0.4121578,0.2095266
第２８節第２日,j1_2025_08311833_清水_鹿島,2025-08-31 18:33:00,清水,鹿島,1,1,-0.421,False,0.292,0.42,0.288,H,D,False,H,0.284422,0.416211,0.299367
第２８節第２日,j1_2025_08311903_湘南_Ｇ大阪,2025-08-31 19:03:00,湘南,Ｇ大阪,4,5,0.0527,True,0.244,0.407,0.349,A,A,True,A,0.24494860000000002,0.4074743,0.3475771
第２８節第２日,j1_2025_08311903_柏_福岡,2025-08-31 19:03:00,柏,福岡,2,1,1.1053,True,0.334,0.417,0.249,H,H,True,H,0.3538954,0.4269477,0.21915690000000002
第２８節第２日,j1_2025_08311903_名古屋_FC東京,2025-08-31 19:03:00,名古屋,FC東京,1,1,0.3684,True,0.296,0.419,0.285,H,D,False,H,0.30263120000000004,0.4223156,0.27505320000000005
第２８節第２日,j1_2025_08311903_浦和_新潟,2025-08-31 19:03:00,浦和,新潟,1,0,1.7368,True,0.377,0.402,0.222,H,H,True,H,0.4066233766233766,0.41659840159840167,0.17677822177822178
第２８節第２日,j1_2025_08311903_Ｃ大阪_広島,2025-08-31 19:03:00,Ｃ大阪,広島,1,1,-0.2106,False,0.274,0.436,0.29,A,D,False,A,0.27020920000000004,0.4341046,0.29568619999999995
第２８節第２日,j1_2025_08311904_川崎Ｆ_町田,2025-08-31 19:04:00,川崎Ｆ,町田,5,3,0.0,False,0.309,0.426,0.266,H,H,True,H,0.3086913086913087,0.4255744255744255,0.26573426573426573
第２９節第１日,j1_2025_09121903_広島_京都,2025-09-12 19:03:00,広島,京都,1,1,-0.0526,False,0.322,0.429,0.249,H,D,False,H,0.3210532,0.4285266,0.2504202
第２９節第１日,j1_2025_09121903_神戸_柏,2025-09-12 19:03:00,神戸,柏,0,0,0.0526,True,0.295,0.423,0.282,H,D,False,H,0.2959468,0.4234734,0.2805798
第２９節第１日,j1_2025_09121905_町田_横浜FC,2025-09-12 19:05:00,町田,横浜FC,1,1,0.8947,True,0.424,0.391,0.184,H,D,False,H,0.4405290244244245,0.39944369139139146,0.1600272841841842
第２９節第２日,j1_2025_09131804_福岡_Ｃ大阪,2025-09-13 18:04:00,福岡,Ｃ大阪,2,4,0.3158,True,0.273,0.424,0.303,A,A,True,A,0.2786844,0.4268422,0.2944734
第２９節第２日,j1_2025_09131901_岡山_名古屋,2025-09-13 19:01:00,岡山,名古屋,0,1,0.579,True,0.299,0.409,0.292,H,A,False,H,0.309422,0.414211,0.276367
第２９節第２日,j1_2025_09131903_横浜FM_川崎Ｆ,2025-09-13 19:03:00,横浜FM,川崎Ｆ,0,3,-0.0527,False,0.23,0.414,0.356,A,A,True,A,0.22905140000000002,0.4135257,0.3574229
第２９節第２日,j1_2025_09131903_鹿島_湘南,2025-09-13 19:03:00,鹿島,湘南,3,0,1.6843,True,0.399,0.396,0.205,H,H,True,H,0.42900000000000005,0.41100000000000003,0.15999999999999998
第２９節第２日,j1_2025_09131904_Ｇ大阪_浦和,2025-09-13 19:04:00,Ｇ大阪,浦和,1,0,1.0527,True,0.308,0.418,0.274,H,H,True,H,0.3269486,0.4274743,0.24557710000000002
第２９節第２日,j1_2025_09131905_新潟_清水,2025-09-13 19:05:00,新潟,清水,0,1,-0.2105,False,0.252,0.412,0.336,A,A,True,A,0.24821100000000001,0.41010549999999996,0.34168350000000003
第２９節第３日,j1_2025_09151904_FC東京_東京Ｖ,2025-09-15 19:04:00,FC東京,東京Ｖ,1,0,0.6316,True,0.389,0.389,0.221,H,H,True,H,0.4007581893893894,0.39507378938938936,0.20416802122122124
第３０節第１日,j1_2025_08201903_町田_Ｇ大阪,2025-08-20 19:03:00,町田,Ｇ大阪,3,1,0.5263,True,0.31,0.421,0.269,H,H,True,H,0.3194734,0.42573669999999997,0.2547899
第３０節第１日,j1_2025_08201903_広島_神戸,2025-08-20 19:03:00,広島,神戸,0,1,0.2632,True,0.326,0.429,0.245,H,A,False,H,0.3307376,0.4313688,0.23789359999999998
第３０節第２日,j1_2025_09201703_名古屋_湘南,2025-09-20 17:03:00,名古屋,湘南,3,1,0.9474,True,0.367,0.402,0.231,H,H,True,H,0.3840532,0.4105266,0.2054202
第３０節第２日,j1_2025_09201803_東京Ｖ_岡山,2025-09-20 18:03:00,東京Ｖ,岡山,4,2,0.3685,True,0.271,0.39,0.339,A,H,False,A,0.277633,0.3933165,0.3290505
第３０節第２日,j1_2025_09201803_横浜FC_新潟,2025-09-20 18:03:00,横浜FC,新潟,1,0,0.6842,True,0.299,0.396,0.305,A,H,False,A,0.31131559999999997,0.4021578,0.28652659999999996
第３０節第２日,j1_2025_09201833_Ｃ大阪_柏,2025-09-20 18:33:00,Ｃ大阪,柏,1,1,-0.2106,False,0.299,0.428,0.273,H,D,False,H,0.2952092,0.4261046,0.2786862
第３０節第２日,j1_2025_09201903_京都_清水,2025-09-20 19:03:00,京都,清水,0,1,0.7368,True,0.327,0.42,0.253,H,A,False,H,0.3402624,0.4266312,0.2331064
第３０節第２日,j1_2025_09201903_横浜FM_福岡,2025-09-20 19:03:00,横浜FM,福岡,2,0,0.3158,True,0.264,0.408,0.328,A,H,False,A,0.2696844,0.4108422,0.3194734
第３０節第２日,j1_2025_09201904_浦和_鹿島,2025-09-20 19:04:00,浦和,鹿島,0,1,0.4737,True,0.295,0.415,0.29,H,A,False,H,0.3035266,0.4192633,0.27721009999999996
第３０節第２日,j1_2025_09201904_川崎Ｆ_FC東京,2025-09-20 19:04:00,川崎Ｆ,FC東京,0,1,0.421,True,0.334,0.424,0.242,H,A,False,H,0.34157800000000005,0.42778900000000003,0.23063300000000003
第３１節第１日,j1_2025_09231403_新潟_名古屋,2025-09-23 14:03:00,新潟,名古屋,0,0,0.0527,True,0.261,0.408,0.331,A,D,False,A,0.26194860000000003,0.40847429999999996,0.3295771
第３１節第１日,j1_2025_09231803_清水_浦和,2025-09-23 18:03:00,清水,浦和,0,0,0.4211,True,0.311,0.418,0.271,H,D,False,H,0.3185798,0.4217899,0.25963030000000004
第３１節第１日,j1_2025_09231803_FC東京_福岡,2025-09-23 18:03:00,FC東京,福岡,1,0,0.4211,True,0.312,0.418,0.27,H,H,True,H,0.3195798,0.4217899,0.25863030000000004
第３１節第１日,j1_2025_09231803_岡山_横浜FC,2025-09-23 18:03:00,岡山,横浜FC,0,0,0.6316,True,0.372,0.391,0.237,H,D,False,H,0.3833688,0.3966844,0.2199468
第３１節第１日,j1_2025_09231803_鹿島_Ｃ大阪,2025-09-23 18:03:00,鹿島,Ｃ大阪,3,1,1.1053,True,0.286,0.425,0.289,A,H,False,A,0.3058954,0.4349477,0.25915689999999997
第３１節第１日,j1_2025_09231903_Ｇ大阪_横浜FM,2025-09-23 19:03:00,Ｇ大阪,横浜FM,3,1,1.0527,True,0.369,0.407,0.224,H,H,True,H,0.3879486,0.41647429999999996,0.1955771
第３１節第１日,j1_2025_09231903_京都_町田,2025-09-23 19:03:00,京都,町田,1,1,0.1579,True,0.312,0.42,0.268,H,D,False,H,0.3148422,0.4214211,0.2637367
第３１節第１日,j1_2025_09231903_神戸_東京Ｖ,2025-09-23 19:03:00,神戸,東京Ｖ,4,0,1.0,True,0.427,0.388,0.184,H,H,True,H,0.44542742742742747,0.39738838838838847,0.1571841841841842
第３１節第１日,j1_2025_09231903_柏_広島,2025-09-23 19:03:00,柏,広島,0,0,0.3684,True,0.277,0.432,0.291,A,D,False,A,0.2836312,0.43531559999999997,0.2810532
第３１節第１日,j1_2025_09231903_湘南_川崎Ｆ,2025-09-23 19:03:00,湘南,川崎Ｆ,1,2,-0.3158,False,0.214,0.408,0.377,A,A,True,A,0.20852981421421424,0.4055662084084084,0.3859039773773774
第３２節第１日,j1_2025_09271603_町田_岡山,2025-09-27 16:03:00,町田,岡山,1,0,0.5263,True,0.365,0.407,0.229,H,H,True,H,0.37410876463536463,0.4113301065934065,0.21456112877122877
第３２節第１日,j1_2025_09271703_Ｇ大阪_新潟,2025-09-27 17:03:00,Ｇ大阪,新潟,4,2,1.4737,True,0.385,0.405,0.211,H,H,True,H,0.4111419846153847,0.41785870459540464,0.1709993107892108
第３２節第１日,j1_2025_09271703_名古屋_鹿島,2025-09-27 17:03:00,名古屋,鹿島,0,4,-0.2105,False,0.278,0.416,0.306,A,A,True,A,0.27421100000000004,0.41410549999999996,0.3116835
第３２節第１日,j1_2025_09271803_東京Ｖ_浦和,2025-09-27 18:03:00,東京Ｖ,浦和,0,0,0.5264,True,0.239,0.395,0.366,A,D,False,A,0.24847519999999998,0.3997376,0.35178719999999997
第３２節第１日,j1_2025_09271803_福岡_広島,2025-09-27 18:03:00,福岡,広島,1,2,-0.3158,False,0.244,0.426,0.33,A,A,True,A,0.2383156,0.4231578,0.3385266
第３２節第１日,j1_2025_09271903_神戸_清水,2025-09-27 19:03:00,神戸,清水,2,1,0.8421,True,0.319,0.422,0.259,H,H,True,H,0.3341578,0.4295789,0.2362633
第３２節第２日,j1_2025_09281703_横浜FC_湘南,2025-09-28 17:03:00,横浜FC,湘南,1,0,0.579,True,0.317,0.392,0.291,H,H,True,H,0.327422,0.39721100000000004,0.275367
第３２節第２日,j1_2025_09281804_FC東京_横浜FM,2025-09-28 18:04:00,FC東京,横浜FM,2,3,0.579,True,0.362,0.408,0.231,H,A,False,H,0.37206036163836165,0.4128034075924076,0.21513623076923077
第３２節第２日,j1_2025_09281833_Ｃ大阪_京都,2025-09-28 18:33:00,Ｃ大阪,京都,1,2,-0.2632,False,0.306,0.426,0.268,H,A,False,H,0.3012624,0.4236312,0.27510640000000003
第３２節第２日,j1_2025_09281903_川崎Ｆ_柏,2025-09-28 19:03:00,川崎Ｆ,柏,4,4,-0.2106,False,0.301,0.427,0.272,H,D,False,H,0.2972092,0.4251046,0.2776862
第３３節第１日,j1_2025_10031903_湘南_東京Ｖ,2025-10-03 19:03:00,湘南,東京Ｖ,0,1,0.2632,True,0.324,0.388,0.288,H,A,False,H,0.3287376,0.3903688,0.28089359999999997
第３３節第２日,j1_2025_10041303_清水_FC東京,2025-10-04 13:03:00,清水,FC東京,1,1,0.1579,True,0.308,0.422,0.27,H,D,False,H,0.3108422,0.4234211,0.2657367
第３３節第２日,j1_2025_10041333_名古屋_Ｃ大阪,2025-10-04 13:33:00,名古屋,Ｃ大阪,2,1,0.3684,True,0.264,0.424,0.312,A,H,False,A,0.2706312,0.42731559999999996,0.3020532
第３３節第２日,j1_2025_10041403_新潟_岡山,2025-10-04 14:03:00,新潟,岡山,1,1,-0.2631,False,0.286,0.401,0.313,A,D,False,A,0.28126419999999996,0.39863210000000004,0.3201037
第３３節第２日,j1_2025_10041603_広島_町田,2025-10-04 16:03:00,広島,町田,2,1,0.2106,True,0.329,0.428,0.243,H,H,True,H,0.3327908,0.4298954,0.2373138
第３３節第２日,j1_2025_10041633_福岡_横浜FC,2025-10-04 16:33:00,福岡,横浜FC,1,0,0.7895,True,0.379,0.397,0.224,H,H,True,H,0.393211,0.4041055,0.20268350000000002
第３３節第２日,j1_2025_10041703_浦和_神戸,2025-10-04 17:03:00,浦和,神戸,1,0,0.6842,True,0.277,0.418,0.305,A,H,False,A,0.2893156,0.4241578,0.28652659999999996
第３３節第２日,j1_2025_10041733_柏_横浜FM,2025-10-04 17:33:00,柏,横浜FM,1,0,1.2632,True,0.389,0.405,0.207,H,H,True,H,0.4113489886113886,0.41596420459540456,0.17268680679320675
第３３節第２日,j1_2025_10041903_京都_川崎Ｆ,2025-10-04 19:03:00,京都,川崎Ｆ,1,1,0.3157,True,0.293,0.426,0.282,H,D,False,H,0.2983898927072927,0.4284157255744256,0.27319438171828175
第３３節第３日,j1_2025_10051503_鹿島_Ｇ大阪,2025-10-05 15:03:00,鹿島,Ｇ大阪,0,0,1.2106,True,0.312,0.419,0.27,H,D,False,H,0.3334791116883117,0.4294768185814185,0.2370440697302697
第３４節第１日,j1_2025_10171903_広島_FC東京,2025-10-17 19:03:00,広島,FC東京,0,0,0.6316,True,0.346,0.427,0.227,H,D,False,H,0.35736880000000004,0.4326844,0.20994680000000004
第３４節第１日,j1_2025_10171903_神戸_鹿島,2025-10-17 19:03:00,神戸,鹿島,0,0,0.1053,True,0.311,0.419,0.271,H,D,False,H,0.3125847106893107,0.4195291185814186,0.2678861707292708
第３４節第２日,j1_2025_10181403_東京Ｖ_新潟,2025-10-18 14:03:00,東京Ｖ,新潟,1,0,0.9474,True,0.316,0.392,0.292,H,H,True,H,0.3330532,0.4005266,0.2664202
第３４節第２日,j1_2025_10181403_Ｇ大阪_柏,2025-10-18 14:03:00,Ｇ大阪,柏,0,5,0.1579,True,0.286,0.423,0.291,A,A,True,A,0.28884220000000005,0.42442110000000005,0.2867367
第３４節第２日,j1_2025_10181403_町田_福岡,2025-10-18 14:03:00,町田,福岡,0,0,0.5263,True,0.336,0.416,0.248,H,D,False,H,0.34547340000000004,0.42073669999999996,0.2337899
第３４節第２日,j1_2025_10181403_川崎Ｆ_清水,2025-10-18 14:03:00,川崎Ｆ,清水,5,3,0.5789,True,0.323,0.426,0.251,H,H,True,H,0.3334202,0.4312101,0.23536970000000002
第３４節第２日,j1_2025_10181403_横浜FC_名古屋,2025-10-18 14:03:00,横浜FC,名古屋,2,2,0.4211,True,0.251,0.402,0.347,A,D,False,A,0.2585798,0.40578990000000004,0.3356303
第３４節第２日,j1_2025_10181403_岡山_Ｃ大阪,2025-10-18 14:03:00,岡山,Ｃ大阪,1,2,0.1579,True,0.245,0.416,0.339,A,A,True,A,0.24784219999999998,0.4174211,0.3347367
第３４節第２日,j1_2025_10181403_横浜FM_浦和,2025-10-18 14:03:00,横浜FM,浦和,4,0,0.4737,True,0.265,0.407,0.328,A,H,False,A,0.2735266,0.4112633,0.3152101
第３４節第３日,j1_2025_10191503_湘南_京都,2025-10-19 15:03:00,湘南,京都,1,1,-0.7368,False,0.213,0.394,0.394,A,D,False,A,0.1995248127872128,0.38697519360639365,0.41349999360639367
第３５節第１日,j1_2025_10251403_柏_横浜FC,2025-10-25 14:03:00,柏,横浜FC,2,0,1.4737,True,0.43,0.391,0.179,H,H,True,H,0.4565266,0.4042633,0.1392101
第３５節第１日,j1_2025_10251403_京都_鹿島,2025-10-25 14:03:00,京都,鹿島,1,1,0.0,False,0.309,0.418,0.274,H,D,False,H,0.30869130869130873,0.4175824175824176,0.2737262737262738
第３５節第１日,j1_2025_10251403_清水_東京Ｖ,2025-10-25 14:03:00,清水,東京Ｖ,1,0,0.4737,True,0.398,0.395,0.207,H,H,True,H,0.4065266,0.39926330000000004,0.1942101
第３５節第１日,j1_2025_10251403_横浜FM_広島,2025-10-25 14:03:00,横浜FM,広島,3,0,-0.4211,False,0.214,0.416,0.37,A,H,False,A,0.2064202,0.41221009999999997,0.3813697
第３５節第１日,j1_2025_10251403_浦和_町田,2025-10-25 14:03:00,浦和,町田,0,0,0.6316,True,0.287,0.417,0.296,A,D,False,A,0.2983688,0.42268439999999996,0.2789468
第３５節第１日,j1_2025_10251404_名古屋_Ｇ大阪,2025-10-25 14:04:00,名古屋,Ｇ大阪,0,2,0.4737,True,0.283,0.419,0.298,A,A,True,A,0.29152659999999997,0.4232633,0.28521009999999997
第３５節第１日,j1_2025_10251404_FC東京_岡山,2025-10-25 14:04:00,FC東京,岡山,3,1,0.4211,True,0.352,0.408,0.239,H,H,True,H,0.3599321523523524,0.4121983084084084,0.22786953923923922
第３５節第１日,j1_2025_10251503_Ｃ大阪_川崎Ｆ,2025-10-25 15:03:00,Ｃ大阪,川崎Ｆ,2,0,0.1578,True,0.29,0.432,0.278,H,H,True,H,0.2928404,0.4334202,0.2737394
第３５節第２日,j1_2025_10261403_新潟_神戸,2025-10-26 14:03:00,新潟,神戸,2,2,-0.7368,False,0.222,0.407,0.371,A,D,False,A,0.2087376,0.40036879999999997,0.3908936
第３５節第２日,j1_2025_10261443_福岡_湘南,2025-10-26 14:43:00,福岡,湘南,1,0,0.8948,True,0.379,0.399,0.221,H,H,True,H,0.3954857793793794,0.40745259939939943,0.19706162122122123
第３６節第１日,j1_2025_11081403_鹿島_横浜FC,2025-11-08 14:03:00,鹿島,横浜FC,2,1,1.579,True,0.423,0.389,0.188,H,H,True,H,0.451422,0.403211,0.145367
第３６節第１日,j1_2025_11081403_東京Ｖ_福岡,2025-11-08 14:03:00,東京Ｖ,福岡,0,0,0.3685,True,0.253,0.397,0.349,A,D,False,A,0.25988625325325326,0.40071389739739743,0.3393998493493493
第３６節第１日,j1_2025_11081503_川崎Ｆ_岡山,2025-11-08 15:03:00,川崎Ｆ,岡山,1,1,0.5263,True,0.383,0.409,0.208,H,D,False,H,0.3924734000000001,0.4137367,0.19378990000000001
第３６節第１日,j1_2025_11081503_湘南_新潟,2025-11-08 15:03:00,湘南,新潟,5,2,0.6316,True,0.306,0.399,0.295,H,H,True,H,0.3173688,0.4046844,0.2779468
第３６節第１日,j1_2025_11081603_柏_名古屋,2025-11-08 16:03:00,柏,名古屋,1,0,1.4211,True,0.349,0.417,0.235,H,H,True,H,0.3742311486513486,0.42937331658341654,0.19639553476523472
第３６節第２日,j1_2025_11091301_広島_浦和,2025-11-09 13:01:00,広島,浦和,3,0,0.8948,True,0.352,0.423,0.225,H,H,True,H,0.36810640000000006,0.4310532,0.20084040000000003
第３６節第２日,j1_2025_11091403_町田_FC東京,2025-11-09 14:03:00,町田,FC東京,0,1,0.421,True,0.316,0.42,0.264,H,A,False,H,0.32357800000000003,0.423789,0.25263300000000005
第３６節第２日,j1_2025_11091403_京都_横浜FM,2025-11-09 14:03:00,京都,横浜FM,0,3,0.8421,True,0.376,0.405,0.219,H,A,False,H,0.3911578,0.4125789,0.1962633
第３６節第２日,j1_2025_11091503_Ｇ大阪_神戸,2025-11-09 15:03:00,Ｇ大阪,神戸,1,1,0.4211,True,0.292,0.422,0.286,H,D,False,H,0.2995798,0.4257899,0.2746303
第３６節第２日,j1_2025_11091503_清水_Ｃ大阪,2025-11-09 15:03:00,清水,Ｃ大阪,1,4,0.1579,True,0.279,0.428,0.293,A,A,True,A,0.28184220000000004,0.4294211,0.28873669999999996
第３７節第１日,j1_2025_11301402_神戸_FC東京,2025-11-30 14:02:00,神戸,FC東京,0,0,0.6842,True,0.319,0.421,0.26,H,D,False,H,0.3313156,0.4271578,0.2415266
第３７節第１日,j1_2025_11301403_岡山_浦和,2025-11-30 14:03:00,岡山,浦和,0,1,0.4211,True,0.272,0.407,0.321,A,A,True,A,0.27957980000000004,0.4107899,0.3096303
第３７節第１日,j1_2025_11301403_横浜FC_京都,2025-11-30 14:03:00,横浜FC,京都,0,1,-0.6842,False,0.218,0.391,0.391,A,A,True,A,0.2056844,0.3848422,0.4094734
第３７節第１日,j1_2025_11301403_新潟_柏,2025-11-30 14:03:00,新潟,柏,1,3,-1.0,False,0.212,0.406,0.381,A,A,True,A,0.19421221221221222,0.39740640640640645,0.4083813813813814
第３７節第１日,j1_2025_11301403_湘南_清水,2025-11-30 14:03:00,湘南,清水,1,0,0.1053,True,0.234,0.407,0.359,A,H,False,A,0.2358954,0.40794769999999997,0.3561569
第３７節第１日,j1_2025_11301403_川崎Ｆ_広島,2025-11-30 14:03:00,川崎Ｆ,広島,1,2,-0.2106,False,0.276,0.435,0.288,A,A,True,A,0.27248547627627634,0.43354003543543546,0.29397448828828826
第３７節第１日,j1_2025_11301403_町田_名古屋,2025-11-30 14:03:00,町田,名古屋,3,1,0.8421,True,0.331,0.417,0.252,H,H,True,H,0.3461578,0.4245789,0.2292633
第３７節第１日,j1_2025_11301403_福岡_Ｇ大阪,2025-11-30 14:03:00,福岡,Ｇ大阪,1,0,0.4211,True,0.282,0.419,0.3,A,H,False,A,0.28929808171828175,0.42237131858141863,0.28833059970029973
第３７節第１日,j1_2025_11301404_横浜FM_Ｃ大阪,2025-11-30 14:04:00,横浜FM,Ｃ大阪,3,1,0.2105,True,0.242,0.416,0.342,A,H,False,A,0.24578899999999998,0.4178945,0.3363165
第３７節第１日,j1_2025_11301405_東京Ｖ_鹿島,2025-11-30 14:05:00,東京Ｖ,鹿島,0,1,-0.3157,False,0.216,0.392,0.392,A,A,True,A,0.2103174,0.3891587,0.4005239
第３８節第１日,j1_2025_12061403_広島_湘南,2025-12-06 14:03:00,広島,湘南,2,1,1.2106,True,0.432,0.401,0.167,H,H,True,H,0.4537908,0.4118954,0.1343138
第３８節第１日,j1_2025_12061403_FC東京_新潟,2025-12-06 14:03:00,FC東京,新潟,1,1,1.0,True,0.386,0.404,0.21,H,D,False,H,0.404,0.41300000000000003,0.183
第３８節第１日,j1_2025_12061403_Ｇ大阪_東京Ｖ,2025-12-06 14:03:00,Ｇ大阪,東京Ｖ,4,1,1.1053,True,0.411,0.392,0.197,H,H,True,H,0.4308954,0.4019477,0.16715690000000002
第３８節第１日,j1_2025_12061403_Ｃ大阪_横浜FC,2025-12-06 14:03:00,Ｃ大阪,横浜FC,1,3,0.8947,True,0.419,0.398,0.183,H,A,False,H,0.4351046,0.40605230000000003,0.1588431
第３８節第１日,j1_2025_12061403_京都_神戸,2025-12-06 14:03:00,京都,神戸,2,0,0.2105,True,0.3,0.421,0.279,H,H,True,H,0.303789,0.4228945,0.2733165
第３８節第１日,j1_2025_12061403_鹿島_横浜FM,2025-12-06 14:03:00,鹿島,横浜FM,2,1,1.3685,True,0.37,0.404,0.226,H,H,True,H,0.394633,0.41631650000000003,0.1890505
第３８節第１日,j1_2025_12061403_清水_岡山,2025-12-06 14:03:00,清水,岡山,1,2,0.2632,True,0.355,0.409,0.236,H,A,False,H,0.3597376,0.4113688,0.22889359999999997
第３８節第１日,j1_2025_12061403_名古屋_福岡,2025-12-06 14:03:00,名古屋,福岡,1,0,0.4737,True,0.3,0.416,0.284,H,H,True,H,0.3085266,0.4202633,0.27121009999999995
第３８節第１日,j1_2025_12061404_浦和_川崎Ｆ,2025-12-06 14:04:00,浦和,川崎Ｆ,4,0,0.7894,True,0.271,0.423,0.306,A,H,False,A,0.2852092,0.4301046,0.2846862
第３８節第１日,j1_2025_12061405_柏_町田,2025-12-06 14:05:00,柏,町田,1,0,0.579,True,0.323,0.421,0.256,H,H,True,H,0.333422,0.426211,0.240367
