節,match_id,datetime,home_team,away_team,home_score,away_score,home_advantage_diff,is_home_advantage_positive,prob_home_win,prob_draw,prob_away_win,predicted_highest_prob_result,actual_result,is_correct,predicted_result
第１９節第１日,j1_2025_05311603_柏_神戸,2025-05-31 16:03:00,柏,神戸,1,3,0.6316,True,0.318,0.422,0.26,H,A,False,H
第１９節第１日,j1_2025_05311733_広島_川崎Ｆ,2025-05-31 17:33:00,広島,川崎Ｆ,1,2,0.3684,True,0.305,0.435,0.26,H,A,False,H
第１９節第１日,j1_2025_05311803_Ｇ大阪_鹿島,2025-05-31 18:03:00,Ｇ大阪,鹿島,0,1,0.2106,True,0.287,0.419,0.294,A,A,True,A
第１９節第１日,j1_2025_05311903_京都_FC東京,2025-05-31 19:03:00,京都,FC東京,3,0,0.5789,True,0.324,0.419,0.257,H,H,True,H
第１９節第２日,j1_2025_06011503_Ｃ大阪_清水,2025-06-01 15:03:00,Ｃ大阪,清水,4,2,0.5789,True,0.314,0.427,0.259,H,H,True,H
第１９節第２日,j1_2025_06011503_湘南_岡山,2025-06-01 15:03:00,湘南,岡山,1,1,0.0527,True,0.305,0.398,0.297,H,D,False,H
第１９節第２日,j1_2025_06011604_浦和_横浜FC,2025-06-01 16:04:00,浦和,横浜FC,2,1,1.5263,True,0.402,0.392,0.206,H,H,True,H
第２０節第１日,j1_2025_04161933_浦和_京都,2025-04-16 19:33:00,浦和,京都,2,1,0.3684,True,0.29,0.417,0.293,A,H,False,A
第２０節第２日,j1_2025_06141733_湘南_町田,2025-06-14 17:33:00,湘南,町田,1,2,-0.4736,False,0.259,0.408,0.333,A,A,True,A
第２０節第２日,j1_2025_06141803_横浜FC_川崎Ｆ,2025-06-14 18:03:00,横浜FC,川崎Ｆ,0,1,-0.2632,False,0.207,0.397,0.397,A,A,True,A
第２０節第２日,j1_2025_06141803_鹿島_広島,2025-06-14 18:03:00,鹿島,広島,1,1,0.4737,True,0.275,0.428,0.297,A,D,False,A
第２０節第２日,j1_2025_06141903_FC東京_Ｃ大阪,2025-06-14 19:03:00,FC東京,Ｃ大阪,2,2,0.3158,True,0.274,0.427,0.299,A,D,False,A
第２０節第３日,j1_2025_06151403_新潟_横浜FM,2025-06-15 14:03:00,新潟,横浜FM,1,0,-0.1052,False,0.333,0.401,0.266,H,H,True,H
第２０節第３日,j1_2025_06151803_神戸_名古屋,2025-06-15 18:03:00,神戸,名古屋,2,1,1.1053,True,0.334,0.417,0.249,H,H,True,H
第２０節第３日,j1_2025_06151804_東京Ｖ_柏,2025-06-15 18:04:00,東京Ｖ,柏,0,3,-0.3684,False,0.211,0.395,0.395,A,A,True,A
第２０節第３日,j1_2025_06151804_岡山_福岡,2025-06-15 18:04:00,岡山,福岡,0,1,0.2632,True,0.289,0.408,0.303,A,A,True,A
第２０節第３日,j1_2025_06151833_清水_Ｇ大阪,2025-06-15 18:33:00,清水,Ｇ大阪,0,0,0.2632,True,0.306,0.422,0.271,H,D,False,H
第２１節第１日,j1_2025_06211603_町田_鹿島,2025-06-21 16:03:00,町田,鹿島,2,1,-0.1579,False,0.287,0.418,0.294,A,H,False,A
第２１節第１日,j1_2025_06211603_福岡_新潟,2025-06-21 16:03:00,福岡,新潟,3,2,1.0,True,0.349,0.406,0.245,H,H,True,H
第２１節第１日,j1_2025_06211833_Ｃ大阪_東京Ｖ,2025-06-21 18:33:00,Ｃ大阪,東京Ｖ,2,1,0.7368,True,0.415,0.396,0.189,H,H,True,H
第２１節第１日,j1_2025_06211903_川崎Ｆ_神戸,2025-06-21 19:03:00,川崎Ｆ,神戸,1,2,0.0526,True,0.317,0.426,0.258,H,A,False,H
第２１節第１日,j1_2025_06211903_柏_京都,2025-06-21 19:03:00,柏,京都,3,3,0.3158,True,0.315,0.421,0.264,H,D,False,H
第２１節第１日,j1_2025_06211903_名古屋_清水,2025-06-21 19:03:00,名古屋,清水,1,1,0.5263,True,0.289,0.42,0.291,A,D,False,A
第２１節第１日,j1_2025_06211903_横浜FM_岡山,2025-06-21 19:03:00,横浜FM,岡山,0,1,0.3158,True,0.287,0.402,0.312,A,A,True,A
第２１節第２日,j1_2025_06221803_横浜FC_広島,2025-06-22 18:03:00,横浜FC,広島,0,4,-0.6316,False,0.198,0.401,0.401,A,A,True,A
第２１節第２日,j1_2025_06221833_Ｇ大阪_FC東京,2025-06-22 18:33:00,Ｇ大阪,FC東京,2,0,0.7895,True,0.307,0.421,0.272,H,H,True,H
第２１節第３日,j1_2025_07231933_浦和_湘南,2025-07-23 19:33:00,浦和,湘南,4,1,1.6316,True,0.378,0.399,0.223,H,H,True,H
第２２節第１日,j1_2025_05281933_浦和_Ｃ大阪,2025-05-28 19:33:00,浦和,Ｃ大阪,0,0,1.0526,True,0.279,0.424,0.297,A,D,False,A
第２２節第２日,j1_2025_06281803_鹿島_岡山,2025-06-28 18:03:00,鹿島,岡山,1,2,1.2106,True,0.372,0.403,0.225,H,A,False,H
第２２節第２日,j1_2025_06281833_清水_柏,2025-06-28 18:33:00,清水,柏,0,2,-0.4737,False,0.279,0.423,0.297,A,A,True,A
第２２節第２日,j1_2025_06281903_京都_Ｇ大阪,2025-06-28 19:03:00,京都,Ｇ大阪,3,1,0.6842,True,0.317,0.42,0.263,H,H,True,H
第２２節第２日,j1_2025_06281903_広島_名古屋,2025-06-28 19:03:00,広島,名古屋,1,2,1.0527,True,0.353,0.424,0.223,H,A,False,H
第２２節第２日,j1_2025_06281903_福岡_神戸,2025-06-28 19:03:00,福岡,神戸,0,0,-0.0526,False,0.273,0.419,0.309,A,D,False,A
第２２節第２日,j1_2025_06281903_FC東京_横浜FC,2025-06-28 19:03:00,FC東京,横浜FC,2,1,0.7895,True,0.384,0.399,0.217,H,H,True,H
第２２節第２日,j1_2025_06281903_湘南_横浜FM,2025-06-28 19:03:00,湘南,横浜FM,1,1,0.2106,True,0.328,0.398,0.273,H,D,False,H
第２２節第３日,j1_2025_06291803_新潟_町田,2025-06-29 18:03:00,新潟,町田,0,4,-0.7894,False,0.256,0.411,0.333,A,A,True,A
第２２節第３日,j1_2025_06291803_東京Ｖ_川崎Ｆ,2025-06-29 18:03:00,東京Ｖ,川崎Ｆ,1,0,0.0,False,0.204,0.398,0.398,A,H,False,A
第２３節第１日,j1_2025_07051803_町田_清水,2025-07-05 18:03:00,町田,清水,3,0,0.5789,True,0.307,0.422,0.271,H,H,True,H
第２３節第１日,j1_2025_07051901_岡山_広島,2025-07-05 19:01:00,岡山,広島,0,1,-0.4737,False,0.229,0.418,0.353,A,A,True,A
第２３節第１日,j1_2025_07051903_柏_FC東京,2025-07-05 19:03:00,柏,FC東京,1,0,1.0,True,0.335,0.42,0.245,H,H,True,H
第２３節第１日,j1_2025_07051903_名古屋_東京Ｖ,2025-07-05 19:03:00,名古屋,東京Ｖ,0,0,0.6842,True,0.387,0.387,0.225,H,D,False,H
第２３節第１日,j1_2025_07051903_神戸_湘南,2025-07-05 19:03:00,神戸,湘南,4,0,1.2632,True,0.4,0.399,0.201,H,H,True,H
第２３節第１日,j1_2025_07051903_川崎Ｆ_鹿島,2025-07-05 19:03:00,川崎Ｆ,鹿島,2,1,-0.1579,False,0.321,0.423,0.256,H,H,True,H
第２３節第１日,j1_2025_07051903_Ｃ大阪_Ｇ大阪,2025-07-05 19:03:00,Ｃ大阪,Ｇ大阪,0,1,0.5263,True,0.326,0.426,0.248,H,A,False,H
第２３節第１日,j1_2025_07051903_京都_新潟,2025-07-05 19:03:00,京都,新潟,2,1,1.2631,True,0.382,0.404,0.214,H,H,True,H
第２３節第１日,j1_2025_07051903_横浜FC_横浜FM,2025-07-05 19:03:00,横浜FC,横浜FM,0,1,0.2632,True,0.31,0.396,0.294,H,A,False,H
第２３節第２日,j1_2025_07271903_浦和_福岡,2025-07-27 19:03:00,浦和,福岡,0,0,1.1579,True,0.323,0.414,0.263,H,D,False,H
第２４節第１日,j1_2025_07191903_FC東京_浦和,2025-07-19 19:03:00,FC東京,浦和,3,2,0.579,True,0.295,0.418,0.287,H,H,True,H
第２４節第１日,j1_2025_07191903_湘南_Ｃ大阪,2025-07-19 19:03:00,湘南,Ｃ大阪,3,3,-0.0526,False,0.223,0.411,0.367,A,D,False,A
第２４節第２日,j1_2025_07201803_東京Ｖ_町田,2025-07-20 18:03:00,東京Ｖ,町田,0,1,-0.1578,False,0.233,0.398,0.369,A,A,True,A
第２４節第２日,j1_2025_07201803_鹿島_柏,2025-07-20 18:03:00,鹿島,柏,3,2,0.4737,True,0.284,0.42,0.296,A,H,False,A
第２４節第２日,j1_2025_07201833_清水_横浜FC,2025-07-20 18:33:00,清水,横浜FC,2,0,0.6316,True,0.397,0.397,0.207,H,H,True,H
第２４節第２日,j1_2025_07201903_Ｇ大阪_川崎Ｆ,2025-07-20 19:03:00,Ｇ大阪,川崎Ｆ,2,1,0.5263,True,0.272,0.427,0.302,A,H,False,A
第２４節第２日,j1_2025_07201903_新潟_広島,2025-07-20 19:03:00,新潟,広島,0,2,-1.0,False,0.214,0.416,0.37,A,A,True,A
第２４節第２日,j1_2025_07201903_横浜FM_名古屋,2025-07-20 19:03:00,横浜FM,名古屋,3,0,0.6316,True,0.256,0.408,0.336,A,H,False,A
第２４節第２日,j1_2025_07201903_岡山_神戸,2025-07-20 19:03:00,岡山,神戸,1,2,-0.2105,False,0.249,0.41,0.341,A,A,True,A
第２４節第３日,j1_2025_07211803_福岡_京都,2025-07-21 18:03:00,福岡,京都,2,2,-0.3684,False,0.28,0.418,0.303,A,D,False,A
第２５節第１日,j1_2025_08091803_横浜FC_浦和,2025-08-09 18:03:00,横浜FC,浦和,1,2,0.2632,True,0.226,0.387,0.387,A,A,True,A
第２５節第１日,j1_2025_08091803_東京Ｖ_横浜FM,2025-08-09 18:03:00,東京Ｖ,横浜FM,1,0,0.5264,True,0.312,0.392,0.297,H,H,True,H
第２５節第１日,j1_2025_08091903_川崎Ｆ_福岡,2025-08-09 19:03:00,川崎Ｆ,福岡,2,5,0.5263,True,0.34,0.421,0.239,H,A,False,H
第２５節第２日,j1_2025_08101836_広島_清水,2025-08-10 18:36:00,広島,清水,0,0,0.7895,True,0.339,0.428,0.233,H,D,False,H
第２５節第２日,j1_2025_08101903_柏_湘南,2025-08-10 19:03:00,柏,湘南,2,0,1.579,True,0.408,0.398,0.193,H,H,True,H
第２５節第２日,j1_2025_08101903_FC東京_鹿島,2025-08-10 19:03:00,FC東京,鹿島,0,1,-0.2631,False,0.292,0.419,0.289,H,A,False,H
第２５節第２日,j1_2025_08101903_Ｇ大阪_岡山,2025-08-10 19:03:00,Ｇ大阪,岡山,0,3,0.8948,True,0.353,0.409,0.238,H,A,False,H
第２５節第２日,j1_2025_08101904_名古屋_京都,2025-08-10 19:04:00,名古屋,京都,1,2,-0.3158,False,0.279,0.418,0.303,A,A,True,A
第２５節第２日,j1_2025_08101905_町田_神戸,2025-08-10 19:05:00,町田,神戸,2,0,0.0526,True,0.289,0.422,0.289,H,H,True,H
第２５節第３日,j1_2025_08111903_Ｃ大阪_新潟,2025-08-11 19:03:00,Ｃ大阪,新潟,3,1,1.1052,True,0.387,0.409,0.203,H,H,True,H
第２６節第１日,j1_2025_08161803_鹿島_福岡,2025-08-16 18:03:00,鹿島,福岡,1,1,1.2106,True,0.323,0.415,0.263,H,D,False,H
第２６節第１日,j1_2025_08161833_清水_横浜FM,2025-08-16 18:33:00,清水,横浜FM,1,3,0.4211,True,0.368,0.408,0.224,H,A,False,H
第２６節第１日,j1_2025_08161903_湘南_FC東京,2025-08-16 19:03:00,湘南,FC東京,2,2,-0.0526,False,0.254,0.408,0.338,A,D,False,A
第２６節第１日,j1_2025_08161903_広島_Ｇ大阪,2025-08-16 19:03:00,広島,Ｇ大阪,1,0,0.7369,True,0.335,0.428,0.236,H,H,True,H
第２６節第１日,j1_2025_08161903_新潟_川崎Ｆ,2025-08-16 19:03:00,新潟,川崎Ｆ,1,1,-0.6316,False,0.226,0.413,0.361,A,D,False,A
第２６節第１日,j1_2025_08161903_町田_Ｃ大阪,2025-08-16 19:03:00,町田,Ｃ大阪,3,0,0.421,True,0.288,0.427,0.285,H,H,True,H
第２６節第１日,j1_2025_08161903_神戸_横浜FC,2025-08-16 19:03:00,神戸,横浜FC,0,1,1.1579,True,0.438,0.389,0.174,H,A,False,H
第２６節第１日,j1_2025_08161903_浦和_名古屋,2025-08-16 19:03:00,浦和,名古屋,2,1,1.4737,True,0.32,0.414,0.266,H,H,True,H
第２６節第１日,j1_2025_08161904_京都_東京Ｖ,2025-08-16 19:04:00,京都,東京Ｖ,1,0,0.8947,True,0.42,0.389,0.191,H,H,True,H
第２６節第２日,j1_2025_08171930_岡山_柏,2025-08-17 19:30:00,岡山,柏,2,1,-0.4737,False,0.245,0.411,0.345,A,H,False,A
第２７節第１日,j1_2025_08221903_柏_浦和,2025-08-22 19:03:00,柏,浦和,4,2,1.2632,True,0.329,0.417,0.254,H,H,True,H
第２７節第２日,j1_2025_08231803_福岡_清水,2025-08-23 18:03:00,福岡,清水,0,0,0.4737,True,0.302,0.419,0.279,H,D,False,H
第２７節第２日,j1_2025_08231903_岡山_湘南,2025-08-23 19:03:00,岡山,湘南,1,0,0.7369,True,0.353,0.396,0.251,H,H,True,H
第２７節第２日,j1_2025_08231903_Ｇ大阪_横浜FC,2025-08-23 19:03:00,Ｇ大阪,横浜FC,3,2,1.2632,True,0.406,0.396,0.198,H,H,True,H
第２７節第２日,j1_2025_08231903_東京Ｖ_広島,2025-08-23 19:03:00,東京Ｖ,広島,0,3,-0.3684,False,0.195,0.403,0.403,A,A,True,A
第２７節第２日,j1_2025_08231903_Ｃ大阪_神戸,2025-08-23 19:03:00,Ｃ大阪,神戸,1,1,0.0526,True,0.304,0.427,0.269,H,D,False,H
第２７節第２日,j1_2025_08231903_新潟_鹿島,2025-08-23 19:03:00,新潟,鹿島,1,2,-0.9473,False,0.242,0.406,0.351,A,A,True,A
第２７節第２日,j1_2025_08231904_名古屋_川崎Ｆ,2025-08-23 19:04:00,名古屋,川崎Ｆ,3,4,0.1052,True,0.265,0.424,0.312,A,A,True,A
第２７節第２日,j1_2025_08231933_横浜FM_町田,2025-08-23 19:33:00,横浜FM,町田,0,0,-0.2105,False,0.238,0.409,0.353,A,D,False,A
第２７節第３日,j1_2025_08241904_FC東京_京都,2025-08-24 19:04:00,FC東京,京都,0,4,-0.3684,False,0.279,0.421,0.301,A,A,True,A
第２８節第１日,j1_2025_08301803_横浜FC_東京Ｖ,2025-08-30 18:03:00,横浜FC,東京Ｖ,0,0,0.3158,True,0.312,0.385,0.303,H,D,False,H
第２８節第１日,j1_2025_08301903_神戸_横浜FM,2025-08-30 19:03:00,神戸,横浜FM,1,0,0.9474,True,0.385,0.405,0.21,H,H,True,H
第２８節第１日,j1_2025_08301903_京都_岡山,2025-08-30 19:03:00,京都,岡山,5,0,0.6842,True,0.366,0.406,0.228,H,H,True,H
第２８節第２日,j1_2025_08311833_清水_鹿島,2025-08-31 18:33:00,清水,鹿島,1,1,-0.421,False,0.292,0.42,0.288,H,D,False,H
第２８節第２日,j1_2025_08311903_湘南_Ｇ大阪,2025-08-31 19:03:00,湘南,Ｇ大阪,4,5,0.0527,True,0.244,0.407,0.349,A,A,True,A
第２８節第２日,j1_2025_08311903_柏_福岡,2025-08-31 19:03:00,柏,福岡,2,1,1.1053,True,0.334,0.417,0.249,H,H,True,H
第２８節第２日,j1_2025_08311903_名古屋_FC東京,2025-08-31 19:03:00,名古屋,FC東京,1,1,0.3684,True,0.296,0.419,0.285,H,D,False,H
第２８節第２日,j1_2025_08311903_浦和_新潟,2025-08-31 19:03:00,浦和,新潟,1,0,1.7368,True,0.377,0.402,0.222,H,H,True,H
第２８節第２日,j1_2025_08311903_Ｃ大阪_広島,2025-08-31 19:03:00,Ｃ大阪,広島,1,1,-0.2106,False,0.274,0.436,0.29,A,D,False,A
第２８節第２日,j1_2025_08311904_川崎Ｆ_町田,2025-08-31 19:04:00,川崎Ｆ,町田,5,3,0.0,False,0.309,0.426,0.266,H,H,True,H
第２９節第１日,j1_2025_09121903_広島_京都,2025-09-12 19:03:00,広島,京都,1,1,-0.0526,False,0.322,0.429,0.249,H,D,False,H
第２９節第１日,j1_2025_09121903_神戸_柏,2025-09-12 19:03:00,神戸,柏,0,0,0.0526,True,0.295,0.423,0.282,H,D,False,H
第２９節第１日,j1_2025_09121905_町田_横浜FC,2025-09-12 19:05:00,町田,横浜FC,1,1,0.8947,True,0.424,0.391,0.184,H,D,False,H
第２９節第２日,j1_2025_09131804_福岡_Ｃ大阪,2025-09-13 18:04:00,福岡,Ｃ大阪,2,4,0.3158,True,0.273,0.424,0.303,A,A,True,A
第２９節第２日,j1_2025_09131901_岡山_名古屋,2025-09-13 19:01:00,岡山,名古屋,0,1,0.579,True,0.299,0.409,0.292,H,A,False,H
第２９節第２日,j1_2025_09131903_横浜FM_川崎Ｆ,2025-09-13 19:03:00,横浜FM,川崎Ｆ,0,3,-0.0527,False,0.23,0.414,0.356,A,A,True,A
第２９節第２日,j1_2025_09131903_鹿島_湘南,2025-09-13 19:03:00,鹿島,湘南,3,0,1.6843,True,0.399,0.396,0.205,H,H,True,H
第２９節第２日,j1_2025_09131904_Ｇ大阪_浦和,2025-09-13 19:04:00,Ｇ大阪,浦和,1,0,1.0527,True,0.308,0.418,0.274,H,H,True,H
第２９節第２日,j1_2025_09131905_新潟_清水,2025-09-13 19:05:00,新潟,清水,0,1,-0.2105,False,0.252,0.412,0.336,A,A,True,A
第２９節第３日,j1_2025_09151904_FC東京_東京Ｖ,2025-09-15 19:04:00,FC東京,東京Ｖ,1,0,0.6316,True,0.389,0.389,0.221,H,H,True,H
第３０節第１日,j1_2025_08201903_町田_Ｇ大阪,2025-08-20 19:03:00,町田,Ｇ大阪,3,1,0.5263,True,0.31,0.421,0.269,H,H,True,H
第３０節第１日,j1_2025_08201903_広島_神戸,2025-08-20 19:03:00,広島,神戸,0,1,0.2632,True,0.326,0.429,0.245,H,A,False,H
第３０節第２日,j1_2025_09201703_名古屋_湘南,2025-09-20 17:03:00,名古屋,湘南,3,1,0.9474,True,0.367,0.402,0.231,H,H,True,H
第３０節第２日,j1_2025_09201803_東京Ｖ_岡山,2025-09-20 18:03:00,東京Ｖ,岡山,4,2,0.3685,True,0.271,0.39,0.339,A,H,False,A
第３０節第２日,j1_2025_09201803_横浜FC_新潟,2025-09-20 18:03:00,横浜FC,新潟,1,0,0.6842,True,0.299,0.396,0.305,A,H,False,A
第３０節第２日,j1_2025_09201833_Ｃ大阪_柏,2025-09-20 18:33:00,Ｃ大阪,柏,1,1,-0.2106,False,0.299,0.428,0.273,H,D,False,H
第３０節第２日,j1_2025_09201903_京都_清水,2025-09-20 19:03:00,京都,清水,0,1,0.7368,True,0.327,0.42,0.253,H,A,False,H
第３０節第２日,j1_2025_09201903_横浜FM_福岡,2025-09-20 19:03:00,横浜FM,福岡,2,0,0.3158,True,0.264,0.408,0.328,A,H,False,A
第３０節第２日,j1_2025_09201904_浦和_鹿島,2025-09-20 19:04:00,浦和,鹿島,0,1,0.4737,True,0.295,0.415,0.29,H,A,False,H
第３０節第２日,j1_2025_09201904_川崎Ｆ_FC東京,2025-09-20 19:04:00,川崎Ｆ,FC東京,0,1,0.421,True,0.334,0.424,0.242,H,A,False,H
第３１節第１日,j1_2025_09231403_新潟_名古屋,2025-09-23 14:03:00,新潟,名古屋,0,0,0.0527,True,0.261,0.408,0.331,A,D,False,A
第３１節第１日,j1_2025_09231803_清水_浦和,2025-09-23 18:03:00,清水,浦和,0,0,0.4211,True,0.311,0.418,0.271,H,D,False,H
第３１節第１日,j1_2025_09231803_FC東京_福岡,2025-09-23 18:03:00,FC東京,福岡,1,0,0.4211,True,0.312,0.418,0.27,H,H,True,H
第３１節第１日,j1_2025_09231803_岡山_横浜FC,2025-09-23 18:03:00,岡山,横浜FC,0,0,0.6316,True,0.372,0.391,0.237,H,D,False,H
第３１節第１日,j1_2025_09231803_鹿島_Ｃ大阪,2025-09-23 18:03:00,鹿島,Ｃ大阪,3,1,1.1053,True,0.286,0.425,0.289,A,H,False,A
第３１節第１日,j1_2025_09231903_Ｇ大阪_横浜FM,2025-09-23 19:03:00,Ｇ大阪,横浜FM,3,1,1.0527,True,0.369,0.407,0.224,H,H,True,H
第３１節第１日,j1_2025_09231903_京都_町田,2025-09-23 19:03:00,京都,町田,1,1,0.1579,True,0.312,0.42,0.268,H,D,False,H
第３１節第１日,j1_2025_09231903_神戸_東京Ｖ,2025-09-23 19:03:00,神戸,東京Ｖ,4,0,1.0,True,0.427,0.388,0.184,H,H,True,H
第３１節第１日,j1_2025_09231903_柏_広島,2025-09-23 19:03:00,柏,広島,0,0,0.3684,True,0.277,0.432,0.291,A,D,False,A
第３１節第１日,j1_2025_09231903_湘南_川崎Ｆ,2025-09-23 19:03:00,湘南,川崎Ｆ,1,2,-0.3158,False,0.214,0.408,0.377,A,A,True,A
第３２節第１日,j1_2025_09271603_町田_岡山,2025-09-27 16:03:00,町田,岡山,1,0,0.5263,True,0.365,0.407,0.229,H,H,True,H
第３２節第１日,j1_2025_09271703_Ｇ大阪_新潟,2025-09-27 17:03:00,Ｇ大阪,新潟,4,2,1.4737,True,0.385,0.405,0.211,H,H,True,H
第３２節第１日,j1_2025_09271703_名古屋_鹿島,2025-09-27 17:03:00,名古屋,鹿島,0,4,-0.2105,False,0.278,0.416,0.306,A,A,True,A
第３２節第１日,j1_2025_09271803_東京Ｖ_浦和,2025-09-27 18:03:00,東京Ｖ,浦和,0,0,0.5264,True,0.239,0.395,0.366,A,D,False,A
第３２節第１日,j1_2025_09271803_福岡_広島,2025-09-27 18:03:00,福岡,広島,1,2,-0.3158,False,0.244,0.426,0.33,A,A,True,A
第３２節第１日,j1_2025_09271903_神戸_清水,2025-09-27 19:03:00,神戸,清水,2,1,0.8421,True,0.319,0.422,0.259,H,H,True,H
第３２節第２日,j1_2025_09281703_横浜FC_湘南,2025-09-28 17:03:00,横浜FC,湘南,1,0,0.579,True,0.317,0.392,0.291,H,H,True,H
第３２節第２日,j1_2025_09281804_FC東京_横浜FM,2025-09-28 18:04:00,FC東京,横浜FM,2,3,0.579,True,0.362,0.408,0.231,H,A,False,H
第３２節第２日,j1_2025_09281833_Ｃ大阪_京都,2025-09-28 18:33:00,Ｃ大阪,京都,1,2,-0.2632,False,0.306,0.426,0.268,H,A,False,H
第３２節第２日,j1_2025_09281903_川崎Ｆ_柏,2025-09-28 19:03:00,川崎Ｆ,柏,4,4,-0.2106,False,0.301,0.427,0.272,H,D,False,H
第３３節第１日,j1_2025_10031903_湘南_東京Ｖ,2025-10-03 19:03:00,湘南,東京Ｖ,0,1,0.2632,True,0.324,0.388,0.288,H,A,False,H
第３３節第２日,j1_2025_10041303_清水_FC東京,2025-10-04 13:03:00,清水,FC東京,1,1,0.1579,True,0.308,0.422,0.27,H,D,False,H
第３３節第２日,j1_2025_10041333_名古屋_Ｃ大阪,2025-10-04 13:33:00,名古屋,Ｃ大阪,2,1,0.3684,True,0.264,0.424,0.312,A,H,False,A
第３３節第２日,j1_2025_10041403_新潟_岡山,2025-10-04 14:03:00,新潟,岡山,1,1,-0.2631,False,0.286,0.401,0.313,A,D,False,A
第３３節第２日,j1_2025_10041603_広島_町田,2025-10-04 16:03:00,広島,町田,2,1,0.2106,True,0.329,0.428,0.243,H,H,True,H
第３３節第２日,j1_2025_10041633_福岡_横浜FC,2025-10-04 16:33:00,福岡,横浜FC,1,0,0.7895,True,0.379,0.397,0.224,H,H,True,H
第３３節第２日,j1_2025_10041703_浦和_神戸,2025-10-04 17:03:00,浦和,神戸,1,0,0.6842,True,0.277,0.418,0.305,A,H,False,A
第３３節第２日,j1_2025_10041733_柏_横浜FM,2025-10-04 17:33:00,柏,横浜FM,1,0,1.2632,True,0.389,0.405,0.207,H,H,True,H
第３３節第２日,j1_2025_10041903_京都_川崎Ｆ,2025-10-04 19:03:00,京都,川崎Ｆ,1,1,0.3157,True,0.293,0.426,0.282,H,D,False,H
第３３節第３日,j1_2025_10051503_鹿島_Ｇ大阪,2025-10-05 15:03:00,鹿島,Ｇ大阪,0,0,1.2106,True,0.312,0.419,0.27,H,D,False,H
第３４節第１日,j1_2025_10171903_広島_FC東京,2025-10-17 19:03:00,広島,FC東京,0,0,0.6316,True,0.346,0.427,0.227,H,D,False,H
第３４節第１日,j1_2025_10171903_神戸_鹿島,2025-10-17 19:03:00,神戸,鹿島,0,0,0.1053,True,0.311,0.419,0.271,H,D,False,H
第３４節第２日,j1_2025_10181403_東京Ｖ_新潟,2025-10-18 14:03:00,東京Ｖ,新潟,1,0,0.9474,True,0.316,0.392,0.292,H,H,True,H
第３４節第２日,j1_2025_10181403_Ｇ大阪_柏,2025-10-18 14:03:00,Ｇ大阪,柏,0,5,0.1579,True,0.286,0.423,0.291,A,A,True,A
第３４節第２日,j1_2025_10181403_町田_福岡,2025-10-18 14:03:00,町田,福岡,0,0,0.5263,True,0.336,0.416,0.248,H,D,False,H
第３４節第２日,j1_2025_10181403_川崎Ｆ_清水,2025-10-18 14:03:00,川崎Ｆ,清水,5,3,0.5789,True,0.323,0.426,0.251,H,H,True,H
第３４節第２日,j1_2025_10181403_横浜FC_名古屋,2025-10-18 14:03:00,横浜FC,名古屋,2,2,0.4211,True,0.251,0.402,0.347,A,D,False,A
第３４節第２日,j1_2025_10181403_岡山_Ｃ大阪,2025-10-18 14:03:00,岡山,Ｃ大阪,1,2,0.1579,True,0.245,0.416,0.339,A,A,True,A
第３４節第２日,j1_2025_10181403_横浜FM_浦和,2025-10-18 14:03:00,横浜FM,浦和,4,0,0.4737,True,0.265,0.407,0.328,A,H,False,A
第３４節第３日,j1_2025_10191503_湘南_京都,2025-10-19 15:03:00,湘南,京都,1,1,-0.7368,False,0.213,0.394,0.394,A,D,False,A
第３５節第１日,j1_2025_10251403_柏_横浜FC,2025-10-25 14:03:00,柏,横浜FC,2,0,1.4737,True,0.43,0.391,0.179,H,H,True,H
第３５節第１日,j1_2025_10251403_京都_鹿島,2025-10-25 14:03:00,京都,鹿島,1,1,0.0,False,0.309,0.418,0.274,H,D,False,H
第３５節第１日,j1_2025_10251403_清水_東京Ｖ,2025-10-25 14:03:00,清水,東京Ｖ,1,0,0.4737,True,0.398,0.395,0.207,H,H,True,H
第３５節第１日,j1_2025_10251403_横浜FM_広島,2025-10-25 14:03:00,横浜FM,広島,3,0,-0.4211,False,0.214,0.416,0.37,A,H,False,A
第３５節第１日,j1_2025_10251403_浦和_町田,2025-10-25 14:03:00,浦和,町田,0,0,0.6316,True,0.287,0.417,0.296,A,D,False,A
第３５節第１日,j1_2025_10251404_名古屋_Ｇ大阪,2025-10-25 14:04:00,名古屋,Ｇ大阪,0,2,0.4737,True,0.283,0.419,0.298,A,A,True,A
第３５節第１日,j1_2025_10251404_FC東京_岡山,2025-10-25 14:04:00,FC東京,岡山,3,1,0.4211,True,0.352,0.408,0.239,H,H,True,H
第３５節第１日,j1_2025_10251503_Ｃ大阪_川崎Ｆ,2025-10-25 15:03:00,Ｃ大阪,川崎Ｆ,2,0,0.1578,True,0.29,0.432,0.278,H,H,True,H
第３５節第２日,j1_2025_10261403_新潟_神戸,2025-10-26 14:03:00,新潟,神戸,2,2,-0.7368,False,0.222,0.407,0.371,A,D,False,A
第３５節第２日,j1_2025_10261443_福岡_湘南,2025-10-26 14:43:00,福岡,湘南,1,0,0.8948,True,0.379,0.399,0.221,H,H,True,H
第３６節第１日,j1_2025_11081403_鹿島_横浜FC,2025-11-08 14:03:00,鹿島,横浜FC,2,1,1.579,True,0.423,0.389,0.188,H,H,True,H
